osm_id,man_made,tower_type,telecom,communication_mobile_phone,name,geometry
4188502989,street_cabinet,,,,MTP 032:7/8,POINT (121.0488052 14.4039268)
4464137291,street_cabinet,,,,MTP 019,POINT (121.0414994 14.4039728)
4562769205,street_cabinet,,,,MTP 019:17,POINT (121.04152180000001 14.404104)
4576159694,street_cabinet,,,,,POINT (121.04624940000001 14.404113700000002)
4576144092,street_cabinet,,,,,POINT (121.0465903 14.4042089)
4386366197,street_cabinet,,,,MTP 014:14/15,POINT (121.0470549 14.404307000000001)
4562769199,street_cabinet,,,,MTP 016:2/3,POINT (121.04520830000001 14.4043477)
4562713704,street_cabinet,,,,MTP 016:1 with expose closure,POINT (121.04531700000001 14.4043845)
4188502790,street_cabinet,,,,MTP 032:14/15,POINT (121.04940470000001 14.404599000000001)
4386366196,street_cabinet,,,,MTP 014:16/17,POINT (121.046997 14.4046348)
4686238095,street_cabinet,,,,,POINT (121.02799850000001 14.401341400000002)
4591598930,street_cabinet,,,,,POINT (121.0370292 14.4028082)
4591599194,street_cabinet,,,,,POINT (121.03796070000001 14.402815400000001)
4641619090,street_cabinet,,,,,POINT (121.0379683 14.4028316)
4591423911,street_cabinet,,,,,POINT (121.0350849 14.405016700000001)
4639329896,street_cabinet,,,,,POINT (121.0390457 14.405073000000002)
4686265494,street_cabinet,,,,,POINT (121.03370290000001 14.4053962)
4591617192,street_cabinet,,,,,POINT (121.0359226 14.406051600000001)
11461532102,tower,communication,antenna,,,POINT (121.0302051 14.406547100000001)
11496155969,tower,communication,antenna,,,POINT (121.03287920000001 14.4082097)
4188359625,street_cabinet,,,,MTP 014,POINT (121.0468139 14.404693300000002)
4621464190,street_cabinet,,,,,POINT (121.04679170000001 14.4055713)
4613227189,street_cabinet,,,,,POINT (121.04598890000001 14.4063089)
4464169391,street_cabinet,,,,MTP 015,POINT (121.04634490000001 14.406589400000001)
4484678791,street_cabinet,,,,MTP 023:6/7,POINT (121.0416428 14.4066454)
4438441789,street_cabinet,,,,MTP 023,POINT (121.043075 14.406978400000002)
4188502291,street_cabinet,,,,,POINT (121.0456649 14.4070514)
4438422592,street_cabinet,,,,MTP 020:24/25,POINT (121.0466641 14.4070978)
4464172089,street_cabinet,,,,MTP 031,POINT (121.0499664 14.4074346)
4188507190,street_cabinet,,,,MTP 021:3/4,POINT (121.04395760000001 14.407466000000001)
4438441390,street_cabinet,,,,MTP 020:24:7 MTP 020:24:6 bcs ithas 240 ping with dl 60 vs 1mb,POINT (121.0467 14.407583500000001)
4386384991,street_cabinet,,,,MTP 020,POINT (121.0466023 14.4078186)
4386368092,street_cabinet,,,,MTP 026:26:8,POINT (121.04080180000001 14.408296400000001)
4386366195,street_cabinet,,,,MTP 026:24/25,POINT (121.0408862 14.408440700000002)
4386368194,street_cabinet,,,,MTP 026:26/27,POINT (121.04052370000001 14.40845)
4529319189,street_cabinet,,,,MTP 022:26/27,POINT (121.04639030000001 14.408573500000001)
4603369194,street_cabinet,,,,,POINT (121.0443613 14.408665500000001)
4438427196,street_cabinet,,,,MTP 022,POINT (121.04507160000001 14.4087861)
4467102590,street_cabinet,,,,,POINT (121.0487016 14.408932)
4540392797,street_cabinet,,,,,POINT (121.04996720000001 14.4089942)
4595484097,street_cabinet,,,,,POINT (121.05355920000001 14.376894100000001)
4542766493,street_cabinet,,,,,POINT (121.05443650000001 14.377376900000002)
4568249994,street_cabinet,,,,,POINT (121.05256200000001 14.3777129)
4664936689,street_cabinet,,,,,POINT (121.05457700000001 14.377954200000001)
4540348794,street_cabinet,,,,,POINT (121.0529745 14.378391100000002)
4595510389,street_cabinet,,,,,POINT (121.05351610000001 14.3785766)
4540369593,street_cabinet,,,,MTP 135:32 instead 31,POINT (121.0528541 14.3788022)
4540348795,street_cabinet,,,,,POINT (121.0517248 14.3790984)
4540378200,street_cabinet,,,,,POINT (121.05269510000001 14.3791328)
4540393593,street_cabinet,,,,,POINT (121.0525642 14.3794363)
4540348796,street_cabinet,,,,,POINT (121.0523093 14.3795973)
4591616702,street_cabinet,,,,,POINT (121.0512506 14.380195400000002)
4542839289,street_cabinet,,,,,POINT (121.0509303 14.3819742)
4529318490,street_cabinet,,,,,POINT (121.05142040000001 14.3840164)
4388455789,street_cabinet,,,,MTP 131:15,POINT (121.0501342 14.385625800000001)
4540393100,street_cabinet,,,,"MTP 048:26:1 Reused 249 arandia, 2 Dec 16",POINT (121.0510742 14.385785400000001)
4540393099,street_cabinet,,,,,POINT (121.0510273 14.385932500000001)
4388455189,street_cabinet,,,,,POINT (121.0510354 14.386517300000001)
4388425992,street_cabinet,,,,,POINT (121.05076840000001 14.386560000000001)
4388453491,street_cabinet,,,,"MTP 048:35:9 125 Espeleta St, Bgy Pob. 202 mtrs",POINT (121.0523581 14.386567300000001)
4388455689,street_cabinet,,,,,POINT (121.0500842 14.386634500000001)
4388453490,street_cabinet,,,,,POINT (121.0500099 14.3867703)
4388321291,street_cabinet,,,,,POINT (121.05027000000001 14.386874100000002)
4388455889,street_cabinet,,,,,POINT (121.05015560000001 14.3870497)
4388455989,street_cabinet,,,,,POINT (121.0501186 14.387348200000002)
4388456189,street_cabinet,,,,,POINT (121.05000980000001 14.387806000000001)
4529318290,street_cabinet,,,,,POINT (121.0500626 14.3895779)
4374905990,street_cabinet,,,,,POINT (121.05081460000001 14.390318100000002)
4374922291,street_cabinet,,,,,POINT (121.05073870000001 14.390616300000001)
4374922389,street_cabinet,,,,,POINT (121.05147040000001 14.390792000000001)
4374905893,street_cabinet,,,,,POINT (121.05021040000001 14.3909265)
4374905892,street_cabinet,,,,,POINT (121.05069250000001 14.391020200000002)
4613227489,street_cabinet,,,,,POINT (121.050599 14.391709500000001)
4188502290,street_cabinet,,,,,POINT (121.05056250000001 14.3933709)
4395457791,street_cabinet,,,,,POINT (121.05053960000001 14.393514000000001)
4395457792,street_cabinet,,,,,POINT (121.0500449 14.3936261)
4386354502,street_cabinet,,,,,POINT (121.05001560000001 14.394959)
4188330001,street_cabinet,,,,MTP 043,POINT (121.05034210000001 14.3964352)
4540392703,street_cabinet,,,,MTP 044:33/32 no more vacant per matibag,POINT (121.050272 14.3996331)
4464137292,street_cabinet,,,,,POINT (121.05024530000001 14.400062700000001)
4540393594,street_cabinet,,,,MTP 044:29/30 no more vacant per genido,POINT (121.0502409 14.4003495)
4188506994,street_cabinet,,,,SPR 044:35,POINT (121.05022000000001 14.400973400000002)
4374922290,street_cabinet,,,,MTP 044:13:7 101 mtrs,POINT (121.05089840000001 14.402682200000001)
4374905792,street_cabinet,,,,MTP 044:13,POINT (121.05024010000001 14.4028299)
4188361997,street_cabinet,,,,MTP 032,POINT (121.05002370000001 14.405537700000002)
4188502789,street_cabinet,,,,MTP 032:22/23,POINT (121.0500863 14.406603100000002)
4467102591,street_cabinet,,,,,POINT (121.05004550000001 14.408534000000001)
4540348797,street_cabinet,,,,,POINT (121.0500468 14.408758700000002)
4540392702,street_cabinet,,,,,POINT (121.0500528 14.408910200000001)
4467096390,street_cabinet,,,,,POINT (121.05006 14.4094587)
4359852791,street_cabinet,,,,,POINT (121.0673981 14.3522429)
4188509089,street_cabinet,,,,SPR 137:29,POINT (121.0732454 14.352351500000001)
4438441389,street_cabinet,,,,,POINT (121.07043940000001 14.3532101)
4188507291,street_cabinet,,,,SPR 137,POINT (121.0737641 14.353234700000002)
4438427191,street_cabinet,,,,,POINT (121.0703275 14.353489000000001)
4438427192,street_cabinet,,,,,POINT (121.0701736 14.353513800000002)
4484682889,street_cabinet,,,,,POINT (121.0647323 14.3570889)
4484678792,street_cabinet,,,,,POINT (121.06451940000001 14.357591000000001)
,tower,communication,,,,"POLYGON ((121.1919545 14.4900687, 121.1919393 14.4899195, 121.1918191 14.4899263, 121.1918425 14.4900823, 121.1919545 14.4900687))"
6395481548,mast,communication,,,,POINT (121.06991140000001 14.511894400000001)
4438441291,street_cabinet,,,,MTP 028:2/3,POINT (121.05081650000001 14.4100657)
4416086192,street_cabinet,,,,MTP 029,POINT (121.05004290000001 14.410506400000001)
4562713705,street_cabinet,,,,MTP 029:18/ /,POINT (121.05003040000001 14.410899500000001)
4562781289,street_cabinet,,,,MTP 029,POINT (121.0500281 14.4110454)
6335055365,mast,communication,,,,POINT (121.05071240000001 14.476453300000001)
4556446290,street_cabinet,,,,,POINT (121.0590401 14.4765267)
6335055361,mast,communication,,yes,,POINT (121.0501662 14.477344700000002)
9177516760,tower,communication,,gsm;umts;lte,,POINT (121.0556298 14.477583500000001)
9177516761,tower,communication,,gsm;umts;lte,,POINT (121.05488690000001 14.4792106)
9177516756,tower,communication,,gsm;umts;lte,,POINT (121.05547700000001 14.479409200000001)
6449136497,street_cabinet,,,,,POINT (121.061001 14.4829957)
4556485489,street_cabinet,,,,,POINT (121.06101980000001 14.483155000000002)
4556485490,street_cabinet,,,,TAGHUAG075/076 (RSS PQE 594),POINT (121.0610247 14.491027200000001)
4556485491,street_cabinet,,,,,POINT (121.0594274 14.493521600000001)
6382645706,mast,communication,,yes,,POINT (121.0536452 14.504967400000002)
6382646090,mast,communication,,yes,,POINT (121.05388590000001 14.5055656)
6390071668,mast,communication,,,,POINT (121.060557 14.5060202)
8613588196,tower,communication,,,,POINT (121.05243970000001 14.514780700000001)
6425879524,tower,communication,,,,POINT (121.0577222 14.5153207)
6448950024,tower,communication,,,,POINT (121.0593496 14.5157509)
10304734691,tower,communication,,yes,,POINT (121.08024180000001 14.5122578)
9390969385,tower,communication,,yes,,POINT (121.17180440000001 14.515212700000001)
6420281842,tower,communication,,,,POINT (121.06957720000001 14.515726800000001)
6420281809,tower,communication,,,,POINT (121.07497860000001 14.516849500000001)
8604944723,tower,communication,,,,POINT (121.09474580000001 14.5303646)
7761327934,tower,communication,,,,POINT (121.10963650000001 14.537176800000001)
9831987907,tower,communication,,,,POINT (121.0679492 14.537184900000002)
2686481065,tower,communication,,,,POINT (121.1541641 14.537586500000002)
6447271997,tower,communication,,,,POINT (121.08959530000001 14.537840300000001)
2449135149,,communication,,,,POINT (121.1164021 14.5421095)
6425879582,tower,communication,,,,POINT (121.05603330000001 14.517729300000001)
6448949278,tower,communication,,,,POINT (121.058379 14.521412100000001)
6449465624,tower,communication,,,,POINT (121.0570081 14.526303)
6449466082,tower,communication,,,,POINT (121.0561591 14.527858100000001)
6449466292,tower,communication,,,,POINT (121.05693620000001 14.533462)
5930570192,street_cabinet,,,,,POINT (121.06181910000001 14.536598900000001)
6497169635,tower,communication,,,,POINT (121.05734100000001 14.567123200000001)
8410331923,street_cabinet,,,,,POINT (121.0602221 14.5725627)
7494446025,tower,communication,,,,POINT (121.0542941 14.573226000000002)
7494446026,tower,communication,,,,POINT (121.05425790000001 14.573306500000001)
4467096798,street_cabinet,,,,,POINT (121.04841060000001 14.409032100000001)
4540369594,street_cabinet,,,,MTP 022:,POINT (121.04506490000001 14.409157700000002)
4416069392,street_cabinet,,,,,POINT (121.04910930000001 14.409178700000002)
4188346492,street_cabinet,,,,MTP 025,POINT (121.0460467 14.410028800000001)
4188502192,street_cabinet,,,,MTP 024,POINT (121.0463177 14.4101393)
4438441094,street_cabinet,,,,MTP 028,POINT (121.04924270000001 14.4101581)
4562769200,street_cabinet,,,,MTP 029:14/15,POINT (121.04995160000001 14.4107268)
4562773298,street_cabinet,,,,MTP 029:8/9,POINT (121.0499432 14.4116288)
4562769296,street_cabinet,,,,MTP 029:6/7,POINT (121.0499405 14.4118571)
4562778296,street_cabinet,,,,MTP 029:4/5,POINT (121.0498781 14.4122047)
1105568987,communications_tower,communication,,,,"LINESTRING (121.0121556 14.423181, 121.0121479 14.4231032, 121.0122286 14.4230958, 121.0122363 14.4231735, 121.0121556 14.423181)"
10140026615,utility_pole,,,,,POINT (121.0119829 14.423714100000002)
10140047445,utility_pole,,,,,POINT (121.0097681 14.4253136)
10140047446,utility_pole,,,,,POINT (121.00975740000001 14.425316500000001)
10140047448,utility_pole,,,,,POINT (121.0097544 14.425330800000001)
10140047417,utility_pole,,,,,POINT (121.00990170000001 14.425750800000001)
8519979438,utility_pole,,,,,POINT (121.01547880000001 14.433206100000001)
1044652885,mast,,,,,POINT (121.0068282 14.437342200000002)
329989962,communications_tower,communication,,,,"LINESTRING (121.0069454 14.4377634, 121.0068807 14.4376871, 121.0067996 14.4377514, 121.0068642 14.4378278, 121.0069454 14.4377634)"
5648663970,,,,,,POINT (120.9965178 14.438390600000002)
12491797396,tower,communication,antenna,,,POINT (121.02047830000001 14.412010200000001)
4686238097,street_cabinet,,,,,POINT (121.02355720000001 14.4157975)
4686265495,street_cabinet,,,,,POINT (121.0298116 14.4216832)
4686265699,street_cabinet,,,,,POINT (121.023318 14.423266400000001)
8874103115,,,data_center,,E79 Systems Inc.,POINT (121.02915340000001 14.4441416)
5431456825,street_cabinet,,,,,POINT (121.02693760000001 14.445029700000001)
4556599989,street_cabinet,,,,,POINT (121.03876360000001 14.462527900000001)
,,,data_center,,VITRO Parañaque,"POLYGON ((121.0279653 14.4634097, 121.0278733 14.4627511, 121.0278405 14.4624599, 121.0273878 14.4625275, 121.0273833 14.4624797, 121.0270855 14.4625162, 121.027112 14.4627861, 121.0270648 14.46279, 121.0270732 14.4628851, 121.0271546 14.4635927, 121.0279653 14.4634097))"
4556920189,street_cabinet,,,,,POINT (121.03686250000001 14.4673894)
5821753223,street_cabinet,,,,,POINT (121.0357867 14.4689844)
4627491889,street_cabinet,,,,,POINT (121.04985800000001 14.4123225)
4576210590,street_cabinet,,,,,POINT (121.0499058 14.412771600000001)
4576210889,street_cabinet,,,,,POINT (121.04975970000001 14.4144362)
1010178932,mast,,,,,POINT (121.04506590000001 14.441562600000001)
4556594991,street_cabinet,,,,NPQUTAG098 (NPQ 082),POINT (121.0450246 14.466369100000001)
9026510762,tower,communication,,,,POINT (121.0449174 14.4705065)
4556594990,street_cabinet,,,,NPQUTAG097 (NPQ 081),POINT (121.0450342 14.4715968)
4556600090,street_cabinet,,,,NPQUTAG111 (NPQ 078),POINT (121.04377690000001 14.476232900000001)
4556723689,street_cabinet,,,,NPQUTAG135 (NPQ 214),POINT (121.04103920000001 14.4789068)
4556543891,street_cabinet,,,,NPQUTAG093 (NPQ 091),POINT (121.0435583 14.490305600000001)
5648663969,,,,,,POINT (120.9962067 14.438589200000001)
5648663967,,,,,,POINT (120.9949802 14.438867400000001)
5648663968,,,,,,POINT (120.99744890000001 14.4393373)
5648663965,,,,,,POINT (120.99691680000001 14.440213700000001)
5648663966,,,,,,POINT (120.9965885 14.440316800000002)
1314566367,tower,communication,,gsm;umts;lte,,POINT (120.99653260000001 14.441800800000001)
7629433782,tower,communication,,gsm;umts;lte,,POINT (120.99900710000001 14.453459700000002)
5431503621,street_cabinet,,,,,POINT (121.0159514 14.454959500000001)
5431435225,street_cabinet,,,,,POINT (121.0051205 14.456801400000002)
5400843121,utility_pole,,,,,POINT (121.0155402 14.466581600000001)
4556553690,street_cabinet,,,,,POINT (121.02723300000001 14.471489300000002)
4556557791,street_cabinet,,,,,POINT (121.0296522 14.4715407)
4556557790,street_cabinet,,,,NPQUTAG094 (NPQ 088),POINT (121.0388295 14.4735489)
4556489692,street_cabinet,,,,NPQUTAG061 (NPQ 207),POINT (121.0278885 14.476021500000002)
4556599990,street_cabinet,,,,NPQUTAG118 (NPQ 080),POINT (121.03781450000001 14.476961800000002)
4556600091,street_cabinet,,,,,POINT (121.02197740000001 14.482105500000001)
4556723592,street_cabinet,,,,NPQUTAG155 (NPQ049),POINT (121.0256324 14.484071700000001)
4556487289,street_cabinet,,,,NPQUTAG 197 (NPQ 048),POINT (121.0269162 14.486049800000002)
4556524896,street_cabinet,,,,,POINT (121.025367 14.489418)
4556564489,street_cabinet,,,,,POINT (121.03516870000001 14.4903942)
1132501337,communications_tower,communication,,,,"LINESTRING (120.9777729 14.4772354, 120.9777253 14.4772065, 120.9777524 14.4771648, 120.9777999 14.4771938, 120.9777729 14.4772354)"
4556600289,street_cabinet,,,,NPQUTAG113 (NPQ 057),POINT (121.01797180000001 14.485671700000001)
10177547193,communications_tower,communication,,,,POINT (121.00001160000001 14.4874819)
10177547192,communications_tower,communication,,,,POINT (121.00007860000001 14.4875105)
4556502390,street_cabinet,,,,NPQUTAG053 (NPQ 162),POINT (121.0147489 14.491046800000001)
4556609189,street_cabinet,,,,NPQUTAG115 (NPQ 156),POINT (121.01624090000001 14.491061100000001)
4556477291,street_cabinet,,,,NPQUTAG007 (NPQ140),POINT (121.008351 14.492643000000001)
4556524898,street_cabinet,,,,NPQUTAG087 (NPQ 161),POINT (121.0111746 14.4927282)
4556486490,street_cabinet,,,,NPQUTAG066 (NPQ 170),POINT (121.0090258 14.4946447)
4556505089,street_cabinet,,,,NPQUTAG008 (NPQ 152),POINT (121.0107004 14.495173500000002)
4556609289,street_cabinet,,,,NPQUTAG122 (NPQ 159),POINT (121.01375200000001 14.4958258)
4556504989,street_cabinet,,,,NPQUTAG003 (NPQ 140),POINT (121.01860740000001 14.4967395)
4556869091,street_cabinet,,,,NPQUTAG164 (NPQ 142),POINT (121.0159601 14.497032200000001)
4556585590,street_cabinet,,,,NPQUTAG152 (NPQ 151),POINT (121.01012080000001 14.497169800000002)
4556489693,street_cabinet,,,,,POINT (121.01468120000001 14.4981735)
4556489691,street_cabinet,,,,,POINT (121.0180014 14.4983401)
4556600189,street_cabinet,,,,NPQUTAG110 (NPQ 150),POINT (121.0109774 14.4996448)
4556521792,street_cabinet,,,,NPQUTAG070 (NPQ 146),POINT (121.01797610000001 14.5024849)
4874063722,street_cabinet,,,,,POINT (120.99496230000001 14.5103722)
2408647980,tower,communication,,,,POINT (120.9838352 14.517780400000001)
4556599991,street_cabinet,,,,NPQUTAG123 (NPQ 191),POINT (121.02897680000001 14.4937024)
4556549890,street_cabinet,,,,,POINT (121.0371023 14.494493400000001)
4556553689,street_cabinet,,,,NPQUTAG068 (NPQ 117),POINT (121.034829 14.4956413)
4556723989,street_cabinet,,,,,POINT (121.02938060000001 14.4969832)
10738391573,street_cabinet,,,,,POINT (121.02740270000001 14.4970054)
4556723889,street_cabinet,,,,NPQUTAG153 (NPQ 119),POINT (121.0324008 14.497363100000001)
4556723589,street_cabinet,,,,,POINT (121.0263041 14.498773600000002)
4556564589,street_cabinet,,,,NPQUTAG096 (NPQ 107),POINT (121.03559740000001 14.505258800000002)
310605675,tower,communication,,,,"LINESTRING (121.0229038 14.5237603, 121.0228945 14.5237695, 121.022889 14.5237811, 121.0228878 14.5237939, 121.0228911 14.5238063, 121.0228986 14.5238169, 121.0229093 14.5238244, 121.0229221 14.5238279, 121.0229343 14.5238273, 121.0229457 14.5238231, 121.0229552 14.5238156, 121.0229617 14.5238056, 121.0229647 14.5237941, 121.0229639 14.5237823, 121.0229592 14.5237713, 121.0229513 14.5237623, 121.0229409 14.5237562, 121.0229289 14.5237535, 121.0229158 14.5237548, 121.0229038 14.5237603)"
6427726907,tower,communication,,,,POINT (121.03932110000001 14.5249535)
11041878289,tower,communication,,,,POINT (120.98795600000001 14.5246078)
4483256431,tower,communication,,,,POINT (121.01089300000001 14.525382200000001)
10023059730,tower,communication,,,,POINT (120.9812766 14.552849400000001)
10023059729,tower,communication,,,,POINT (120.9813027 14.5528641)
10023059728,tower,communication,,,,POINT (120.98132620000001 14.5528773)
12720749046,street_cabinet,,,,,POINT (121.0173426 14.555293200000001)
5877716210,street_cabinet,,,,,POINT (120.9884566 14.561853000000001)
5930570193,street_cabinet,,,,,POINT (121.0029289 14.563687700000001)
767343210,tower,communication,,,,"LINESTRING (121.0067179 14.5673351, 121.0067992 14.5673342, 121.0067981 14.5672471, 121.0067169 14.567248, 121.0067179 14.5673351)"
11658247199,tower,communication,,,,POINT (121.01630870000001 14.5789421)
6427726778,mast,communication,,,Manila Transmitter Station,POINT (121.03782190000001 14.527988100000002)
1147294094,tower,communication,,,,"LINESTRING (121.0296205 14.5338563, 121.0296929 14.533895, 121.0297317 14.5338269, 121.0296594 14.5337883, 121.0296205 14.5338563)"
,tower,communication,,,,"POLYGON ((121.0221732 14.5445648, 121.0220993 14.5445036, 121.0220373 14.5445737, 121.0219625 14.5445116, 121.0218842 14.5446002, 121.0220329 14.5447235, 121.0221732 14.5445648))"
9025823239,tower,communication,,,,POINT (121.02796540000001 14.576133700000002)
,tower,communication,,,,"POLYGON ((121.0280099 14.5761216, 121.0279497 14.5760907, 121.0279142 14.5761554, 121.0279744 14.5761864, 121.0280099 14.5761216))"
5930570187,street_cabinet,,,,,POINT (121.02574010000001 14.5786043)
,tower,communication,,,,"POLYGON ((121.0330476 14.5859499, 121.0330025 14.5858656, 121.0329074 14.5859133, 121.0329525 14.5859976, 121.0330476 14.5859499))"
3734680458,tower,communication,,,DWAD AM,POINT (121.03895490000001 14.588909000000001)
9968909593,tower,communication,,,,POINT (121.03898140000001 14.5889255)
6252886888,street_cabinet,,,,,POINT (121.03072890000001 14.591043)
469735716,mast,,,,,POINT (121.0403399 14.4950752)
10090283990,communications_tower,communication,,,,POINT (121.04027760000001 14.495150500000001)
10090283991,communications_tower,communication,,,,POINT (121.04036470000001 14.495271200000001)
9119092446,tower,communication,,,Globe Cellsite,POINT (121.04508960000001 14.5451885)
7538387703,tower,communication,,,,POINT (121.0425742 14.560753600000002)
8584980333,tower,communication,,,,POINT (121.04389450000001 14.578664400000001)
6565328404,tower,communication,,,,POINT (121.0461851 14.582429000000001)
5404788534,tower,communication,,,,POINT (121.0438531 14.6332535)
7435220517,tower,communication,,,,POINT (121.04270050000001 14.634406700000001)
5404788533,tower,communication,,,,POINT (121.04278280000001 14.6344568)
11658786367,tower,communication,,,,POINT (121.03373830000001 14.591175400000001)
4783911581,street_cabinet,,,,,POINT (121.03703700000001 14.591920400000001)
4569959271,tower,communication,,,,POINT (121.03658240000001 14.5933243)
6320023178,street_cabinet,,,,,POINT (121.0335634 14.5935901)
6320023177,street_cabinet,,,,,POINT (121.03355950000001 14.5935901)
3586008021,tower,communication,,,,POINT (121.03772980000001 14.5938449)
6328496838,street_cabinet,,,,,POINT (121.02760610000001 14.5988968)
9987383715,tower,communication,,,,POINT (121.02829480000001 14.600063500000001)
6308040218,street_cabinet,,,,,POINT (121.0277456 14.606725)
8373649720,street_cabinet,,,,,POINT (121.0337336 14.615209)
7834787086,tower,communication,,,,POINT (120.99105770000001 14.5847204)
7834787087,tower,communication,,,,POINT (120.9910456 14.584747)
7911341486,street_cabinet,,,,West Zamora Node,POINT (121.00249480000001 14.584910700000002)
11892399814,mast,communication,,,,POINT (120.98423170000001 14.590583)
9818920489,tower,communication,,,,POINT (121.00259860000001 14.5913201)
5930570191,street_cabinet,,,,,POINT (120.98479370000001 14.617726200000002)
4900874107,tower,communication,,,,POINT (120.9998077 14.617912700000002)
8763135698,tower,communication,,,,POINT (120.9920575 14.6265026)
4746621955,street_cabinet,,,,Calamba/D.Tuazon(QRSV),POINT (121.000217 14.6290005)
8705161047,tower,communication,,,,POINT (121.01771550000001 14.633914)
7271846486,street_cabinet,,,,,POINT (121.01905430000001 14.643474200000002)
7271620190,street_cabinet,,,,,POINT (121.01761490000001 14.6436977)
7794983670,tower,communication,,,,POINT (120.99004180000001 14.6479873)
7794983669,tower,communication,,,,POINT (120.9900753 14.6480522)
7271896995,street_cabinet,,,,QCYLP955NP7,POINT (121.009904 14.652194000000001)
7271896976,street_cabinet,,,,QCYLP955NP8,POINT (121.0098775 14.6522158)
7271897436,street_cabinet,,,,,POINT (121.0112347 14.6545994)
1239555433,tower,communication,,gsm;umts;lte,,POINT (121.01167980000001 14.6564607)
1239555443,tower,communication,,gsm;umts;lte,,POINT (121.0118386 14.656510500000001)
4451961671,tower,communication,,,,POINT (121.0123449 14.660543700000002)
8047474731,tower,communication,,,,POINT (121.0244854 14.630108100000001)
338508551,tower,communication,,,PTV-4 transmitter,POINT (121.0297 14.6383317)
10021387734,street_cabinet,,,,,POINT (121.03806 14.638590500000001)
10021387735,street_cabinet,,,,,POINT (121.03803620000001 14.6385924)
7538387697,tower,communication,,,,POINT (121.0336491 14.649381400000001)
7538387696,tower,communication,,,,POINT (121.03371150000001 14.649421)
7271896808,street_cabinet,,,,,POINT (121.0248954 14.669764200000001)
7271896989,street_cabinet,,,,,POINT (121.0340467 14.676694800000002)
8573796322,tower,communication,,,,POINT (121.0324059 14.6768324)
324900201,tower,communication,,,Lipton Tower,"LINESTRING (121.0357524 14.6893567, 121.0358481 14.6892851, 121.0359395 14.6893993, 121.0358438 14.6894709, 121.0357524 14.6893567)"
7435220519,tower,communication,,,,POINT (121.04269380000001 14.634480600000002)
7435220518,tower,communication,,,,POINT (121.0428418 14.6345112)
,tower,communication,,,,"POLYGON ((121.0439646 14.6439326, 121.0439961 14.6438586, 121.043926 14.6438307, 121.0438945 14.6439046, 121.0439646 14.6439326))"
965543958,mast,,,,,POINT (121.0434927 14.6482772)
671028119,tower,communication,,,PTV 4,"LINESTRING (121.0455608 14.6544177, 121.0456927 14.6544942, 121.0457933 14.6543321, 121.0456614 14.6542555, 121.0455608 14.6544177)"
4791631613,tower,communication,,,,POINT (121.0459601 14.6552561)
,tower,communication,,gsm;umts;lte,Globe Telecom Cellsite,"POLYGON ((121.0448265 14.6918522, 121.0447411 14.6918369, 121.0447278 14.691907, 121.0448132 14.6919222, 121.0448265 14.6918522))"
233462387,tower,communication,,gsm;umts;lte,,"LINESTRING (121.0480659 14.6946175, 121.0479929 14.6946882, 121.0479144 14.6946123, 121.0479875 14.6945416, 121.0480659 14.6946175)"
5475845844,tower,communication,,yes,,POINT (121.04809970000001 14.694705)
9625291051,street_cabinet,,,,,POINT (121.04890150000001 14.6951982)
5396037033,tower,communication,,,,POINT (121.0122884 14.661848800000001)
8601060552,street_cabinet,,,,,POINT (121.0024899 14.6648381)
7271896805,street_cabinet,,,,,POINT (121.0146 14.667136500000002)
7271896906,street_cabinet,,,,,POINT (121.01459200000001 14.667461300000001)
7271896846,street_cabinet,,,,,POINT (121.0174949 14.668292300000001)
10044008827,tower,communication,,yes,,POINT (121.0057522 14.6727386)
4319103063,tower,communication,,,,POINT (120.97680150000001 14.679466600000001)
7271896858,street_cabinet,,,,,POINT (121.0186515 14.679749500000002)
4319103073,tower,communication,,,,POINT (120.9768413 14.679774100000001)
7271896859,street_cabinet,,,,,POINT (121.01889050000001 14.680028100000001)
10255037665,tower,communication,,,,POINT (120.99206140000001 14.680267400000002)
7271896957,street_cabinet,,,,,POINT (120.97898760000001 14.680576700000001)
9758659099,tower,communication,,yes,,POINT (120.9970839 14.6826042)
10303887443,tower,communication,,yes,,POINT (120.99708120000001 14.682620100000001)
1244106476,tower,communication,,,,"LINESTRING (121.0027453 14.6850744, 121.002779 14.6849908, 121.0028597 14.6850213, 121.002826 14.6851049, 121.0027453 14.6850744)"
1009946960,tower,communication,,,,"LINESTRING (120.9857405 14.686245, 120.9857708 14.6862024, 120.9858173 14.6862334, 120.985787 14.686276, 120.9857405 14.686245)"
1236272435,tower,communication,,,,"LINESTRING (120.9812661 14.6894197, 120.9812691 14.6893308, 120.9813623 14.6893338, 120.9813593 14.6894226, 120.9812661 14.6894197)"
12001059704,tower,communication,,,,POINT (121.00907210000001 14.6949997)
11752673965,mast,communication,,,DWAN 1206 AM Transmitter,POINT (120.99449700000001 14.6975049)
1239436334,tower,communication,,,,"LINESTRING (121.00724 14.7049394, 121.0072343 14.704855, 121.0073093 14.7048502, 121.007315 14.7049346, 121.00724 14.7049394)"
10043014698,communications_tower,communication,,,,POINT (121.0372815 14.6922314)
10043014697,communications_tower,communication,,,,POINT (121.0372822 14.692286500000002)
1088245732,tower,communication,,,,"LINESTRING (121.0200388 14.6941582, 121.0200494 14.6940891, 121.0201276 14.6941003, 121.020117 14.6941693, 121.0200388 14.6941582)"
