osm_id,pipeline,man_made,amenity,name,geometry
,,,fuel,Galaxi,"POLYGON ((121.1257783 14.5531786, 121.1257806 14.5531571, 121.1257495 14.5531237, 121.1257396 14.5531129, 121.1256877 14.5531578, 121.1257242 14.5531973, 121.1257387 14.553213, 121.1257783 14.5531786))"
,,,fuel,,"POLYGON ((121.125785 14.5532418, 121.125867 14.5531792, 121.125708 14.5530567, 121.1254698 14.5531392, 121.1256528 14.5533286, 121.125785 14.5532418))"
,,,fuel,Galaxi,"POLYGON ((121.1259551 14.553384, 121.1260203 14.5533035, 121.1259772 14.5532686, 121.125912 14.5533492, 121.1259551 14.553384))"
,,,fuel,Shell,"POLYGON ((121.1269344 14.5540755, 121.1269483 14.5540568, 121.1270102 14.5539733, 121.1270256 14.5539525, 121.1269626 14.5539087, 121.1269472 14.5539294, 121.1268852 14.554013, 121.1268714 14.5540317, 121.1269344 14.5540755))"
,,,fuel,Flying V,"POLYGON ((121.1278904 14.5545495, 121.1279178 14.5545091, 121.1278749 14.55448, 121.1278621 14.5544987, 121.1278475 14.5545203, 121.1278904 14.5545495))"
,,,fuel,Power Fill,"POLYGON ((121.1379439 14.5551821, 121.1379821 14.5551215, 121.1379308 14.5550912, 121.1378925 14.5551519, 121.1379439 14.5551821))"
412044788,,,fuel,DM,POINT (121.11616350000001 14.555830100000001)
,,,fuel,RePhil,"POLYGON ((121.1352234 14.5600577, 121.1352553 14.5600743, 121.1352998 14.5599945, 121.1352718 14.5599799, 121.135238 14.5599622, 121.1351934 14.560042, 121.1352234 14.5600577))"
,,,fuel,Caltex,"POLYGON ((121.1346496 14.5603521, 121.1347449 14.560366, 121.1347564 14.5603001, 121.1346746 14.5602851, 121.1345914 14.5602679, 121.13458 14.5603374, 121.1346496 14.5603521))"
,,,fuel,Galaxi,"POLYGON ((121.1918996 14.5521436, 121.1918678 14.5520777, 121.1917455 14.5521331, 121.1917772 14.5521989, 121.1918996 14.5521436))"
,,,fuel,Astro,"POLYGON ((121.2114182 14.5585328, 121.2114151 14.5584696, 121.2113402 14.5584731, 121.2113433 14.5585362, 121.2114182 14.5585328))"
,,,fuel,Boss,"POLYGON ((121.21014 14.5587589, 121.2101194 14.5586449, 121.2100412 14.5586582, 121.2100618 14.5587721, 121.21014 14.5587589))"
,,,fuel,Smartfuels,"POLYGON ((121.2097029 14.5587662, 121.2096972 14.5587072, 121.2096342 14.5587128, 121.2096399 14.5587718, 121.2097029 14.5587662))"
,,,fuel,Petrolio,"POLYGON ((121.2093543 14.5588422, 121.2093515 14.5587957, 121.2092007 14.5588042, 121.2092034 14.5588506, 121.2093543 14.5588422))"
,,,fuel,Petrolio,"POLYGON ((121.2084353 14.5591875, 121.208452 14.558976, 121.2083847 14.558971, 121.2083679 14.5591826, 121.2084353 14.5591875))"
1648196534,,,fuel,Teresa Gas Station,POINT (121.2059093 14.5599524)
,,,fuel,Seaoil,"POLYGON ((121.1855864 14.5627848, 121.1856528 14.5627359, 121.1856159 14.562689, 121.1855495 14.5627379, 121.1855864 14.5627848))"
,,,fuel,Zoom,"POLYGON ((121.1814563 14.5662786, 121.1815954 14.566312, 121.1817228 14.5661335, 121.1815529 14.5660151, 121.1813926 14.5662306, 121.1814563 14.5662786))"
11092273448,,,fuel,Petrolio,POINT (121.21324050000001 14.572392700000002)
,,,fuel,Core Oil,"POLYGON ((121.1380722 14.5621534, 121.138133 14.5621342, 121.1381787 14.5621195, 121.1381467 14.5620152, 121.1381216 14.5619314, 121.138076 14.5619388, 121.1379391 14.561961, 121.1380722 14.5621534))"
,,,fuel,Total,"POLYGON ((121.1327435 14.5638657, 121.1327924 14.5639067, 121.1328308 14.5638638, 121.1327738 14.5638159, 121.1327328 14.5637816, 121.1326944 14.5638245, 121.1327435 14.5638657))"
,,,fuel,Shell,"POLYGON ((121.1415768 14.5669152, 121.1417012 14.5667966, 121.1418084 14.5667059, 121.1417821 14.566682, 121.1416657 14.5667627, 121.1416465 14.5667402, 121.1413282 14.5663673, 121.1412175 14.5664593, 121.1415499 14.5669433, 121.1415768 14.5669152))"
,,,fuel,Petron,"POLYGON ((121.1300849 14.571294, 121.1300664 14.5712044, 121.1299477 14.5712259, 121.1299688 14.5713559, 121.1300849 14.571294))"
5633894721,,,fuel,Flying V,POINT (121.12714000000001 14.572063700000001)
,,,fuel,Total,"POLYGON ((121.1246469 14.5742826, 121.1245296 14.5740948, 121.1243765 14.5741845, 121.1244882 14.5743778, 121.1246469 14.5742826))"
,,,fuel,Total,"POLYGON ((121.1402568 14.5743751, 121.140292 14.5743908, 121.1403282 14.5743149, 121.1402917 14.5742987, 121.1402716 14.5742897, 121.1402354 14.5743656, 121.1402568 14.5743751))"
,,,fuel,,"POLYGON ((121.1244882 14.5743778, 121.1243765 14.5741845, 121.124118 14.5743547, 121.1242796 14.5745966, 121.1245252 14.5744338, 121.1244882 14.5743778))"
,,,fuel,Shell,"POLYGON ((121.1233586 14.5746999, 121.1232624 14.5745459, 121.1230939 14.5746464, 121.1230403 14.5745592, 121.1229089 14.5746333, 121.1230624 14.5748866, 121.1233586 14.5746999))"
,,,fuel,Galaxi Petroleum,"POLYGON ((121.1438025 14.5758794, 121.1438486 14.5758207, 121.143688 14.5757026, 121.1436419 14.5757613, 121.1438025 14.5758794))"
,,,fuel,Phoenix,"POLYGON ((121.177325 14.5728438, 121.1772787 14.5729585, 121.1776305 14.573101, 121.1777264 14.5729142, 121.1773919 14.5727279, 121.177325 14.5728438))"
,,,fuel,Shell,"POLYGON ((121.1770188 14.574956, 121.1771447 14.5749743, 121.1771569 14.5748955, 121.1770337 14.5748776, 121.1768976 14.5748578, 121.1768854 14.5749367, 121.1770188 14.574956))"
,,,fuel,Shell,"POLYGON ((121.1920294 14.5756588, 121.19182 14.5750516, 121.1918679 14.575036, 121.1919605 14.5750055, 121.1918123 14.5748017, 121.191695 14.5748335, 121.1916588 14.5747887, 121.191467 14.5750554, 121.1917475 14.5757415, 121.1920294 14.5756588))"
,,,fuel,Smartfuels,"POLYGON ((121.1875903 14.5776854, 121.1875624 14.5776189, 121.1875403 14.577566, 121.1874767 14.577591, 121.1874988 14.5776436, 121.1875268 14.5777104, 121.1875903 14.5776854))"
,,,fuel,Metro,"POLYGON ((121.1760783 14.578466, 121.1760528 14.5783952, 121.1759205 14.5784397, 121.1759459 14.5785105, 121.1760783 14.578466))"
,,,fuel,Jetti,"POLYGON ((121.1843705 14.5790817, 121.1843042 14.5789511, 121.184186 14.5790073, 121.1842523 14.5791379, 121.1843705 14.5790817))"
,,,fuel,Galaxi,"POLYGON ((121.1762421 14.5790794, 121.1762504 14.579018, 121.1761952 14.579011, 121.1761869 14.5790724, 121.1762421 14.5790794))"
,,,fuel,Hebron Gas,"POLYGON ((121.1841095 14.5796153, 121.1840464 14.5794884, 121.183961 14.5795282, 121.1840242 14.5796551, 121.1841095 14.5796153))"
,,,fuel,iFuel,"POLYGON ((121.1724016 14.5802137, 121.1724122 14.5798732, 121.1722441 14.579873, 121.1722673 14.5802008, 121.1724016 14.5802137))"
,,,fuel,Caltex,"POLYGON ((121.1742811 14.5809695, 121.1743172 14.5807172, 121.1742345 14.5807061, 121.1741984 14.5809584, 121.1742811 14.5809695))"
,,,fuel,PTT,"POLYGON ((121.1400302 14.5790428, 121.1399575 14.5788205, 121.1395341 14.5789548, 121.1395992 14.5791676, 121.1400302 14.5790428))"
,,,fuel,Shell,"POLYGON ((121.1369868 14.5794813, 121.1369053 14.5792437, 121.1368084 14.5792749, 121.1368899 14.5795125, 121.1369868 14.5794813))"
,,,fuel,Hebron,"POLYGON ((121.1470875 14.5806457, 121.1472599 14.5805745, 121.1472189 14.5804797, 121.1470434 14.5805572, 121.1470875 14.5806457))"
,,,fuel,Petron,"POLYGON ((121.170586 14.5809377, 121.1704916 14.5807405, 121.1704218 14.5807718, 121.1705162 14.580969, 121.170586 14.5809377))"
,,,fuel,Petron,"POLYGON ((121.1321446 14.5814018, 121.1326002 14.5813462, 121.1327633 14.5813164, 121.132684 14.5810724, 121.1320956 14.5812516, 121.1321446 14.5814018))"
,,,fuel,Boss,"POLYGON ((121.169112 14.5817397, 121.1690321 14.5817129, 121.1689725 14.581693, 121.1689468 14.5817648, 121.1690059 14.5817846, 121.1690863 14.5818115, 121.169112 14.5817397))"
,,,fuel,Shell,"POLYGON ((121.1266306 14.582405, 121.126827 14.5826921, 121.1272268 14.5825607, 121.1271316 14.5822554, 121.1266306 14.582405))"
,,,fuel,Unioil,"POLYGON ((121.1256328 14.583063, 121.1256229 14.5830247, 121.1254947 14.5826355, 121.1252841 14.5827132, 121.1253163 14.582806, 121.1253579 14.5829254, 121.1253203 14.5829384, 121.125378 14.5831221, 121.1256328 14.583063))"
,,,fuel,Petron,"POLYGON ((121.1264979 14.5833067, 121.1264317 14.583098, 121.1261897 14.58317, 121.1262559 14.5833787, 121.1264979 14.5833067))"
,,,fuel,Power Fill,"POLYGON ((121.1709651 14.5834743, 121.1709691 14.5834062, 121.1708777 14.5834011, 121.1708736 14.5834692, 121.1709651 14.5834743))"
,,,fuel,Seaoil,"POLYGON ((121.1231785 14.5838332, 121.123115 14.5836617, 121.1230341 14.5836895, 121.1229065 14.5837329, 121.1229226 14.5837735, 121.122965 14.5838969, 121.1231785 14.5838332))"
,,,fuel,Cleanfuel,"POLYGON ((121.1686488 14.584046, 121.1686689 14.5839473, 121.1684965 14.5839144, 121.1684764 14.584013, 121.1686488 14.584046))"
,,,fuel,BOSS,"POLYGON ((121.1207776 14.5853175, 121.1210244 14.5853057, 121.1210101 14.5847266, 121.1207561 14.5848096, 121.1207776 14.5853175))"
,,,fuel,Zevron,"POLYGON ((121.1191023 14.5851129, 121.1191043 14.5848648, 121.1187436 14.584999, 121.1188101 14.5851951, 121.1191023 14.5851129))"
,,,fuel,Petron,"POLYGON ((121.1178828 14.585492, 121.1177194 14.5852864, 121.1176368 14.5852518, 121.1173001 14.5854296, 121.1173458 14.5856638, 121.1178828 14.585492))"
,,,fuel,Shell,"POLYGON ((121.1188618 14.5853947, 121.118501 14.5854992, 121.1183898 14.5858757, 121.1189083 14.5861291, 121.1188618 14.5853947))"
,,,fuel,Orange Fuel,"POLYGON ((121.1160773 14.5860049, 121.1162468 14.5859341, 121.1161329 14.5857332, 121.1159687 14.5858134, 121.1160773 14.5860049))"
,,,fuel,Shell,"POLYGON ((121.1525966 14.5861907, 121.1530268 14.5866392, 121.1532149 14.5864301, 121.1531501 14.586373, 121.153028 14.5862141, 121.1528945 14.586022, 121.1525966 14.5861907))"
,,,fuel,Seaoil,"POLYGON ((121.1162867 14.5865257, 121.1165346 14.5864507, 121.1164584 14.5862255, 121.1162031 14.5863027, 121.1162867 14.5865257))"
14889314,,,fuel,Petron,"MULTIPOLYGON (((121.1633957 14.5865187, 121.1635095 14.5864985, 121.1634946 14.58642, 121.1633809 14.5864401, 121.1633957 14.5865187)), ((121.1636883 14.5864726, 121.1636719 14.5863843, 121.1635664 14.5864026, 121.1635794 14.5864829, 121.1635584 14.5865597, 121.1636598 14.5865855, 121.1636883 14.5864726)))"
,,,fuel,Shell,"POLYGON ((121.1788153 14.5811193, 121.1788424 14.5808834, 121.1787417 14.5808725, 121.1787145 14.5811084, 121.1788153 14.5811193))"
,,,fuel,Flying V,"POLYGON ((121.1803919 14.5813351, 121.1803941 14.581265, 121.1802479 14.5812607, 121.1802457 14.5813307, 121.1803919 14.5813351))"
,,,fuel,Metro Oil,"POLYGON ((121.1806335 14.5817452, 121.1806723 14.5816544, 121.1805985 14.5816249, 121.1805583 14.5817191, 121.1805111 14.5818297, 121.1805849 14.5818592, 121.1806335 14.5817452))"
,,,fuel,Phoenix,"POLYGON ((121.1824636 14.582764, 121.1824584 14.5826825, 121.1823042 14.5826916, 121.1823093 14.5827731, 121.1824636 14.582764))"
,,,fuel,Petron,"POLYGON ((121.1729293 14.5880823, 121.1729434 14.5878442, 121.1728658 14.5878399, 121.1728518 14.588078, 121.1729293 14.5880823))"
,,,fuel,Flying V,"POLYGON ((121.1738107 14.5881494, 121.1738187 14.5878697, 121.1737107 14.5878684, 121.1736959 14.5881385, 121.1738107 14.5881494))"
,,,fuel,Metro,"POLYGON ((121.1720443 14.5893047, 121.1719158 14.5893027, 121.1719147 14.5893705, 121.1720431 14.5893725, 121.1720443 14.5893047))"
,,,fuel,Boss,"POLYGON ((121.1722127 14.5896439, 121.1722142 14.5895746, 121.1719889 14.5895701, 121.1719874 14.5896394, 121.1722127 14.5896439))"
,,,fuel,Petron,"POLYGON ((121.182146 14.589679, 121.1823284 14.5896718, 121.1823242 14.5895715, 121.1821419 14.5895786, 121.182146 14.589679))"
,,,fuel,Zitron,"POLYGON ((121.1819163 14.5897172, 121.1817574 14.5897127, 121.1817963 14.5898989, 121.1819219 14.5898954, 121.1819163 14.5897172))"
,,,fuel,Hebron,"POLYGON ((121.1831463 14.5900696, 121.1831816 14.5899225, 121.1830895 14.5899018, 121.1830542 14.590049, 121.1831463 14.5900696))"
,,,fuel,Shell,"POLYGON ((121.1822925 14.5902974, 121.1823126 14.5902954, 121.182307 14.5902124, 121.1822851 14.5902156, 121.1821723 14.5902208, 121.1821778 14.5903039, 121.1822925 14.5902974))"
6047660885,,,fuel,Metro,POINT (121.18555830000001 14.590754)
,,,fuel,Gazz,"POLYGON ((121.1718429 14.5911327, 121.1718379 14.5908256, 121.1716233 14.5908256, 121.1716262 14.5911258, 121.1718429 14.5911327))"
,,,fuel,Gazz,"POLYGON ((121.1718429 14.5911327, 121.1716262 14.5911258, 121.1716159 14.5914248, 121.1718413 14.5914317, 121.1718429 14.5911327))"
12194103101,,,fuel,Unioil,POINT (121.1756991 14.593487300000001)
,,,fuel,,"POLYGON ((121.1715415 14.5945268, 121.1717348 14.5945307, 121.1717371 14.5944261, 121.1715438 14.5944222, 121.1715415 14.5945268))"
12196902147,,,fuel,Metro Fuel,POINT (121.1728779 14.598130900000001)
,,,fuel,Orient Fuel,"POLYGON ((121.1732406 14.5983471, 121.1731304 14.5981446, 121.1728566 14.5982843, 121.1729669 14.5984868, 121.1732406 14.5983471))"
12306500168,,,fuel,Yeye Gasoline Station,POINT (121.2618156 14.6001297)
,,,fuel,Metro,"POLYGON ((121.1570852 14.5866964, 121.1570785 14.5865517, 121.1570039 14.586555, 121.1570106 14.5866997, 121.1570852 14.5866964))"
,,,fuel,Petron,"POLYGON ((121.1716305 14.5875087, 121.1716374 14.5874167, 121.1715267 14.5874089, 121.1715197 14.5875009, 121.1716305 14.5875087))"
,,,fuel,Shell,"POLYGON ((121.1701266 14.5875633, 121.1702225 14.5874751, 121.1701722 14.5874239, 121.1700764 14.5875122, 121.1701266 14.5875633))"
12460355099,,,fuel,Shell,POINT (121.17029230000001 14.587680500000001)
,,,fuel,USA 88,"POLYGON ((121.1706073 14.5878016, 121.170614 14.5876514, 121.1705422 14.5876484, 121.1705355 14.5877986, 121.1706073 14.5878016))"
,,,fuel,Petron,"POLYGON ((121.1707456 14.6071573, 121.1707014 14.6070086, 121.1706315 14.6070281, 121.1706757 14.6071768, 121.1707456 14.6071573))"
5952779085,,,fuel,Zoom,POINT (121.15785690000001 14.6117383)
5835326386,,,fuel,CleanFuel,POINT (121.12837250000001 14.613829500000001)
,,,fuel,Flying V,"POLYGON ((121.1337258 14.6178786, 121.1340809 14.617747, 121.1340083 14.6175489, 121.1336553 14.6176707, 121.1337258 14.6178786))"
,,,fuel,Caltex,"POLYGON ((121.1304287 14.6185978, 121.1302445 14.6182152, 121.1297881 14.618421, 121.1299723 14.6188035, 121.1304287 14.6185978))"
12568831,,,fuel,Petron,"POLYGON ((121.0634311 14.5782707, 121.0635551 14.5782724, 121.0635316 14.5779297, 121.0634052 14.5777737, 121.0631679 14.577964, 121.0634311 14.5782707))"
,,,fuel,Petron,"POLYGON ((121.0598268 14.5821592, 121.0598657 14.5821602, 121.0598684 14.5820668, 121.0598298 14.5820658, 121.0597759 14.5820643, 121.0597732 14.5821578, 121.0598268 14.5821592))"
,,,fuel,Petron,"POLYGON ((121.0580908 14.5834869, 121.0581461 14.5834865, 121.0581453 14.583394, 121.0580838 14.5833945, 121.0580467 14.5833948, 121.0580475 14.5834872, 121.0580908 14.5834869))"
17281884,,,fuel,Caltex,"MULTIPOLYGON (((121.063423 14.5846379, 121.0631857 14.5845866, 121.063169 14.5846586, 121.0634063 14.5847099, 121.063423 14.5846379)), ((121.0635672 14.5848652, 121.0635657 14.5848007, 121.0633675 14.5848051, 121.0633691 14.5848696, 121.0635672 14.5848652)))"
,,,fuel,Petron,"POLYGON ((121.0471 14.5870775, 121.0470108 14.5870675, 121.0470144 14.5870371, 121.046941 14.5870289, 121.0468853 14.5870227, 121.0468728 14.5871277, 121.0467856 14.587118, 121.0467734 14.5872202, 121.046913 14.5872363, 121.0470789 14.5872543, 121.0471 14.5870775))"
,,,fuel,Shell,"POLYGON ((121.0630533 14.5891534, 121.0631691 14.5890073, 121.0629836 14.5888696, 121.0628678 14.5890157, 121.0630533 14.5891534))"
,,,fuel,Caltex,"POLYGON ((121.0671835 14.5903785, 121.0671907 14.5902666, 121.0670791 14.5902599, 121.0669674 14.5902532, 121.0669603 14.5903651, 121.0671835 14.5903785))"
,,,fuel,Shell,"POLYGON ((121.0592985 14.5989084, 121.0594456 14.59891, 121.0594464 14.5988362, 121.0593001 14.5988345, 121.0591822 14.5988332, 121.0591814 14.5989071, 121.0592985 14.5989084))"
,,,fuel,EcoOil,"POLYGON ((121.0592962 14.5995924, 121.0594249 14.5996019, 121.0594331 14.5994985, 121.0593044 14.599489, 121.0592962 14.5995924))"
,,,fuel,Petron,"POLYGON ((121.0494232 14.599633, 121.0493336 14.5995155, 121.0491955 14.5996141, 121.0492851 14.5997316, 121.0494232 14.599633))"
,,,fuel,Caltex,"POLYGON ((121.0991435 14.5894004, 121.0991308 14.5891898, 121.0990323 14.5891954, 121.099045 14.589406, 121.0991435 14.5894004))"
,,,fuel,CleanFuel,"POLYGON ((121.0995347 14.5896982, 121.0995272 14.5896136, 121.099354 14.5896279, 121.0993614 14.5897125, 121.0995347 14.5896982))"
,,,fuel,Shell,"POLYGON ((121.0990795 14.5897034, 121.0990047 14.5897086, 121.0990283 14.5900268, 121.0991031 14.5900216, 121.0990795 14.5897034))"
,,,fuel,UniOil,"POLYGON ((121.0967709 14.5900243, 121.0969728 14.5900107, 121.0969694 14.5899628, 121.0969684 14.5899498, 121.0969583 14.5898092, 121.0967563 14.5898229, 121.0967709 14.5900243))"
,,,fuel,Shell,"POLYGON ((121.0900128 14.5901738, 121.0900007 14.5900738, 121.0899908 14.5899912, 121.0898941 14.5900021, 121.0899037 14.5900821, 121.0899161 14.5901847, 121.0900128 14.5901738))"
,,,fuel,Petron,"POLYGON ((121.0901729 14.5907025, 121.0901675 14.5905241, 121.09006 14.5905271, 121.0900654 14.5907055, 121.0901729 14.5907025))"
,,,fuel,Metro Gas,"POLYGON ((121.1139196 14.5907575, 121.1139543 14.5906991, 121.1138262 14.5906278, 121.1137915 14.5906861, 121.1139196 14.5907575))"
7043664264,,,fuel,Shell,POINT (121.1126988 14.592583800000002)
,,,fuel,Shell,"POLYGON ((121.1130937 14.59282, 121.1127343 14.5922538, 121.1124227 14.5927672, 121.1126338 14.5930976, 121.1129863 14.592889, 121.1130937 14.59282))"
,,,fuel,Caltex,"POLYGON ((121.0892643 14.5968289, 121.0893295 14.5967861, 121.0892898 14.5967295, 121.0892247 14.5967722, 121.0891985 14.5967361, 121.0890709 14.5968227, 121.0891142 14.5968824, 121.0892413 14.5967961, 121.0892643 14.5968289))"
,,,fuel,Clean Fuel Auto LPG,"POLYGON ((121.0361711 14.5892755, 121.0361731 14.5891812, 121.0361752 14.5890786, 121.0361002 14.5890771, 121.036098 14.5891812, 121.0360961 14.589274, 121.0361711 14.5892755))"
,,,fuel,Shell,"POLYGON ((121.0418749 14.5892318, 121.0418373 14.5893992, 121.0418586 14.5894138, 121.0419263 14.5893956, 121.0419639 14.5892342, 121.0419341 14.5892074, 121.0418749 14.5892318))"
,,,fuel,Unioil,"POLYGON ((121.0375289 14.5897093, 121.0375297 14.5896767, 121.0375311 14.5896167, 121.0375321 14.5895726, 121.0374303 14.5895704, 121.0374292 14.5896173, 121.0374279 14.5896746, 121.0374271 14.5897071, 121.0375289 14.5897093))"
,,,fuel,Seaoil,"POLYGON ((121.040005 14.5897633, 121.0400036 14.5898784, 121.0400759 14.5898792, 121.0400781 14.5896998, 121.0400502 14.5896995, 121.0400058 14.5896989, 121.040005 14.5897633))"
,,,fuel,Uno Fuel,"POLYGON ((121.0345406 14.5903471, 121.0344751 14.5902502, 121.0344522 14.5902647, 121.0344082 14.5902925, 121.0344481 14.5903516, 121.0344737 14.5903895, 121.0345406 14.5903471))"
,,,fuel,Total,"POLYGON ((121.0314262 14.59201, 121.0313685 14.5918837, 121.0313061 14.5917473, 121.0312264 14.5917814, 121.0312885 14.5919172, 121.0313465 14.5920441, 121.0314262 14.59201))"
,,,fuel,Shell,"POLYGON ((121.0254054 14.5940816, 121.0253602 14.5939721, 121.0253162 14.5938656, 121.0252485 14.5938918, 121.0252924 14.5939982, 121.0253377 14.5941078, 121.0254054 14.5940816))"
,,,fuel,Caltex,"POLYGON ((121.0275746 14.594147, 121.0276351 14.5941139, 121.0275997 14.5940544, 121.0275422 14.5940864, 121.0274152 14.5941573, 121.0274506 14.5942167, 121.0275746 14.594147))"
,,,fuel,Flying V,"POLYGON ((121.0251454 14.594231, 121.025123 14.5941765, 121.0251351 14.5941719, 121.0251628 14.5941612, 121.0251324 14.5940872, 121.0251047 14.5940979, 121.0249216 14.5941684, 121.02489 14.5941806, 121.0249195 14.5942523, 121.0249506 14.5942403, 121.0249915 14.5942246, 121.0250149 14.5942813, 121.0251454 14.594231))"
,,,fuel,Petron,"POLYGON ((121.0374203 14.5983817, 121.0373418 14.5983381, 121.0373189 14.5983767, 121.0372515 14.5983393, 121.0372189 14.5983942, 121.0373648 14.5984753, 121.0374203 14.5983817))"
,,,fuel,Unioil,"POLYGON ((121.1095785 14.5977573, 121.1097193 14.5975558, 121.1094966 14.5974049, 121.1093498 14.5976185, 121.1095785 14.5977573))"
,,,fuel,Caltex,"POLYGON ((121.1090667 14.5987986, 121.1087985 14.5986474, 121.1087577 14.5987151, 121.1090259 14.5988663, 121.1090667 14.5987986))"
,,,fuel,Petron,"POLYGON ((121.0918845 14.5995962, 121.0918507 14.5995313, 121.0917235 14.5995933, 121.0917572 14.5996582, 121.0918845 14.5995962))"
,,,fuel,Cleanfuel,"POLYGON ((121.1082038 14.5998384, 121.1080449 14.5997469, 121.1076888 14.6003231, 121.1078578 14.6004165, 121.1082038 14.5998384))"
,,,fuel,Phoenix,"POLYGON ((121.0921397 14.6001831, 121.0920767 14.6000222, 121.0919215 14.6000791, 121.0919845 14.60024, 121.0921397 14.6001831))"
,,,fuel,Smartfuels,"POLYGON ((121.0923378 14.6018516, 121.0924715 14.6018253, 121.0924568 14.6017551, 121.0923231 14.6017814, 121.0923378 14.6018516))"
,,,fuel,Phoenix,"POLYGON ((121.1058606 14.6022476, 121.1061865 14.6023351, 121.1062079 14.6022605, 121.105882 14.602173, 121.1058606 14.6022476))"
,,,fuel,Petron,"POLYGON ((121.106647 14.6023209, 121.1065643 14.602277, 121.1065103 14.6023721, 121.106593 14.6024161, 121.106647 14.6023209))"
,,,fuel,Shell,"POLYGON ((121.0794531 14.6026168, 121.0797924 14.6026311, 121.0797954 14.6025646, 121.0794561 14.6025503, 121.0794531 14.6026168))"
,,,fuel,Seaoil,"POLYGON ((121.1061893 14.603096, 121.1062308 14.603022, 121.1061818 14.6029962, 121.1061402 14.6030702, 121.1061893 14.603096))"
,,,fuel,Caltex,"POLYGON ((121.028591 14.5993327, 121.0284422 14.5992551, 121.0283662 14.5993918, 121.028515 14.5994693, 121.028591 14.5993327))"
,,,fuel,Petron,"POLYGON ((121.0272958 14.6019494, 121.0273489 14.601976, 121.0273975 14.6018852, 121.0273509 14.6018618, 121.0273195 14.601846, 121.0272709 14.6019369, 121.0272958 14.6019494))"
,,,fuel,Total,"POLYGON ((121.0276964 14.6020282, 121.0277722 14.602067, 121.0277993 14.6020173, 121.0277205 14.6019769, 121.0276298 14.6019305, 121.0276026 14.6019802, 121.0276964 14.6020282))"
,,,fuel,Caltex,"POLYGON ((121.0466501 14.6020612, 121.0467932 14.6022416, 121.0468204 14.6022758, 121.0468786 14.6022326, 121.0468508 14.6021976, 121.0467083 14.6020179, 121.0466501 14.6020612))"
,,,fuel,UniOil,"POLYGON ((121.0264468 14.602963, 121.0264137 14.6029151, 121.0263699 14.6028518, 121.0262815 14.602909, 121.0263284 14.6029768, 121.0263584 14.6030202, 121.0264468 14.602963))"
,,,fuel,Unioil,"POLYGON ((121.0321958 14.604052, 121.0322689 14.6038904, 121.0322031 14.6038625, 121.03213 14.6040241, 121.0321958 14.604052))"
,,,fuel,Metro,"POLYGON ((121.0326858 14.6044152, 121.0328254 14.604498, 121.0328651 14.6044353, 121.0327255 14.6043525, 121.0326858 14.6044152))"
,,,fuel,Flying V,"POLYGON ((121.0331357 14.6046371, 121.0330698 14.6046024, 121.0330113 14.6047063, 121.0330771 14.604741, 121.0331357 14.6046371))"
,,,fuel,Total,"POLYGON ((121.039888 14.6066939, 121.0399684 14.6067903, 121.0400294 14.6067429, 121.03995 14.6066465, 121.0399005 14.6065874, 121.0398395 14.6066347, 121.039888 14.6066939))"
,,,fuel,Gas Wise,"POLYGON ((121.026531 14.6071945, 121.0264965 14.6071285, 121.0264025 14.6071101, 121.026378 14.6072217, 121.0264595 14.6072902, 121.026531 14.6071945))"
,,,fuel,Caltex,"POLYGON ((121.0477876 14.6008489, 121.0480018 14.6006911, 121.0480643 14.600538, 121.0480361 14.6004978, 121.0479106 14.6003355, 121.0476385 14.6005382, 121.0475797 14.600582, 121.0477876 14.6008489))"
,,,fuel,Petron,"POLYGON ((121.059071 14.6013674, 121.058894 14.6013168, 121.0587033 14.6012622, 121.0586588 14.6014078, 121.0588423 14.6014603, 121.0589441 14.6014894, 121.058966 14.6014176, 121.0590485 14.6014412, 121.059071 14.6013674))"
11391483561,,,fuel,Caltex,POINT (121.06886440000001 14.601984100000001)
,,,fuel,Petron,"POLYGON ((121.0539024 14.611017, 121.0540008 14.6107387, 121.0536653 14.6106494, 121.053591 14.6109136, 121.0539024 14.611017))"
18213963,,,fuel,Metro Oil,"MULTIPOLYGON (((121.0552197 14.6111174, 121.0552559 14.6111771, 121.0553053 14.611149, 121.0552691 14.6110893, 121.0552197 14.6111174)), ((121.0553599 14.6111639, 121.0554726 14.6111886, 121.0554863 14.6111296, 121.0553737 14.6111049, 121.0553599 14.6111639)))"
,,,fuel,Shell,"POLYGON ((121.0708272 14.6113982, 121.071215 14.6114721, 121.0712785 14.6111172, 121.0708736 14.6111453, 121.0708272 14.6113982))"
,,,fuel,Petron,"POLYGON ((121.070441 14.6116896, 121.0706283 14.6117227, 121.0706914 14.6113885, 121.0705041 14.6113554, 121.070441 14.6116896))"
,,,fuel,Clean Fuel,"POLYGON ((121.0576877 14.6119538, 121.0578339 14.6116521, 121.0576284 14.6116143, 121.0575081 14.6118784, 121.0576877 14.6119538))"
,,,fuel,Petron,"POLYGON ((121.0533958 14.6130061, 121.0533221 14.6131667, 121.0532284 14.6133555, 121.0535719 14.613505, 121.0537391 14.6131671, 121.0533958 14.6130061))"
,,,fuel,Shell,"POLYGON ((121.0541648 14.6133433, 121.054005 14.6136935, 121.0543498 14.6138408, 121.0545096 14.6134906, 121.0541648 14.6133433))"
11958261248,,,fuel,Unioil,POINT (121.0854285 14.604376100000001)
