osm_id,man_made,pump,pipeline,emergency,name,geometry
5139075029,,,,fire_hydrant,,POINT (120.9495933 14.344318900000001)
5127929230,,,,fire_hydrant,,POINT (120.9484094 14.3443657)
6246335085,,,,fire_hydrant,,POINT (120.95001740000001 14.344751800000001)
5247862225,,,,fire_hydrant,,POINT (120.9457996 14.344839400000001)
5222801425,,,,fire_hydrant,,POINT (120.94615440000001 14.344975000000002)
5551767668,water_tower,,,,,POINT (120.94513920000001 14.3450792)
5127927626,,,,fire_hydrant,,POINT (120.9488407 14.345269300000002)
5127932422,,,,fire_hydrant,,POINT (120.9505668 14.345285800000001)
3658511765,water_tower,,,,,POINT (120.9526924 14.3453178)
5127932426,,,,fire_hydrant,,POINT (120.94794660000001 14.3456419)
5127925336,,,,fire_hydrant,,POINT (120.94925180000001 14.3458109)
5139074744,,,,fire_hydrant,,POINT (120.95101620000001 14.345910400000001)
5127956121,,,,fire_hydrant,,POINT (120.95043690000001 14.346124900000001)
5127929228,,,,fire_hydrant,,POINT (120.9505761 14.3461879)
5127925334,,,,fire_hydrant,,POINT (120.95034270000001 14.346336)
634450924,water_tower,,,water_tank,,"LINESTRING (120.9426453 14.3464383, 120.9426419 14.3464249, 120.9426317 14.3464153, 120.9426178 14.3464124, 120.9426044 14.346417, 120.9425955 14.3464277, 120.9425938 14.3464413, 120.9425987 14.3464525, 120.9426085 14.3464602, 120.9426208 14.3464625, 120.9426329 14.3464588, 120.9426418 14.3464501, 120.9426453 14.3464383)"
5127932423,,,,fire_hydrant,,POINT (120.9495354 14.3466976)
5127925335,,,,fire_hydrant,,POINT (120.9501434 14.3467614)
5127929229,,,,fire_hydrant,,POINT (120.9488448 14.3467964)
5170935724,,,,fire_hydrant,,POINT (120.94581170000001 14.346959600000002)
5115674624,,,,fire_hydrant,,POINT (120.9257548 14.346045700000001)
5115665722,,,,fire_hydrant,,POINT (120.924655 14.346435300000001)
5115674625,,,,fire_hydrant,,POINT (120.9273273 14.346644900000001)
5115665623,,,,fire_hydrant,,POINT (120.92617340000001 14.346827300000001)
5115665622,,,,fire_hydrant,,POINT (120.92511150000001 14.347284)
5115665523,,,,fire_hydrant,,POINT (120.92564800000001 14.3473704)
5135754824,,,,fire_hydrant,,POINT (120.92674760000001 14.3475335)
5135754529,,,,fire_hydrant,,POINT (120.9273093 14.3481597)
5135751323,,,,fire_hydrant,,POINT (120.92769100000001 14.3484697)
5186634621,,,,fire_hydrant,,POINT (120.92682500000001 14.3486291)
5127927625,,,,fire_hydrant,,POINT (120.94768810000001 14.3469937)
5170830521,,,,fire_hydrant,,POINT (120.94610510000001 14.347806100000001)
5340394721,,,,fire_hydrant,,POINT (120.94522260000001 14.347885400000001)
6828258661,storage_tank,,,,,POINT (120.94534030000001 14.347934700000001)
5127929231,,,,fire_hydrant,,POINT (120.94926480000001 14.348192500000001)
5127956122,,,,fire_hydrant,,POINT (120.9479957 14.3483689)
5127932424,,,,fire_hydrant,,POINT (120.9494411 14.3484361)
5340370522,,,,fire_hydrant,,POINT (120.94385170000001 14.3488558)
5127932425,,,,fire_hydrant,,POINT (120.947434 14.3490999)
5172922522,,,,fire_hydrant,,POINT (120.9571829 14.349438200000002)
5186634521,,,,fire_hydrant,,POINT (120.9262384 14.349067000000002)
5127929234,water_well,,,,,POINT (120.9347623 14.3497774)
5127929235,,,,fire_hydrant,,POINT (120.9355539 14.3500329)
423336649,water_tower,,,water_tank,,"LINESTRING (120.9356563 14.3501857, 120.9356617 14.350196, 120.9356708 14.3502036, 120.9356821 14.3502072, 120.935694 14.3502063, 120.9357047 14.3502011, 120.9357125 14.3501923, 120.9357162 14.3501814, 120.9357153 14.3501698, 120.9357099 14.3501595, 120.9357009 14.3501519, 120.9356895 14.3501483, 120.9356776 14.3501492, 120.935667 14.3501544, 120.9356592 14.3501632, 120.9356554 14.3501742, 120.9356563 14.3501857)"
5222736038,,,,fire_hydrant,,POINT (120.94070370000001 14.350288800000001)
5127960921,,,,fire_hydrant,,POINT (120.9340971 14.3502971)
5115665525,,,,fire_hydrant,,POINT (120.92871330000001 14.3503208)
5115674632,,,,fire_hydrant,,POINT (120.9249288 14.3503865)
5127925337,,,,fire_hydrant,,POINT (120.93857700000001 14.350478200000001)
5544376323,,,,fire_hydrant,,POINT (120.94030780000001 14.352429)
4099093822,water_tower,,,,,POINT (121.04468220000001 14.2760251)
1001405251,water_tower,,,water_tank,,"LINESTRING (121.0461087 14.2843421, 121.0461223 14.2843518, 121.0461293 14.2843667, 121.0461281 14.284383, 121.046118 14.2843975, 121.0461018 14.2844049, 121.0460839 14.2844032, 121.0460696 14.2843931, 121.0460625 14.2843775, 121.0460645 14.2843605, 121.046075 14.2843468, 121.0460912 14.28434, 121.0461087 14.2843421)"
10542227165,,,,fire_hydrant,,POINT (121.0460886 14.287698200000001)
5640868707,water_tower,,,,,POINT (121.05336650000001 14.107508300000001)
6070684580,water_tower,,,,,POINT (121.06041490000001 14.1617154)
6496890446,water_tower,,,,,POINT (121.05607440000001 14.2019523)
2039814508,water_tower,,,,,POINT (121.0599354 14.207251800000002)
2082865364,water_tower,,,,,POINT (121.06379820000001 14.202538100000002)
2407516053,water_tower,,,,Water Tank,POINT (121.07338490000001 14.204745500000001)
673246150,water_tower,,,,,"LINESTRING (121.0715925 14.2083199, 121.0715862 14.2083266, 121.0715825 14.208335, 121.0715817 14.208344, 121.071584 14.2083528, 121.071589 14.2083605, 121.0715965 14.2083662, 121.0716055 14.2083692, 121.071615 14.2083692, 121.071624 14.2083662, 121.0716314 14.2083605, 121.0716366 14.2083528, 121.0716389 14.2083438, 121.071638 14.2083347, 121.0716341 14.2083263, 121.0716275 14.2083196, 121.0716192 14.2083154, 121.07161 14.208314, 121.0716007 14.2083156, 121.0715925 14.2083199)"
4659757499,water_tower,,,,,POINT (121.07078130000001 14.218439)
4659757660,water_tower,,,,,POINT (121.07211570000001 14.221553900000002)
1418824957,water_tower,,,,,POINT (121.0638519 14.2370253)
4659757279,water_tower,,,,,POINT (121.06897380000001 14.237353700000002)
2271603979,water_tower,,,,,POINT (121.07072670000001 14.2391891)
2030090918,,,,fire_hydrant,,POINT (121.06098730000001 14.246221100000001)
2030090936,,,,fire_hydrant,,POINT (121.06414470000001 14.246314100000001)
9753358359,water_tower,,,,,POINT (121.05997230000001 14.207274900000002)
2271586997,water_tower,,,,,POINT (121.05251990000001 14.2357069)
5418313320,water_tower,,,,,POINT (121.0523093 14.237906800000001)
2030090799,,,,fire_hydrant,,POINT (121.0588424 14.2409265)
2030090860,,,,fire_hydrant,,POINT (121.0601606 14.2451816)
1056357300,water_tower,,,,,POINT (121.0561833 14.248454)
530493818,water_tower,,,,,"LINESTRING (121.0592106 14.254032, 121.0591821 14.2540512, 121.0591616 14.2540783, 121.0591512 14.2541104, 121.0591521 14.254144, 121.0591642 14.2541755, 121.0591862 14.2542015, 121.0592157 14.2542192, 121.0592497 14.2542267, 121.0592843 14.2542231, 121.0593159 14.2542087, 121.0593409 14.2541852, 121.0593566 14.2541551, 121.0593614 14.2541216, 121.0593547 14.2540885, 121.0593372 14.2540593, 121.0593109 14.2540371, 121.0592786 14.2540245, 121.059244 14.2540227, 121.0592106 14.254032)"
530493819,water_tower,,,,,"LINESTRING (121.0593887 14.2542634, 121.0593602 14.2542827, 121.0593396 14.2543098, 121.0593293 14.2543419, 121.0593302 14.2543756, 121.0593424 14.2544071, 121.0593645 14.2544331, 121.059394 14.2544508, 121.0594279 14.2544582, 121.0594624 14.2544545, 121.059494 14.2544402, 121.0595189 14.2544167, 121.0595347 14.2543866, 121.0595395 14.2543532, 121.0595329 14.2543201, 121.0595155 14.2542909, 121.0594892 14.2542687, 121.0594569 14.254256, 121.0594222 14.2542542, 121.0593887 14.2542634)"
1056358314,water_tower,,,,,POINT (121.05584940000001 14.2558305)
1563174732,water_tower,,,,,POINT (121.0535301 14.2620544)
9318404230,water_tower,,,,,POINT (121.05275460000001 14.2625375)
1563175200,water_tower,,,,,POINT (121.05002830000001 14.264702000000002)
1563175203,water_tower,,,,,POINT (121.05211100000001 14.264735100000001)
7111516513,water_works,,,,LTI Waterworks,POINT (121.05845880000001 14.267413900000001)
5569309811,water_tower,,,,,POINT (121.0485649 14.2800992)
7561298902,water_tower,,,,,POINT (121.0522543 14.280546300000001)
1001405255,water_tower,,,water_tank,,"LINESTRING (121.0508045 14.2861218, 121.0508181 14.2861315, 121.0508252 14.2861464, 121.050824 14.2861627, 121.0508139 14.2861772, 121.0507976 14.2861846, 121.0507797 14.2861829, 121.0507655 14.2861728, 121.0507584 14.2861572, 121.0507604 14.2861402, 121.0507709 14.2861265, 121.050787 14.2861197, 121.0508045 14.2861218)"
758967803,water_tower,,,water_tank,,"LINESTRING (121.0477093 14.2872109, 121.0477067 14.2871938, 121.0476952 14.2871805, 121.0476782 14.2871752, 121.0476609 14.2871793, 121.0476484 14.2871916, 121.0476445 14.2872085, 121.0476499 14.2872243, 121.0476629 14.2872352, 121.0476798 14.2872382, 121.0476936 14.2872338, 121.0477042 14.2872241, 121.0477093 14.2872109)"
3676412765,water_tower,,,,,POINT (121.05450440000001 14.2963707)
1212525087,water_tower,,,,,"LINESTRING (121.0493983 14.2973648, 121.0494271 14.2973131, 121.0494844 14.297343, 121.0494556 14.2973947, 121.0493983 14.2973648)"
1001405250,water_tower,,,water_tank,,"LINESTRING (121.0463796 14.2916109, 121.0463932 14.2916206, 121.0464002 14.2916355, 121.046399 14.2916518, 121.0463889 14.2916662, 121.0463727 14.2916737, 121.0463548 14.2916719, 121.0463405 14.2916619, 121.0463334 14.2916463, 121.0463354 14.2916293, 121.0463459 14.2916156, 121.0463621 14.2916088, 121.0463796 14.2916109)"
516535498,water_tower,,,water_tank,,"LINESTRING (121.0366028 14.2925194, 121.0365875 14.2925265, 121.0365785 14.2925403, 121.0365783 14.2925567, 121.0365872 14.2925706, 121.0366023 14.2925779, 121.0366156 14.2925774, 121.0366275 14.2925715, 121.0366356 14.2925613, 121.0366385 14.2925487, 121.0366335 14.2925324, 121.0366201 14.2925215, 121.0366028 14.2925194)"
774668011,water_tower,,,water_tank,,"LINESTRING (121.042821 14.294145, 121.0428342 14.294131, 121.0428531 14.2941265, 121.0428715 14.2941329, 121.0428831 14.2941481, 121.042884 14.294167, 121.0428739 14.2941832, 121.0428603 14.2941904, 121.0428448 14.294191, 121.0428307 14.2941847, 121.0428212 14.2941734, 121.0428178 14.2941592, 121.042821 14.294145)"
1912742708,water_tower,,,,,POINT (121.03965160000001 14.303953600000002)
1118500829,water_tower,,,water_tank,,"LINESTRING (121.03588 14.3068082, 121.0358962 14.3068146, 121.0359069 14.306828, 121.0359092 14.3068448, 121.0359025 14.3068605, 121.0358887 14.3068708, 121.0358713 14.3068731, 121.0358552 14.3068666, 121.0358445 14.3068532, 121.0358422 14.3068364, 121.0358488 14.3068208, 121.0358627 14.3068104, 121.03588 14.3068082)"
1592080556,water_tower,,,,,POINT (121.0462988 14.308607)
773893266,water_tower,,,water_tank,,"LINESTRING (121.0322329 14.312838, 121.0322203 14.3128451, 121.032213 14.3128573, 121.032213 14.3128714, 121.0322203 14.3128836, 121.0322329 14.3128906, 121.0322475 14.3128906, 121.0322601 14.3128836, 121.0322673 14.3128713, 121.0322673 14.3128572, 121.0322601 14.312845, 121.0322475 14.312838, 121.0322329 14.312838)"
1067323628,water_tower,,,,,POINT (121.04332230000001 14.3140502)
1065128406,water_tower,,,,,POINT (121.040524 14.324807400000001)
853598598,water_tower,,,water_tank,,"LINESTRING (121.0388071 14.3250709, 121.0388201 14.3250611, 121.0388365 14.3250636, 121.0388459 14.3250767, 121.0388426 14.3250924, 121.038835 14.3250988, 121.0388252 14.3251011, 121.0388154 14.3250987, 121.0388075 14.3250914, 121.0388044 14.3250812, 121.0388071 14.3250709)"
354423578,water_tower,,,,Water Tank,"LINESTRING (121.0495223 14.3063464, 121.0495334 14.306341, 121.0495458 14.3063406, 121.0495573 14.306345, 121.0495659 14.3063537, 121.0495701 14.306365, 121.0495697 14.3063753, 121.0495654 14.3063848, 121.0495581 14.3063922, 121.0495484 14.3063966, 121.0495378 14.3063974, 121.0495267 14.3063941, 121.0495178 14.306387, 121.0495123 14.306377, 121.0495113 14.3063658, 121.0495148 14.306355, 121.0495223 14.3063464)"
774679226,water_tower,,,water_tank,,"LINESTRING (121.0517217 14.3125587, 121.0517348 14.3125459, 121.0517531 14.3125422, 121.0517704 14.3125488, 121.0517812 14.3125635, 121.0517818 14.3125816, 121.0517751 14.312594, 121.0517635 14.3126024, 121.0517493 14.3126051, 121.0517353 14.3126015, 121.0517228 14.3125904, 121.0517179 14.3125747, 121.0517217 14.3125587)"
778798440,water_tower,,,water_tank,,"LINESTRING (121.059956 14.3165209, 121.0599623 14.3165084, 121.0599741 14.3165007, 121.0599884 14.3164999, 121.0599994 14.3165048, 121.0600071 14.3165139, 121.06001 14.3165253, 121.0600075 14.3165368, 121.0599973 14.3165481, 121.0599823 14.3165521, 121.0599675 14.3165475, 121.0599577 14.3165359, 121.059956 14.3165209)"
1592025502,water_tower,,,,,POINT (121.047846 14.3172063)
5298823946,water_tower,,,,,POINT (121.05853 14.3200973)
1312211961,water_tower,,,water_tank,,"LINESTRING (121.0544071 14.3203118, 121.0544123 14.3203245, 121.0544102 14.320338, 121.0544014 14.3203487, 121.0543883 14.3203538, 121.0543744 14.3203517, 121.0543633 14.3203432, 121.0543581 14.3203305, 121.0543602 14.320317, 121.054369 14.3203063, 121.0543821 14.3203013, 121.0543961 14.3203033, 121.0544071 14.3203118)"
5477381046,water_tower,,,,,POINT (121.04769280000001 14.320809400000002)
2628888613,water_tower,,,,,POINT (121.0476175 14.328489500000002)
4463231396,,,,fire_hydrant,,POINT (121.04844460000001 14.332184100000001)
4463231402,,,,fire_hydrant,,POINT (121.05075120000001 14.332554400000001)
412355751,water_tower,,,water_tank,,"LINESTRING (121.0304558 14.3137771, 121.0304396 14.3137727, 121.0304237 14.313778, 121.0304135 14.313791, 121.0304127 14.3138073, 121.0304215 14.3138212, 121.0304348 14.3138275, 121.0304495 14.3138266, 121.0304618 14.3138187, 121.0304677 14.3138083, 121.0304687 14.3137966, 121.0304644 14.3137855, 121.0304558 14.3137771)"
5201278856,water_tower,,,,,POINT (121.0122391 14.3238619)
,water_works,,,,St. Joseph Water Services Pumping Station,"POLYGON ((121.0146964 14.3248661, 121.0147513 14.3247735, 121.0146699 14.3247546, 121.0146203 14.3248215, 121.0146964 14.3248661))"
6196948685,water_tower,,,,,POINT (121.0150411 14.326243100000001)
6196950085,water_tower,,,,,POINT (121.01275650000001 14.3288477)
7779773868,storage_tank,,,,Southern Heights 1 Water Tank,POINT (121.0195997 14.3314067)
7635659002,water_tower,,,,,POINT (121.0295092 14.335551700000002)
683619495,water_tower,,,,,"LINESTRING (121.0295965 14.3397285, 121.0296412 14.3397592, 121.0296729 14.3397158, 121.0296281 14.3396851, 121.0295965 14.3397285)"
5819734265,water_tower,,,,,POINT (121.02344070000001 14.3425057)
2731399078,water_tower,,,,,POINT (121.02228790000001 14.3639965)
7059996165,water_tower,,,,,POINT (121.10680640000001 14.076364100000001)
7060013399,water_tower,,,,,POINT (121.1097045 14.077523000000001)
7060013446,water_tower,,,,,POINT (121.11689150000001 14.080613900000001)
7761298006,water_tower,,,,,POINT (121.11496330000001 14.094495400000001)
1158710525,water_tower,,,,,"LINESTRING (121.0747089 14.1714316, 121.0748017 14.1714796, 121.0748485 14.1713945, 121.0747556 14.1713465, 121.0747089 14.1714316)"
1156354362,water_tower,,,,,"LINESTRING (121.0749744 14.1808842, 121.0749551 14.1808877, 121.0749379 14.1808967, 121.0749244 14.1809105, 121.0749159 14.1809276, 121.0749134 14.1809465, 121.0749169 14.1809652, 121.0749263 14.1809819, 121.0749405 14.1809949, 121.0749602 14.1810037, 121.0749819 14.1810054, 121.0750029 14.1809997, 121.0750206 14.1809875, 121.0750329 14.1809701, 121.0750384 14.1809497, 121.0750363 14.1809287, 121.075027 14.1809097, 121.0750115 14.1808949, 121.0749938 14.1808867, 121.0749744 14.1808842)"
1156354363,water_tower,,,,,"LINESTRING (121.0733607 14.1809762, 121.0733425 14.1809823, 121.0733272 14.1809935, 121.0733163 14.1810088, 121.0733107 14.1810266, 121.0733111 14.1810452, 121.0733174 14.1810628, 121.073329 14.1810776, 121.0733447 14.1810882, 121.0733652 14.1810939, 121.0733864 14.1810924, 121.0734059 14.1810839, 121.0734212 14.1810695, 121.0734304 14.181051, 121.0734326 14.1810304, 121.0734274 14.1810104, 121.0734155 14.1809933, 121.0733982 14.1809812, 121.0733798 14.1809758, 121.0733607 14.1809762)"
1158710528,water_tower,,,,,"LINESTRING (121.0733547 14.1857428, 121.0734733 14.1857314, 121.0734626 14.1856277, 121.073344 14.1856392, 121.0733547 14.1857428)"
1158710529,water_tower,,,,,"LINESTRING (121.0731868 14.1857638, 121.0733054 14.1857523, 121.0732947 14.1856486, 121.0731761 14.1856601, 121.0731868 14.1857638)"
7244413293,water_tower,,,,,POINT (121.06425050000001 14.186264600000001)
776442903,reservoir_covered,,,,,"LINESTRING (121.0658001 14.1897072, 121.065766 14.1897192, 121.0657311 14.1897095, 121.0657088 14.1896818, 121.0657075 14.1896466, 121.0657278 14.1896175, 121.0657619 14.1896054, 121.0657968 14.1896151, 121.0658192 14.1896429, 121.0658204 14.189678, 121.0658001 14.1897072)"
673246149,water_tower,,,,,"LINESTRING (121.0707529 14.2013264, 121.0707511 14.2013355, 121.0707526 14.2013447, 121.0707571 14.2013528, 121.0707641 14.2013591, 121.0707729 14.2013628, 121.0707824 14.2013634, 121.0707913 14.2013611, 121.070799 14.2013562, 121.0708046 14.2013491, 121.0708077 14.2013407, 121.0708077 14.2013317, 121.0708049 14.2013233, 121.0707994 14.2013161, 121.0707918 14.201311, 121.070783 14.2013085, 121.0707738 14.2013089, 121.0707649 14.2013123, 121.0707576 14.2013184, 121.0707529 14.2013264)"
5607063509,,,,fire_hydrant,,POINT (121.13160040000001 14.136537400000002)
6082626750,,,,fire_hydrant,,POINT (121.13220050000001 14.136680100000001)
472645869,water_tower,,,,,POINT (121.1350601 14.1396405)
1540336351,water_tower,,,,,POINT (121.14301940000001 14.146962100000001)
4259891027,water_tower,,,,,POINT (121.15054370000001 14.148198)
5653200241,water_tower,,,,,POINT (121.1320433 14.1501861)
5639839466,water_tower,,,,,POINT (121.13521370000001 14.152828600000001)
1737935349,water_tower,,,,,POINT (121.13787590000001 14.1563522)
3004325369,water_tower,,,,,POINT (121.13951890000001 14.1594574)
2890756877,water_tower,,,,,POINT (121.14607090000001 14.160137500000001)
10956651207,water_tower,,,,,POINT (120.9948825 14.0978945)
2270328563,water_works,,,,Lumil Pumping Station,POINT (121.00223580000001 14.174100200000002)
5248377626,water_well,,,,,POINT (120.99166960000001 14.2026465)
1159489372,pipeline,,,,,"LINESTRING (120.9869781 14.2398748, 120.9872193 14.2401482)"
423298350,water_tower,,,water_tank,,"LINESTRING (121.0000241 14.2511478, 121.00002 14.2511325, 121.0000069 14.2511231, 120.9999905 14.2511238, 120.9999783 14.2511343, 120.9999756 14.2511499, 120.9999805 14.2511605, 120.9999899 14.2511676, 121.0000017 14.2511695, 121.000017 14.2511626, 121.0000241 14.2511478)"
2270328632,water_tower,,,,,POINT (121.0191659 14.1947504)
6372718451,water_tower,,,,,POINT (121.0234085 14.208614)
6374479543,water_tower,,,,,POINT (121.01965340000001 14.2094474)
663819179,water_tower,,,water_tank,,"LINESTRING (121.0303098 14.2625381, 121.0303101 14.262551, 121.0303024 14.2625616, 121.0302899 14.2625658, 121.0302771 14.262562, 121.0302691 14.2625517, 121.0302688 14.2625388, 121.0302764 14.2625283, 121.030289 14.262524, 121.0303018 14.2625278, 121.0303098 14.2625381)"
413884693,water_tower,,,water_tank,,"LINESTRING (121.0120393 14.2872847, 121.0120529 14.2872793, 121.0120674 14.2872812, 121.0120791 14.2872899, 121.0120846 14.287303, 121.0120827 14.2873172, 121.0120737 14.2873284, 121.0120601 14.2873338, 121.0120455 14.2873319, 121.0120339 14.2873232, 121.0120284 14.28731, 121.0120303 14.2872959, 121.0120393 14.2872847)"
659960635,water_tower,,,water_tank,,"LINESTRING (121.0181057 14.2890238, 121.0181046 14.2890382, 121.0180963 14.28905, 121.0180829 14.2890563, 121.0180685 14.2890555, 121.0180563 14.2890479, 121.0180494 14.2890355, 121.0180498 14.2890208, 121.0180579 14.2890084, 121.0180714 14.2890016, 121.0180865 14.2890024, 121.0180991 14.2890106, 121.0181057 14.2890238)"
413903038,water_tower,,,water_tank,,"LINESTRING (121.0188873 14.28985, 121.0188821 14.2898663, 121.0188869 14.2898826, 121.0189002 14.2898937, 121.0189176 14.2898959, 121.0189334 14.2898885, 121.0189412 14.2898775, 121.0189432 14.2898642, 121.018939 14.2898514, 121.0189293 14.2898417, 121.0189145 14.289837, 121.0188991 14.2898401, 121.0188873 14.28985)"
1011577909,water_tower,,,water_tank,,"LINESTRING (121.0199632 14.2906367, 121.0199621 14.2906511, 121.0199538 14.2906629, 121.0199404 14.2906692, 121.019926 14.2906684, 121.0199138 14.2906608, 121.0199069 14.2906484, 121.0199073 14.2906337, 121.0199154 14.2906213, 121.0199289 14.2906145, 121.019944 14.2906153, 121.0199566 14.2906235, 121.0199632 14.2906367)"
924740189,water_tower,,,,,POINT (121.01974080000001 14.3119475)
1738874969,water_tower,,,,Silang Waterworks,POINT (120.96097520000001 14.179312600000001)
235789869,water_works,,,,Silang Water District,"LINESTRING (120.96086 14.1793996, 120.9608396 14.1792724, 120.9610349 14.1792734, 120.9610298 14.1794055, 120.96086 14.1793996)"
510608354,water_tower,,,water_tank,,"LINESTRING (120.9670646 14.2025686, 120.9670676 14.2025794, 120.9670619 14.202589, 120.9670507 14.2025919, 120.9670408 14.2025863, 120.9670378 14.2025755, 120.9670436 14.2025659, 120.9670547 14.202563, 120.9670646 14.2025686)"
6873131951,water_tower,,,,,POINT (120.9636086 14.2203794)
7117639649,,,,fire_hydrant,,POINT (120.9681913 14.2210563)
3224695972,water_tower,,,,,POINT (120.9585923 14.2282778)
638082455,water_tower,,,water_tank,,"LINESTRING (120.9712928 14.2390134, 120.9712727 14.2390131, 120.9712547 14.2390219, 120.9712429 14.2390378, 120.9712402 14.2390571, 120.9712471 14.2390755, 120.971262 14.2390887, 120.9712815 14.2390936, 120.9713002 14.2390896, 120.9713151 14.239078, 120.9713232 14.2390612, 120.9713235 14.2390458, 120.9713179 14.2390314, 120.9713071 14.2390201, 120.9712928 14.2390134)"
6315468240,,,,fire_hydrant,,POINT (120.97164710000001 14.245349000000001)
1815508463,water_tower,,,,,POINT (120.9744189 14.1335878)
1815508468,water_tower,,,,,POINT (120.97871880000001 14.1336767)
1815508471,water_tower,,,,,POINT (120.97278560000001 14.1338082)
12410142028,water_tower,,,,,POINT (120.98163710000001 14.153243400000001)
6700347285,,,,fire_hydrant,,POINT (120.97396900000001 14.223556)
1159489371,pipeline,,,,,"LINESTRING (120.9856698 14.23843, 120.9860477 14.2387011, 120.9861825 14.2388131, 120.9862603 14.2388893, 120.9863296 14.2389789, 120.9863757 14.2390544, 120.9864039 14.2391131, 120.9864438 14.239208, 120.98648 14.2392868, 120.9865221 14.2393477, 120.9869781 14.2398748)"
6434354837,,,,fire_hydrant,,POINT (120.9734684 14.2403779)
6315468058,,,,fire_hydrant,,POINT (120.97310540000001 14.2445506)
1098749407,water_tower,,,water_tank,,"LINESTRING (120.9813243 14.2467109, 120.9813203 14.2467208, 120.981311 14.2467266, 120.9813001 14.246726, 120.9812915 14.2467192, 120.9812888 14.2467089, 120.9812927 14.246699, 120.981302 14.2466932, 120.981313 14.2466938, 120.9813215 14.2467006, 120.9813243 14.2467109)"
572128139,pipeline,,,,,"LINESTRING (120.9722881 14.277445, 120.9740764 14.2778564)"
1244498060,pipeline,,,,,"LINESTRING (120.9696541 14.2626358, 120.9692229 14.2627)"
621238364,water_tower,,,,,"LINESTRING (120.9625524 14.2627211, 120.9625495 14.2627059, 120.962539 14.2626943, 120.9625238 14.2626897, 120.9625083 14.2626933, 120.962497 14.2627041, 120.9624929 14.262719, 120.9624962 14.2627318, 120.9625051 14.2627418, 120.9625176 14.262747, 120.9625337 14.2627454, 120.9625466 14.2627358, 120.9625524 14.2627211)"
5473050823,,,,fire_hydrant,,POINT (120.97007850000001 14.2640218)
421956032,water_well,powered,,,Malinta 2 Pumping Station,"LINESTRING (120.9684477 14.2648442, 120.9684457 14.2648959, 120.9685163 14.2649138, 120.9685189 14.2649022, 120.9685316 14.2648446, 120.9684477 14.2648442)"
1066868671,pipeline,,,,,"LINESTRING (120.9684667 14.2648817, 120.9685517 14.2649014)"
118547427,water_tower,,,,,"LINESTRING (120.9660731 14.2669572, 120.9660587 14.2669525, 120.9660468 14.2669433, 120.966039 14.2669307, 120.966036 14.2669163, 120.9660383 14.2669017, 120.9660456 14.2668888, 120.9660571 14.2668791, 120.9660712 14.2668738, 120.9660864 14.2668735, 120.9661008 14.2668782, 120.9661126 14.2668874, 120.9661205 14.2669, 120.9661234 14.2669144, 120.9661211 14.266929, 120.9661138 14.2669419, 120.9661024 14.2669516, 120.9660882 14.2669569, 120.9660731 14.2669572)"
,water_well,powered,,,Malinta 3 Pumping Station,"POLYGON ((120.9681374 14.2683652, 120.9681514 14.2683018, 120.9680509 14.2682809, 120.9680369 14.2683443, 120.9681374 14.2683652))"
1066153870,pipeline,,,,,"LINESTRING (120.9678963 14.2683022, 120.9681229 14.2683443)"
1066866617,pipeline,,,,,"LINESTRING (120.9667147 14.271029, 120.9668532 14.2710899, 120.9669689 14.2711408)"
421952777,water_well,powered,,,Malinta 1 Pumping Station,"LINESTRING (120.9668335 14.2711654, 120.9669945 14.2712379, 120.9670401 14.2711428, 120.9670077 14.2711283, 120.9669495 14.271102, 120.9668791 14.2710703, 120.9668637 14.2711025, 120.9668335 14.2711654)"
9536095320,water_tower,,,water_tank,,POINT (120.96646820000001 14.2731855)
5653704998,,,,fire_hydrant,,POINT (120.96662760000001 14.2734372)
5653704990,,,,fire_hydrant,,POINT (120.9681395 14.273802000000002)
5653704991,,,,fire_hydrant,,POINT (120.96952280000001 14.2741635)
5653704999,,,,fire_hydrant,,POINT (120.9662957 14.2744391)
,pumping_station,powered,,,Washington 2 Pumping Station,"POLYGON ((120.9656055 14.2748975, 120.9656145 14.2748683, 120.9655928 14.2748619, 120.9655837 14.2748911, 120.9656055 14.2748975))"
5653704997,,,,fire_hydrant,,POINT (120.9676558 14.274926500000001)
695890952,pipeline,,,,,"LINESTRING (120.9656044 14.2748817, 120.9658016 14.2749372, 120.9657148 14.2752372)"
5653704995,,,,fire_hydrant,,POINT (120.9709313 14.2751263)
5653704996,,,,fire_hydrant,,POINT (120.9689541 14.275265300000001)
11168808133,storage_tank,,,,,POINT (121.00961450000001 14.2598318)
11168808096,storage_tank,,,,,POINT (121.00627150000001 14.2598686)
683638361,water_tower,,,water_tank,,"LINESTRING (120.9899895 14.2605033, 120.9899934 14.2605192, 120.9900053 14.2605307, 120.9900217 14.2605345, 120.9900365 14.2605301, 120.9900473 14.2605192, 120.9900512 14.2605046, 120.9900473 14.26049, 120.9900365 14.2604791, 120.9900217 14.2604747, 120.9900061 14.260478, 120.9899943 14.2604885, 120.9899895 14.2605033)"
11169378910,water_tower,,,,,POINT (120.9890694 14.280136400000002)
1010840857,water_tower,,,water_tank,,"LINESTRING (120.9920749 14.2852276, 120.9920756 14.28524, 120.9920697 14.285251, 120.9920588 14.2852575, 120.9920451 14.2852575, 120.9920336 14.2852502, 120.992028 14.285238, 120.9920322 14.2852216, 120.9920466 14.2852122, 120.9920638 14.2852146, 120.9920749 14.2852276)"
924740623,water_tower,,,,,POINT (121.0017985 14.2867343)
