osm_id,railway,name,gauge,electrified,voltage,geometry
1037344715,light_rail,,1435,contact_line,750,"LINESTRING (121.0025001 14.5304492, 121.0024627 14.5305685)"
1037344677,light_rail,,1435,contact_line,750,"LINESTRING (121.0031961 14.530435, 121.0032208 14.5305106, 121.003236 14.5305921)"
1037344676,light_rail,,1435,contact_line,750,"LINESTRING (121.0032372 14.5304945, 121.003236 14.5305921)"
3152527115,switch,,,,,POINT (121.00246270000001 14.530568500000001)
3152530429,switch,,,,,POINT (121.003236 14.530592100000002)
9556086476,switch,,,,,POINT (121.0022734 14.530626700000001)
1037344699,light_rail,,1435,contact_line,750,"LINESTRING (121.0024627 14.5305685, 121.002464 14.5306915)"
4052837383,switch,,,,,POINT (121.00235590000001 14.530640700000001)
9556086469,switch,,,,,POINT (121.0023898 14.530644200000001)
1037344710,light_rail,,1435,contact_line,750,"LINESTRING (121.0022734 14.5306267, 121.0023121 14.5306923)"
309920530,light_rail,,1435,contact_line,750,"LINESTRING (121.003236 14.5305921, 121.003238 14.5306538, 121.0032212 14.5307491)"
1037344701,light_rail,,1435,contact_line,750,"LINESTRING (121.0021468 14.5306154, 121.0022678 14.5306999, 121.002349 14.5307548)"
3152530373,switch,,,,,POINT (121.002464 14.530691500000001)
9556086475,switch,,,,,POINT (121.00231210000001 14.5306923)
1037344709,light_rail,,1435,contact_line,750,"LINESTRING (121.0022297 14.5306346, 121.002349 14.5307548)"
1037344713,light_rail,,1435,contact_line,750,"LINESTRING (121.0023559 14.5306407, 121.0024003 14.53077)"
35355961,light_rail,,1435,contact_line,750,"LINESTRING (121.0032941 14.5305941, 121.0032736 14.5306621, 121.0032339 14.5307516, 121.0031913 14.5308195)"
1037344712,light_rail,,1435,contact_line,750,"LINESTRING (121.0023898 14.5306442, 121.0024003 14.53077)"
1037344711,light_rail,,1435,contact_line,750,"LINESTRING (121.0023121 14.5306923, 121.002349 14.5307548)"
3152530427,switch,,,,,POINT (121.00322120000001 14.530749100000001)
3152530606,switch,,,,,POINT (121.00234900000001 14.5307548)
32167573,switch,,,,,POINT (121.0024003 14.53077)
402882927,light_rail,,1435,contact_line,750,"LINESTRING (121.0032941 14.5305941, 121.0032925 14.5306665, 121.0032832 14.5307223, 121.0032631 14.5307748, 121.0032336 14.5308358, 121.0031654 14.5309655)"
1037344666,light_rail,,1435,contact_line,750,"LINESTRING (121.0032212 14.5307491, 121.0031913 14.5308195)"
1037344727,light_rail,,1435,contact_line,750,"LINESTRING (121.002349 14.5307548, 121.0023877 14.5308054, 121.0024268 14.5308703)"
3152530426,switch,,,,,POINT (121.00319130000001 14.530819500000002)
1037344714,light_rail,,1435,contact_line,750,"LINESTRING (121.0024003 14.53077, 121.0024268 14.5308703)"
1037344667,light_rail,,1435,contact_line,750,"LINESTRING (121.0031913 14.5308195, 121.0031536 14.5308875)"
309920575,light_rail,,1435,contact_line,750,"LINESTRING (121.002464 14.5306915, 121.0024586 14.5308609, 121.0024745 14.5310303)"
3152530614,switch,,,,,POINT (121.00242680000001 14.5308703)
35355989,light_rail,,1435,contact_line,750,"LINESTRING (121.0031536 14.5308875, 121.0031053 14.5309332, 121.0030589 14.5309754, 121.0029873 14.5310217, 121.0029221 14.5310435, 121.0028579 14.5310511, 121.0027791 14.531044, 121.0027084 14.5310183, 121.0026457 14.5309793, 121.0025693 14.5309226, 121.0025254 14.5308607, 121.002496 14.5307848, 121.002464 14.5306915)"
3152530361,switch,,,,,POINT (121.0031536 14.5308875)
3152530457,switch,,,,,POINT (121.00321810000001 14.530910500000001)
3152527137,switch,,,,,POINT (121.00324900000001 14.530931500000001)
1037344670,light_rail,,1435,contact_line,750,"LINESTRING (121.0032181 14.5309105, 121.0031654 14.5309655)"
1037344700,light_rail,,1435,contact_line,750,"LINESTRING (121.0024268 14.5308703, 121.0024745 14.5310303)"
414575746,switch,,,,,POINT (121.00316540000001 14.5309655)
3152530608,switch,,,,,POINT (121.0024745 14.531030300000001)
1037344683,light_rail,,1435,contact_line,750,"LINESTRING (121.0031654 14.5309655, 121.0030436 14.5310987)"
420302938,light_rail,,1435,contact_line,750,"LINESTRING (121.0031536 14.5308875, 121.0031234 14.5309461, 121.0030436 14.5310987, 121.0029828 14.5312059)"
1037344668,light_rail,,1435,contact_line,750,"LINESTRING (121.003249 14.5309315, 121.0030807 14.5311173, 121.0030104 14.531221)"
3152530424,switch,,,,,POINT (121.00304360000001 14.531098700000001)
420302929,light_rail,,1435,contact_line,750,"LINESTRING (121.0024745 14.5310303, 121.0025647 14.5314214)"
420302928,light_rail,,1435,contact_line,750,"LINESTRING (121.0029828 14.5312059, 121.002799 14.5315278)"
420302930,light_rail,,1435,contact_line,750,"LINESTRING (121.0028231 14.5315449, 121.0030104 14.531221)"
184840018,light_rail,,1435,contact_line,750,"LINESTRING (121.0025647 14.5314214, 121.0025697 14.5315077, 121.0025637 14.5315933, 121.0025328 14.5316803, 121.002488 14.5317512)"
4202411488,switch,,,,,POINT (121.00266490000001 14.531673600000001)
420302932,light_rail,,1435,contact_line,750,"LINESTRING (121.002799 14.5315278, 121.0026649 14.5316736, 121.0025576 14.531768, 121.0023632 14.5319212)"
32167577,switch,,,,,POINT (121.00248800000001 14.5317512)
420302933,light_rail,,1435,contact_line,750,"LINESTRING (121.0023019 14.5320065, 121.0024911 14.5318747, 121.0025831 14.5318017, 121.0026971 14.5317036, 121.0028231 14.5315449)"
420302944,light_rail,,1435,contact_line,750,"LINESTRING (121.0026649 14.5316736, 121.002504 14.5317758, 121.0024242 14.5318381, 121.0023279 14.5319133)"
420302936,light_rail,,1435,contact_line,750,"LINESTRING (121.002488 14.5317512, 121.0023279 14.5319133)"
3152530605,switch,,,,,POINT (121.001969 14.5304958)
414577327,switch,,,,,POINT (121.00202580000001 14.530496300000001)
1037344707,light_rail,,1435,contact_line,750,"LINESTRING (121.001969 14.5304958, 121.0020516 14.5305563)"
1037344708,light_rail,,1435,contact_line,750,"LINESTRING (121.0020258 14.5304963, 121.0020614 14.5305386, 121.0021468 14.5306154)"
3152530615,switch,,,,,POINT (121.0020516 14.5305563)
1037344702,light_rail,,1435,contact_line,750,"LINESTRING (121.0020516 14.5305563, 121.0021468 14.5306154)"
1037344652,light_rail,,1435,contact_line,750,"LINESTRING (121.00159 14.5303678, 121.002274 14.5308216)"
3152530604,switch,,,,,POINT (121.0021468 14.5306154)
4052837379,switch,,,,,POINT (121.0022297 14.5306346)
420302941,light_rail,,,,,"LINESTRING (121.0023279 14.5319133, 121.0021681 14.5320334, 121.0020494 14.5321503, 121.0019588 14.5322697, 121.0012581 14.5333479)"
420302943,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9928882 14.5308499, 120.992864 14.5310499, 120.9928718 14.5312614, 120.9929349 14.5314652, 120.9930223 14.5316482, 120.993121 14.5317614, 120.9932708 14.5318865, 120.9934006 14.5319608, 120.9935328 14.5320087, 120.993675 14.5320474, 120.9938169 14.5320713, 120.9964139 14.5322198, 120.9966514 14.5322684, 120.9968172 14.5323575, 120.9969176 14.5324326, 120.9969613 14.532478, 120.9970058 14.5325243, 120.9977069 14.5334203, 120.9978278 14.5335747, 120.9980556 14.5338655)"
420302934,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9980289 14.5338858, 120.9979346 14.533765, 120.9975401 14.5332641, 120.9969761 14.5325429, 120.9969374 14.5325003, 120.9968948 14.5324534, 120.9967998 14.5323861, 120.9966414 14.5323067, 120.99641 14.5322564, 120.9938144 14.532108, 120.9936689 14.5320835, 120.9935233 14.5320438, 120.9933865 14.5319939, 120.9932512 14.531918, 120.9930925 14.5317865, 120.9929879 14.5316607, 120.9928982 14.5314739, 120.992836 14.5312653, 120.9928278 14.5310461, 120.9928517 14.5308474)"
4202412299,switch,,,,,POINT (120.99754010000001 14.5332641)
420302940,light_rail,,1435,contact_line,750,"LINESTRING (120.9975401 14.5332641, 120.9975651 14.5332937, 120.9975929 14.5333183, 120.9976531 14.5333659, 120.9976801 14.533391, 120.9977069 14.5334203)"
4202412300,switch,,,,,POINT (120.99770690000001 14.533420300000001)
4202412302,switch,,,,,POINT (120.99782780000001 14.5335747)
420302937,light_rail,,1435,contact_line,750,"LINESTRING (120.9979346 14.533765, 120.9979152 14.533737, 120.9978987 14.5337066, 120.9978584 14.533626, 120.9978448 14.5336004, 120.9978278 14.5335747)"
4202412304,switch,,,,,POINT (120.99793460000001 14.533765)
4202412305,signal,,,,,POINT (120.9980556 14.533865500000001)
4202412306,signal,,,,,POINT (120.99802890000001 14.5338858)
420302926,light_rail,LRT Line 1,,contact_line,750,"LINESTRING (120.9991231 14.5350128, 120.999222 14.5350757, 120.9993913 14.5351454, 120.9995375 14.5351682, 120.9996947 14.5351628, 120.9998647 14.5351381, 121.0000142 14.5350719, 121.0001184 14.5350073, 121.0002432 14.5349005, 121.000315 14.5348096, 121.0012135 14.5334783, 121.001989 14.5322866, 121.0020769 14.532171, 121.0021902 14.5320581, 121.0023632 14.5319212)"
576201880,light_rail,LRT Line 1,,contact_line,750,"LINESTRING (120.9992068 14.535103, 120.9993818 14.5351778, 120.9995336 14.5352005, 120.9996927 14.5351961, 120.9998751 14.5351688, 121.0000324 14.5350993, 121.0001391 14.535033, 121.0002667 14.5349227, 121.0003418 14.5348287, 121.0012546 14.5334777, 121.002017 14.5323058, 121.0021023 14.5321905, 121.0022103 14.5320854, 121.0023019 14.5320065)"
420302935,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9986468 14.5346219, 120.9987355 14.5347346)"
4202412310,switch,,,,,POINT (120.9988687 14.534712800000001)
4202412312,switch,,,,,POINT (120.99873550000001 14.5347346)
4202412311,switch,,,,,POINT (120.99870600000001 14.534751000000002)
420302931,light_rail,LRT Line 1,,contact_line,750,"LINESTRING (120.9988687 14.5347128, 120.9989863 14.53487, 120.9991231 14.5350128)"
576201874,light_rail,LRT Line 1,,contact_line,750,"LINESTRING (120.9987355 14.5347346, 120.9987972 14.5347967, 120.9988642 14.5348473, 120.9989701 14.5349118, 120.9991231 14.5350128)"
4914830,light_rail,LRT Line 1,,contact_line,750,"LINESTRING (120.998706 14.534751, 120.9987771 14.5348207, 120.9988511 14.5348826, 120.9989226 14.534931, 120.9989958 14.5349776, 120.9992068 14.535103)"
420302945,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9988687 14.5347128, 120.9989025 14.5347606, 120.9989303 14.5348099, 120.9989701 14.5349118, 120.9989958 14.5349776, 120.9990326 14.5350719, 120.9990617 14.5351316, 120.9990892 14.5351833)"
3152530460,switch,,,,,POINT (121.00336510000001 14.530602400000001)
1037344665,light_rail,,1435,contact_line,750,"LINESTRING (121.0033651 14.5306024, 121.0033445 14.5306785, 121.0032945 14.5307883)"
1037344687,light_rail,,1435,contact_line,750,"LINESTRING (121.0034255 14.5305978, 121.0033815 14.5306889, 121.0033239 14.5307971)"
6225038981,switch,,,,,POINT (121.00329450000001 14.530788300000001)
3152527136,switch,,,,,POINT (121.00332390000001 14.530797100000001)
1037344682,light_rail,,1435,contact_line,750,"LINESTRING (121.0032945 14.5307883, 121.0032605 14.5308494, 121.0032181 14.5309105)"
1037344671,light_rail,,1435,contact_line,750,"LINESTRING (121.0033239 14.5307971, 121.0032724 14.5308579, 121.0032181 14.5309105)"
1037344672,light_rail,,1435,contact_line,750,"LINESTRING (121.0032945 14.5307883, 121.0032724 14.5308579, 121.003249 14.5309315)"
1037344669,light_rail,,1435,contact_line,750,"LINESTRING (121.0033239 14.5307971, 121.003249 14.5309315)"
7579266905,switch,,,,,POINT (121.0033892 14.5378039)
4475471873,stop,Baclaran,,,,POINT (120.99805020000001 14.533913100000001)
635697014,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9980489 14.5336659, 120.9988687 14.5347128)"
,platform,Baclaran,,,,"POLYGON ((120.9986076 14.5345511, 120.9986573 14.5346146, 120.9986654 14.5346087, 120.998731 14.5345605, 120.9981389 14.5338041, 120.9981312 14.5338097, 120.998077 14.5338496, 120.9980729 14.5338526, 120.998065 14.5338585, 120.9986076 14.5345511))"
758005274,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9980556 14.5338655, 120.9985974 14.5345586)"
758005273,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9985703 14.5345785, 120.9980502 14.5339131, 120.9980289 14.5338858)"
,station,Baclaran,,,,"POLYGON ((120.9985954 14.534658, 120.9985964 14.5346573, 120.9986058 14.5346504, 120.9985571 14.5345882, 120.9985703 14.5345785, 120.9985974 14.5345586, 120.9986076 14.5345511, 120.9986573 14.5346146, 120.9987796 14.5347713, 120.998788 14.5347652, 120.9987945 14.5347605, 120.9988531 14.5347178, 120.998731 14.5345605, 120.9981389 14.5338041, 120.9981312 14.5338097, 120.998077 14.5338496, 120.9980729 14.5338526, 120.998065 14.5338585, 120.9980556 14.5338655, 120.9980289 14.5338858, 120.998015 14.5338964, 120.9980073 14.5339022, 120.9980049 14.5339039, 120.9979429 14.5339493, 120.9980896 14.5341373, 120.9980151 14.5341917, 120.9980718 14.5342643, 120.998146 14.5342101, 120.9985318 14.5347045, 120.9985954 14.534658))"
,platform,Baclaran,,,,"POLYGON ((120.9985954 14.534658, 120.9985964 14.5346573, 120.9986058 14.5346504, 120.9985571 14.5345882, 120.998015 14.5338964, 120.9980073 14.5339022, 120.9980049 14.5339039, 120.9979429 14.5339493, 120.9980896 14.5341373, 120.998146 14.5342101, 120.9985318 14.5347045, 120.9985954 14.534658))"
4475471872,stop,Baclaran,,,,POINT (120.99859740000001 14.5345586)
420302942,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9985974 14.5345586, 120.9986468 14.5346219)"
4202412308,signal,,,,,POINT (120.9986468 14.534621900000001)
576201875,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9987355 14.5347346, 120.9988511 14.5348826, 120.9990892 14.5351833)"
4202412321,switch,,,,,POINT (120.9991231 14.5350128)
576201876,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9992372 14.5354296, 120.998706 14.534751)"
4202412323,switch,,,,,POINT (120.99908920000001 14.535183300000002)
576201877,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9990892 14.5351833, 120.9991481 14.5352547)"
4202412328,switch,,,,,POINT (120.99914810000001 14.535254700000001)
420302939,light_rail,,1435,contact_line,750,"LINESTRING (120.9991481 14.5352547, 120.999168 14.5352864, 120.9991821 14.5353166, 120.9992109 14.535386, 120.999222 14.5354071, 120.9992372 14.5354296)"
4202412329,switch,,,,,POINT (120.99923720000001 14.5354296)
809323011,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9991481 14.5352547, 121.0003546 14.5368713, 121.0004783 14.5370625, 121.0005782 14.5372648, 121.000659 14.5374829, 121.00072 14.537714, 121.0007513 14.5379788, 121.0007471 14.5381618, 121.0007302 14.5383867)"
635697013,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0006967 14.5383796, 121.000713 14.5381579, 121.0007168 14.53798, 121.0006871 14.5377192, 121.0006265 14.5374868, 121.0005462 14.5372778, 121.0004473 14.5370777, 121.0003262 14.53689, 120.9992372 14.5354296)"
810634529,light_rail,,1435,contact_line,750,"LINESTRING (121.0033892 14.5378039, 121.0037911 14.5379122)"
850328346,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0033892 14.5378039, 121.0038057 14.5378675, 121.0048478 14.537994)"
7579266906,switch,,,,,POINT (121.0037911 14.537912200000001)
810634530,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.004455 14.5379899, 121.0037911 14.5379122)"
4605815252,switch,,,,,POINT (121.00445500000001 14.537989900000001)
465647738,light_rail,,1435,contact_line,750,"LINESTRING (121.004455 14.5379899, 121.0048478 14.537994)"
4605815251,switch,,,,,POINT (121.00484780000001 14.537994000000001)
4605815258,switch,,,,,POINT (121.0053177 14.538052100000002)
465647739,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0053177 14.5380521, 121.00547 14.538048, 121.0066716 14.5381986, 121.0069331 14.5382628)"
810634531,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0048478 14.537994, 121.0053177 14.5380521, 121.0069331 14.5382628, 121.0076711 14.5383549)"
7932992838,signal,,,,,POINT (121.0013966 14.537533900000001)
,station,Taft Avenue,,,,"POLYGON ((121.0009578 14.5375932, 121.0012319 14.5376256, 121.0012278 14.5376583, 121.00122 14.5377192, 121.0012131 14.5377736, 121.0012108 14.5377914, 121.0013939 14.5378138, 121.0014511 14.5378207, 121.0014538 14.5378001, 121.0014601 14.5377518, 121.0014677 14.5376935, 121.0014722 14.5376588, 121.0028084 14.5378222, 121.0028121 14.537794, 121.0028227 14.5377173, 121.0028271 14.537683, 121.00149 14.5375202, 121.0014983 14.537457, 121.0015135 14.5373403, 121.0012722 14.5373109, 121.001257 14.5374273, 121.0012492 14.5374926, 121.0009739 14.5374619, 121.0009719 14.5374793, 121.0009625 14.537556, 121.0009578 14.5375932))"
5397312963,stop,Taft Avenue,,,,POINT (121.00189040000001 14.537597400000001)
7932992837,signal,,,,,POINT (121.00138270000001 14.5376101)
465647740,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0009317 14.5374742, 121.0009719 14.5374793, 121.0013966 14.5375339, 121.0018904 14.5375974, 121.0028227 14.5377173, 121.0033892 14.5378039)"
11068112569,stop,Taft Avenue,,,,POINT (121.0018811 14.537674200000001)
48346026,platform,,,,,"LINESTRING (121.0015844 14.5376009, 121.0027678 14.5377528)"
,platform,EDSA,,,,"POLYGON ((121.0005214 14.5389945, 121.0004906 14.5391452, 121.000464 14.5392912, 121.0005095 14.5392989, 121.0006417 14.5386036, 121.0006845 14.5383785, 121.0006739 14.5383767, 121.000638 14.5383706, 121.000618 14.5384806, 121.0005939 14.5385965, 121.0005214 14.5389945))"
,station,EDSA,,,,"POLYGON ((121.000837 14.5386433, 121.0008688 14.5384683, 121.0008013 14.5384568, 121.0007746 14.5384522, 121.0007849 14.5383956, 121.0007532 14.5383902, 121.0007423 14.5383884, 121.0006845 14.5383785, 121.0006739 14.5383767, 121.000638 14.5383706, 121.000618 14.5384806, 121.0005879 14.5384761, 121.0005829 14.5384753, 121.0005732 14.538593, 121.0005819 14.5385945, 121.0005939 14.5385965, 121.0005214 14.5389945, 121.000375 14.5389695, 121.0003475 14.5391207, 121.0004906 14.5391452, 121.000464 14.5392912, 121.0005095 14.5392989, 121.0005672 14.5393088, 121.0006114 14.5393163, 121.0006357 14.5391915, 121.0008833 14.5391957, 121.000891 14.539094, 121.000656 14.5390915, 121.0007391 14.5386266, 121.000837 14.5386433))"
,platform,EDSA,,,,"POLYGON ((121.0007578 14.538535, 121.0007746 14.5384522, 121.0007849 14.5383956, 121.0007532 14.5383902, 121.0007423 14.5383884, 121.0006955 14.5386344, 121.0005672 14.5393088, 121.0006114 14.5393163, 121.0006357 14.5391915, 121.000656 14.5390915, 121.0007391 14.5386266, 121.0007578 14.538535))"
1395814018,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9872837 14.4808402, 120.9882733 14.4828675, 120.988916 14.4841879, 120.9890512 14.4844612, 120.9890966 14.4845543)"
1334970174,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9890907 14.4846219, 120.989064 14.4845671, 120.9890195 14.4844758, 120.9872536 14.4808539)"
12919994593,switch,,,,,POINT (120.9882733 14.482867500000001)
1395814016,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9882733 14.4828675, 120.9886261 14.4835256, 120.98866 14.4835876, 120.9886905 14.4836518, 120.9889441 14.4841747, 120.9889504 14.484188, 120.988956 14.4842019, 120.9890273 14.4844046, 120.9890384 14.484433, 120.9890512 14.4844612)"
12919997864,switch,,,,,POINT (120.988916 14.4841879)
1395814017,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9890195 14.4844758, 120.9890066 14.4844464, 120.9889953 14.4844168, 120.9889359 14.4842381, 120.9889266 14.4842124, 120.988916 14.4841879)"
12919997862,switch,,,,,POINT (120.9890512 14.4844612)
12919997865,switch,,,,,POINT (120.98901950000001 14.4844758)
12350466802,signal,,,,,POINT (120.98909660000001 14.484554300000001)
12350466801,signal,,,,,POINT (120.98906400000001 14.484567100000001)
12345180247,stop,Dr. Santos,,,,POINT (120.9890907 14.4846219)
,station,Dr. Santos,,,,"POLYGON ((120.9894896 14.4850958, 120.9894314 14.485121, 120.9892812 14.4848159, 120.9893107 14.4848024, 120.989268 14.4847151, 120.9892306 14.4847322, 120.989244 14.4847597, 120.9892257 14.4847681, 120.9892055 14.4847773, 120.9891736 14.4847919, 120.9891536 14.484801, 120.9891213 14.4848158, 120.989115 14.4848189, 120.9892921 14.4851822, 120.9892498 14.4852007, 120.9893128 14.4853266, 120.9893495 14.485365, 120.9894574 14.4855859, 120.9894742 14.4856493, 120.9895237 14.4857484, 120.9898687 14.4855924, 120.989792 14.4854336, 120.990018 14.4853289, 120.9899444 14.4851781, 120.9898716 14.485029, 120.9895329 14.4851849, 120.9894896 14.4850958))"
1334970172,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9890966 14.4845543, 120.9894332 14.4852333, 120.9896995 14.4857583, 120.9897114 14.4857834, 120.9897803 14.4859282)"
1334970171,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.989925 14.4863179, 120.9893976 14.4852504, 120.9890907 14.4846219)"
12345180248,stop,Dr. Santos,,,,POINT (120.98969950000001 14.4857583)
12350466803,signal,,,,,POINT (120.9897114 14.4857834)
12350462799,switch,,,,,POINT (120.9897803 14.4859282)
1334970175,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.989925 14.4863179, 120.9897803 14.4859282)"
12350462798,switch,,,,,POINT (120.98992500000001 14.486317900000001)
12350462800,signal,,,,,POINT (120.9899735 14.486418500000001)
678960766,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9897803 14.4859282, 120.9904078 14.4872475, 120.9906407 14.4876823, 120.9908034 14.487931, 120.9910134 14.4882457, 120.991304 14.4886623, 120.9913739 14.4887963, 120.9914992 14.489136, 120.9915754 14.4895321, 120.9924992 14.4950029, 120.9925465 14.4951275, 120.9925973 14.4952621, 120.992654 14.495395, 120.9927707 14.4955824, 120.993418 14.4963237, 120.9938462 14.4967662, 120.9940066 14.4969554, 120.994148 14.497144, 120.9942798 14.4973967, 120.9943684 14.4976437, 120.9944123 14.4979918)"
678960761,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9943712 14.498003, 120.9943361 14.4976531, 120.9942453 14.4973943, 120.9941197 14.4971561, 120.9939723 14.4969606, 120.9938174 14.4967882, 120.9933959 14.4963467, 120.9927441 14.4956074, 120.9926268 14.4954194, 120.9925634 14.4952761, 120.9925105 14.4951372, 120.9924599 14.4950093, 120.9915394 14.4895406, 120.9914617 14.4891462, 120.991342 14.4888091, 120.9912769 14.4886844, 120.9909868 14.4882705, 120.990773 14.4879522, 120.9906095 14.487699, 120.990379 14.4872582, 120.9899735 14.4864185, 120.989925 14.4863179)"
7465533967,stop,Ninoy Aquino Avenue,,,,POINT (120.99436490000001 14.498466700000002)
,station,Ninoy Aquino Avenue,,,,"POLYGON ((120.9942511 14.4994527, 120.9944725 14.4994547, 120.9944783 14.4988596, 120.9944829 14.498377, 120.9942616 14.498375, 120.9942511 14.4994527))"
12345180246,stop,Ninoy Aquino Avenue,,,,POINT (120.9943834 14.499396200000001)
678960764,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9944123 14.4979918, 120.9944116 14.4981581, 120.9943834 14.4993962, 120.9943651 14.5002013, 120.9943381 14.5004939, 120.9942734 14.5007636, 120.9941948 14.5009926, 120.9940593 14.5012311, 120.9939053 14.5014396, 120.9936462 14.5016839, 120.9933731 14.5018729, 120.9929139 14.5020408, 120.9924992 14.5020957, 120.992051 14.5021143, 120.9913015 14.5021505, 120.9909745 14.5021968, 120.9907081 14.5022792, 120.9904804 14.5023867, 120.9902587 14.5025464, 120.9900852 14.5027452, 120.9899012 14.5029567, 120.9897865 14.5032263, 120.9897209 14.5034811, 120.989702 14.5037436, 120.9897144 14.5040082, 120.989778 14.5042622, 120.9898714 14.5045128, 120.990196 14.5053038, 120.9908962 14.5070187, 120.9911312 14.5078499)"
678960765,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9911021 14.5078567, 120.9908645 14.5070342, 120.9901585 14.5053246, 120.9898241 14.5045317, 120.9897377 14.5042721, 120.989666 14.5040115, 120.9896479 14.5037426, 120.9896658 14.5034689, 120.9897347 14.5032106, 120.9898552 14.502933, 120.9900385 14.5027177, 120.9902304 14.5025139, 120.9904698 14.5023443, 120.9906998 14.5022323, 120.9909687 14.5021481, 120.9913013 14.5021034, 120.9920431 14.5020762, 120.9924945 14.5020556, 120.9929084 14.5020018, 120.9933433 14.5018295, 120.9936183 14.5016524, 120.9938667 14.5014136, 120.9940238 14.5012064, 120.9941491 14.5009762, 120.9942351 14.5007484, 120.9943007 14.5004924, 120.9943239 14.5001999, 120.9943649 14.4984667, 120.9943712 14.498003)"
6050245070,signal,,,,,POINT (120.99113120000001 14.5078499)
6357368888,signal,,,,,POINT (120.9911021 14.507856700000001)
5940196988,stop,PITX,,,,POINT (120.99110900000001 14.5078837)
678960760,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9911312 14.5078499, 120.9914034 14.5089411, 120.9914084 14.5089608)"
,station,PITX,,,,"POLYGON ((120.9913445 14.5089758, 120.9913658 14.5089708, 120.9913795 14.5089676, 120.9913959 14.5089637, 120.9914084 14.5089608, 120.9914838 14.5089431, 120.9912058 14.5078324, 120.9911312 14.5078499, 120.9911021 14.5078567, 120.9910878 14.5078601, 120.9910662 14.5078652, 120.9910242 14.507875, 120.9911373 14.5083266, 120.9912128 14.5086283, 120.9911904 14.5086336, 120.9912587 14.5089062, 120.9912799 14.5089909, 120.9913445 14.5089758))"
678960759,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9913795 14.5089676, 120.991109 14.5078837, 120.9911021 14.5078567)"
5866984085,stop,PITX,,,,POINT (120.99140340000001 14.508941100000001)
6050245071,signal,,,,,POINT (120.99140840000001 14.5089608)
6357368889,signal,,,,,POINT (120.99137950000001 14.5089676)
628734505,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9914084 14.5089608, 120.9922467 14.5120948, 120.9922715 14.5122184, 120.992294 14.5123428, 120.9923671 14.5127986, 120.9923896 14.5129308, 120.9924108 14.5130889, 120.9925507 14.5142381, 120.9929502 14.5179612)"
1015988495,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9929134 14.5179653, 120.9925168 14.5142415, 120.9923748 14.5130928, 120.9923531 14.5129361, 120.9923335 14.5128052, 120.992258 14.5123461, 120.9922368 14.5122234, 120.992213 14.5121033, 120.9913795 14.5089676)"
5521709878,signal,,,,,POINT (120.99295020000001 14.5179612)
6357368896,signal,,,,,POINT (120.9929134 14.5179653)
7461224923,stop,MIA Road,,,,POINT (120.9929165 14.5179918)
,platform,Manila International Airport,,,,"POLYGON ((120.9929689 14.5179591, 120.9930795 14.5188963, 120.9931347 14.5188902, 120.9930416 14.5181011, 120.9930241 14.517953, 120.9929689 14.5179591))"
1015988494,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (120.9929502 14.5179612, 120.9930583 14.518877, 120.9930608 14.5188984)"
