osm_id,amenity,building,healthcare,name,geometry
,hospital,yes,hospital,Mendoza General Hospital,"POLYGON ((120.9624775 14.8212629, 120.9626341 14.8212306, 120.9626088 14.821116, 120.9624522 14.8211484, 120.9624775 14.8212629))"
,hospital,,,Saint Mary's Hospital,"POLYGON ((120.9679726 14.8226979, 120.9680289 14.8221106, 120.9676762 14.822095, 120.9675635 14.8224827, 120.9678237 14.8225345, 120.9678116 14.8226772, 120.9679726 14.8226979))"
2029176363,doctors,,,Polycacare Clinic & Diagnostic Center,POINT (120.95763170000001 14.8665605)
,doctors,civic,,Pandi Rural Health Unit 1,"POLYGON ((120.9584363 14.8675708, 120.9583915 14.8674217, 120.9581204 14.8674977, 120.9581653 14.8676469, 120.9584363 14.8675708))"
4754118322,clinic,,,Klinika MJGB Children's Clinic,POINT (120.91209350000001 14.943950000000001)
,clinic,yes,clinic,San Roque Arbol Barangay Health Station and Birthing Clinic,"POLYGON ((120.5433111 14.898126, 120.5434001 14.8980051, 120.5433163 14.8979474, 120.5432448 14.8980445, 120.5432756 14.8980657, 120.543258 14.8980895, 120.5433111 14.898126))"
,clinic,yes,clinic;midwife,Balantacan Health Center,"POLYGON ((120.5593525 14.8988695, 120.5593108 14.8988047, 120.5592453 14.8988441, 120.559287 14.8989089, 120.5593525 14.8988695))"
,doctors,clinic,laboratory;doctor,Professional Health Check Laboratory and Diagnostic Clinic,"POLYGON ((120.5571384 14.9071908, 120.5570973 14.9071627, 120.557029 14.9072561, 120.5570701 14.9072841, 120.5571384 14.9071908))"
,dentist,clinic,dentist,Dental Clinic,"POLYGON ((120.55562 14.9090828, 120.5555495 14.9089776, 120.5554542 14.9090372, 120.5555246 14.9091424, 120.55562 14.9090828))"
,clinic,yes,,FSR Optical Clinic,"POLYGON ((120.5603564 14.909231, 120.5602059 14.9091448, 120.5601625 14.9092155, 120.560313 14.9093018, 120.5603564 14.909231))"
8076821344,clinic,,clinic,Miguel-Gamboa Medical Center,POINT (120.5609038 14.9096214)
,clinic,clinic,clinic;doctor;pharmacy,Briones Medical Specialists Clinic and Pharmacy,"POLYGON ((120.561629 14.9097421, 120.561695 14.9096312, 120.561652 14.9096073, 120.5616298 14.9096447, 120.5615489 14.9095997, 120.5615052 14.9096733, 120.561629 14.9097421))"
,clinic,clinic,clinic;doctor,Rural Health Unit II,"POLYGON ((120.5628215 14.9106, 120.5628686 14.9105291, 120.5629045 14.9105513, 120.5629484 14.9104852, 120.562891 14.9104496, 120.5628852 14.9104582, 120.5628363 14.9104279, 120.5627511 14.9105562, 120.5628215 14.9106))"
8076485961,clinic,,clinic,Medical Clinic,POINT (120.56394420000001 14.911585700000002)
,dentist,clinic,dentist,Magtoto Maclan Dental Clinic,"POLYGON ((120.5641709 14.911737, 120.5641343 14.911714, 120.5640808 14.9117935, 120.5641173 14.9118165, 120.5641709 14.911737))"
8076635449,doctors,,clinic;doctor,,POINT (120.56483990000001 14.912143)
8076635448,doctors,,doctor,,POINT (120.56483870000001 14.912168800000002)
8076641233,doctors,,doctor,,POINT (120.56485690000001 14.912179)
8076445520,clinic,,clinic,Medical Clinic,POINT (120.56579950000001 14.912485400000001)
,clinic,,,,"POLYGON ((120.5638757 14.9126091, 120.5638385 14.9125459, 120.5639174 14.9125026, 120.5638453 14.9123799, 120.5637732 14.9124195, 120.563717 14.9123238, 120.5636456 14.9123631, 120.5637117 14.9124755, 120.563727 14.9124672, 120.5637405 14.9124902, 120.5637002 14.9125123, 120.5637861 14.9126583, 120.5638757 14.9126091))"
8076429123,clinic,,clinic,M.S. Baesa Medical Clinic,POINT (120.56555440000001 14.912676600000001)
2507870307,clinic,,,Do-Re-Mi Children's Clinic,POINT (120.56703820000001 14.9130914)
,clinic,clinic,clinic,Eye Ear Nose & Throat Clinic,"POLYGON ((120.5671359 14.9133341, 120.5671798 14.9132622, 120.5670766 14.9132033, 120.5670327 14.9132751, 120.5671359 14.9133341))"
,clinic,yes,clinic,Health Centre,"POLYGON ((120.5791307 14.918672, 120.579252 14.9185938, 120.5791719 14.9184777, 120.5790506 14.9185558, 120.5791307 14.918672))"
,hospital,hospital,hospital,Saint Joseph Hospital of Remedios,"POLYGON ((120.5775931 14.9206027, 120.5777238 14.9206978, 120.5778964 14.9204762, 120.5777656 14.9203811, 120.5775931 14.9206027))"
,dentist,clinic,dentist,Pediatric and Dental Clinic,"POLYGON ((120.5752495 14.9215624, 120.5753055 14.9215122, 120.5752539 14.9214584, 120.5751978 14.9215086, 120.5752495 14.9215624))"
,clinic,yes,clinic,,"POLYGON ((120.5751394 14.9217002, 120.5750667 14.9216204, 120.5749921 14.921684, 120.5750649 14.9217637, 120.5751394 14.9217002))"
,clinic,clinic,clinic,San Pablo 2nd National High School Clinic,"POLYGON ((120.5387391 14.9220141, 120.5386933 14.9219486, 120.5386323 14.9219885, 120.5386781 14.922054, 120.5387391 14.9220141))"
,clinic,clinic,midwife;clinic,San Pablo 2nd Barangay Health Station,"POLYGON ((120.5366331 14.9223197, 120.5367265 14.9222612, 120.5366763 14.9221863, 120.5365829 14.9222448, 120.5366331 14.9223197))"
,clinic,clinic,clinic,M.J. Vitug Medical Clinic,"POLYGON ((120.5365967 14.9225834, 120.5365604 14.9225327, 120.536503 14.9225712, 120.5365394 14.9226218, 120.5365967 14.9225834))"
,clinic,clinic,clinic;dentist,,"POLYGON ((120.5824673 14.9234421, 120.5824382 14.9234005, 120.5823967 14.9234276, 120.5824258 14.9234692, 120.5824673 14.9234421))"
8086741987,clinic,,clinic,Sta. Maria Health Center,POINT (120.57300790000001 14.923588700000002)
,clinic,yes,midwife;clinic,Santa Teresa 1st Barangay Health Station,"POLYGON ((120.5573225 14.9267094, 120.5573214 14.9266118, 120.5572532 14.9266125, 120.5572541 14.9267101, 120.5573225 14.9267094))"
,clinic,clinic,midwife;clinic,San Agustin Health Center,"POLYGON ((120.5766613 14.9285675, 120.5766238 14.928459, 120.5765704 14.9284763, 120.5766079 14.9285847, 120.5766613 14.9285675))"
,clinic,yes,clinic,San Agustin Health Centre,"POLYGON ((120.5770389 14.9297521, 120.5770072 14.9296465, 120.5769293 14.9296683, 120.576961 14.9297739, 120.5770389 14.9297521))"
8076663623,clinic,,midwife;clinic,Del Carmen Health Center,POINT (120.55716210000001 14.934704700000001)
,clinic,yes,midwife;clinic,Santa Rita Health Center I,"POLYGON ((120.5356348 14.9357673, 120.5355587 14.9356931, 120.5354947 14.9357543, 120.5355708 14.9358286, 120.5356348 14.9357673))"
,clinic,clinic,midwife;clinic,San Nicolas II Health Center,"POLYGON ((120.5847854 14.9362598, 120.5847448 14.9361841, 120.5846765 14.9362183, 120.5847171 14.936294, 120.5847854 14.9362598))"
,clinic,yes,midwife;clinic,Santa Rita Health Center II,"POLYGON ((120.5390293 14.9389154, 120.5390036 14.9388745, 120.5389294 14.9389182, 120.5389551 14.9389591, 120.5390293 14.9389154))"
,clinic,clinic,midwife;clinic,San Antonio Health Center,"POLYGON ((120.5748932 14.9412423, 120.5749062 14.9411979, 120.5748407 14.9411799, 120.5748276 14.9412243, 120.5748932 14.9412423))"
,clinic,clinic,midwife;clinic,Santo Cristo Barangay Health Station,"POLYGON ((120.5303549 14.9460359, 120.5303116 14.9459601, 120.5302245 14.9460065, 120.5302677 14.9460823, 120.5303549 14.9460359))"
7328568587,doctors,,clinic,Sto. Rosario Clinic,POINT (120.99836420000001 14.7130054)
,,hospital,,,"POLYGON ((121.0052864 14.7185498, 121.0052057 14.7185773, 121.0052497 14.7186981, 121.0053304 14.7186706, 121.0052864 14.7185498))"
,,hospital,,,"POLYGON ((121.0050548 14.7186511, 121.0050931 14.7187563, 121.0052413 14.7187058, 121.005203 14.7186006, 121.0050548 14.7186511))"
255070486,hospital,,,Bagbaguin Family Hospital,POINT (121.00516700000001 14.7187774)
8737517378,hospital,,,Our Lady of Lourdes Hospital,POINT (121.0066929 14.719221000000001)
255058913,hospital,,,Lady Of  Lourdes Hospital Of Kaybiga,POINT (121.00715600000001 14.719531000000002)
,clinic,,clinic,Sunriser Clinic,"POLYGON ((121.0110599 14.7288034, 121.0111147 14.7287107, 121.011004 14.7286495, 121.0109492 14.7287421, 121.0110599 14.7288034))"
10593823560,clinic,,,Optic Hall,POINT (121.01568970000001 14.733455000000001)
12496195998,hospital,,hospital,Bignay Health Station,POINT (120.99678720000001 14.747888000000001)
3625012464,clinic,,,Mendoza - Salvador Maternity & Family Clinic,POINT (120.9969765 14.7662452)
10264753042,doctors,,,VMB Med 2020 Medical Clinic,POINT (121.0341133 14.7474813)
5692071321,doctors,,,,POINT (121.02613020000001 14.750151)
,,hospital,,,"POLYGON ((121.0402176 14.7534576, 121.0404352 14.7533517, 121.0403871 14.7532802, 121.0397862 14.7532453, 121.0398076 14.7532858, 121.0400133 14.7536753, 121.0402176 14.7534576))"
14909701,hospital,,,Camarin Doctors Hospital,"POLYGON ((121.0397415 14.7532252, 121.0400657 14.7538039, 121.0404988 14.7532807, 121.0397415 14.7532252))"
,,hospital,,,"POLYGON ((121.0442015 14.7633748, 121.0442023 14.763195, 121.0439453 14.763194, 121.0439445 14.7633738, 121.0442015 14.7633748))"
,hospital,,hospital,Nodado General Hospital,"POLYGON ((121.0442913 14.7634512, 121.0442922 14.7631586, 121.0438242 14.7631573, 121.0438233 14.7634498, 121.0442913 14.7634512))"
,clinic,yes,clinic,Bacolod Family Clinic,"POLYGON ((121.0434695 14.763438, 121.0434638 14.7632832, 121.0433658 14.7632778, 121.0433652 14.7634375, 121.0434695 14.763438))"
12170346217,clinic,,clinic,Prime Care,POINT (121.04425690000001 14.7667371)
12170346218,clinic,,dialysis,Prime Care - Dialysis Care,POINT (121.04422740000001 14.766738100000001)
,hospital,,hospital,National Mental Hospital,"POLYGON ((121.0424089 14.768508, 121.0431702 14.769447, 121.0432468 14.7694161, 121.043715 14.7692269, 121.0434546 14.7677387, 121.0424089 14.768508))"
7353408285,clinic,,midwife,Paso De Blas Lying In Clinic,POINT (120.99243430000001 14.707872300000002)
7353409685,clinic,,clinic,Cenon Clinic,POINT (120.9830984 14.7131047)
811083342,clinic,,,Iba-Tunas Center,POINT (120.97736090000001 14.7531765)
,,hospital,,,"POLYGON ((120.9886687 14.7646123, 120.9890663 14.7642583, 120.9889621 14.7641489, 120.9885645 14.7645029, 120.9886687 14.7646123))"
,hospital,,,Marymount Hospital,"POLYGON ((120.9893118 14.764923, 120.9892563 14.7645856, 120.9890863 14.7642411, 120.9887157 14.7637281, 120.9882256 14.7642952, 120.988596 14.7646969, 120.9889345 14.7651155, 120.9893118 14.764923))"
,,hospital,,,"POLYGON ((120.9892086 14.7649301, 120.9892979 14.7648557, 120.98925 14.7645856, 120.989082 14.7642511, 120.9888218 14.764496, 120.9892086 14.7649301))"
11013787827,clinic,,dentist,Holy Child Medical and Dental Clinic,POINT (120.98620580000001 14.8106132)
10967463514,clinic,,,CMV Medical Clinic,POINT (120.9850236 14.811014)
10779529758,doctors,,birthing_centre,Wel-Family Midwife Clinic,POINT (120.98105840000001 14.8261582)
,hospital,hospital,,Dr. Cabuco Hospital,"POLYGON ((120.9806853 14.8262311, 120.9806267 14.8260611, 120.9803838 14.8261393, 120.9804425 14.8263094, 120.9806853 14.8262311))"
10582138785,doctors,,,VMB MED2020 Medical Clinic,POINT (121.03064780000001 14.779154)
4329037492,clinic,,clinic,Ate Ivy Lying Inn,POINT (121.0380676 14.779962000000001)
10682198565,clinic,,clinic,Agnes Dental Clinic,POINT (121.0336869 14.780975000000002)
,hospital,hospital,,San Jose del Monte - Muzon Medical Center,"POLYGON ((121.0346116 14.8005767, 121.034508 14.8001036, 121.0340754 14.8001921, 121.034179 14.8006652, 121.0346116 14.8005767))"
11606327513,clinic,,clinic,R.A.C. Animal Bite Clinic,POINT (121.03430900000001 14.800801400000001)
,hospital,,hospital,Kairos General Hospital,"POLYGON ((121.035068 14.8027222, 121.034946 14.8026405, 121.0346371 14.8033473, 121.034812 14.8034118, 121.035068 14.8027222))"
,,hospital,,,"POLYGON ((121.0348591 14.803209, 121.0349427 14.8029702, 121.0348337 14.8029346, 121.0347502 14.8031734, 121.0348591 14.803209))"
,,hospital,,,"POLYGON ((121.0347974 14.8033854, 121.0348591 14.803209, 121.0347502 14.8031734, 121.0346885 14.8033497, 121.0347974 14.8033854))"
7327762085,,,clinic,Well Family,POINT (121.03595510000001 14.805905500000001)
,,hospital,,,"POLYGON ((121.0392827 14.8108783, 121.0394275 14.8107785, 121.0392796 14.8105626, 121.0391302 14.8106564, 121.0392827 14.8108783))"
12542800268,clinic,,clinic,Juan Lucas Memorial Clinic,POINT (121.0040804 14.807988900000002)
,hospital,,hospital,St. Bernadette Maternity and Medical Clinic,"POLYGON ((121.0395619 14.8107492, 121.0393581 14.8104751, 121.0390263 14.8106614, 121.0391312 14.8109626, 121.0391787 14.8109483, 121.0392006 14.8109964, 121.0395619 14.8107492))"
,doctors,,,Norzagaray Rural Health Unit Ⅲ,"POLYGON ((121.0410687 14.8588475, 121.041067 14.8589185, 121.0412911 14.8589318, 121.0413013 14.8587946, 121.0410687 14.8588475))"
12083112942,doctors,,doctor,Angat Eye Clinic,POINT (121.02880080000001 14.920833000000002)
8345260758,doctors,,,De Jesus Multi-Specialty Clinic and Diagnostic Center,POINT (120.98103230000001 14.847290600000001)
,clinic,,clinic,De Jesus Multi-Specialty Clinic and Diagnostic Center,"POLYGON ((120.980986 14.8474072, 120.9811442 14.8472815, 120.9810222 14.8472517, 120.9809256 14.8473139, 120.980986 14.8474072))"
9646071917,clinic,,clinic,Hi-Precision Diagnostics - Cainta Branch,POINT (121.11072820000001 14.596565600000002)
,clinic,yes,clinic,Manggahan Super Health Center,"POLYGON ((121.0916571 14.5980089, 121.0916064 14.5978399, 121.0914689 14.5978784, 121.0914843 14.59793, 121.0915158 14.5979211, 121.091551 14.5980386, 121.0916571 14.5980089))"
,hospital,,,Pasig Doctors Medical Center,"POLYGON ((121.0925263 14.6012704, 121.0923118 14.6003718, 121.0919854 14.6004539, 121.09221 14.6013383, 121.0925263 14.6012704))"
,,hospital,,,"POLYGON ((121.092473 14.6011904, 121.0923671 14.600768, 121.0922743 14.6007898, 121.0921338 14.6008227, 121.0921642 14.6009438, 121.0922 14.6009354, 121.0922525 14.6011448, 121.0922755 14.6012368, 121.092473 14.6011904))"
,,hospital,,Saint Christiana Maternity Hospital,"POLYGON ((121.1027208 14.6039049, 121.1028109 14.6039946, 121.1028759 14.6039334, 121.1027858 14.6038438, 121.1027208 14.6039049))"
,doctors,yes,doctor,Pasig Treatment Hub,"POLYGON ((121.1032679 14.6042575, 121.1031486 14.6041427, 121.1030641 14.6042249, 121.1031834 14.6043398, 121.1032679 14.6042575))"
929793107,clinic,,clinic,Health Connection,POINT (121.10435570000001 14.6069641)
6899194595,doctors,,doctor,Santa. Rosa De Lima Medical Clinic,POINT (121.09266210000001 14.610385500000001)
8625183262,doctors,,,My Choice Lying-in Clinic,POINT (121.0872638 14.612089200000002)
,hospital,,hospital,St. Camillus Medical Center,"POLYGON ((121.0913192 14.6118678, 121.0913931 14.6120717, 121.0915461 14.6123569, 121.091643 14.6123292, 121.0916921 14.6126594, 121.0920717 14.6126376, 121.0920104 14.6116946, 121.0913192 14.6118678))"
11965774149,clinic,,clinic,TopChoice Medical Clinic,POINT (121.0841048 14.6055846)
11993153297,clinic,,clinic,Bagumbayan Health Center,POINT (121.08256800000001 14.6083631)
11997803194,clinic,,clinic,Skin 101,POINT (121.07077480000001 14.608664200000002)
6313584306,clinic,,clinic,The Medical City Clinic,POINT (121.07968670000001 14.611243600000002)
12637915097,doctors,,,"Aurapasco, M. D.",POINT (121.08466310000001 14.6120753)
,hospital,,hospital,CGEA Station Hospital,"POLYGON ((121.0639463 14.611912, 121.0636949 14.6128321, 121.064322 14.612995, 121.0645375 14.6120453, 121.0639463 14.611912))"
11971102985,clinic,,clinic,Madrid Polyclinic & Diagnostic Center Inc.,POINT (121.0624047 14.613347800000001)
11971088764,clinic,,clinic,Clinica Vizcarra,POINT (121.0623645 14.613449500000002)
11971093023,clinic,,clinic,Madrid Polyclinic & Diagnostic Center Inc.,POINT (121.06260750000001 14.613476100000002)
11930892351,clinic,,clinic,Better World Cubao,POINT (121.066051 14.6139413)
10065732692,clinic,,,Maxicare Primary Care Clinic,POINT (121.05720520000001 14.6052213)
,hospital,,hospital,Philippine National Police General Hospital,"POLYGON ((121.0519435 14.6100864, 121.0524263 14.6101947, 121.0527502 14.6096263, 121.0515437 14.6090658, 121.0514796 14.6091886, 121.0517428 14.6093161, 121.0514304 14.6098289, 121.0519435 14.6100864))"
,,hospital,,PNP General Hospital,"POLYGON ((121.0526211 14.6096918, 121.0523885 14.6095701, 121.0522394 14.609837, 121.0521813 14.6098066, 121.0521476 14.6098668, 121.0524383 14.6100189, 121.0525014 14.6099059, 121.0525114 14.6099112, 121.052548 14.6099303, 121.0525745 14.6098823, 121.0526022 14.6098332, 121.0525686 14.6098156, 121.0525557 14.6098089, 121.0526211 14.6096918))"
6351453989,doctors,,doctor,St. Andrew Drug Screening & Neuro Psyco Testing Center,POINT (121.05257780000001 14.610528)
8363098416,doctors,,doctor,G.F. Austria Health Clinic,POINT (121.04735260000001 14.6121704)
11977613495,clinic,,clinic,Montecino Clinic,POINT (121.0578277 14.615493500000001)
12235444,hospital,,,Camp Panopio Hospital,"POLYGON ((121.0521863 14.6164212, 121.0521401 14.6148724, 121.0513935 14.6148928, 121.0515561 14.6161172, 121.0516049 14.6164629, 121.051847 14.6164442, 121.0521863 14.6164212))"
4676952390,clinic,,clinic,Cellular Nutrition,POINT (121.04806230000001 14.619567400000001)
4391814690,doctors,,doctor,"Unified Medical Services, Inc.",POINT (121.04822010000001 14.623697900000002)
589927781,doctors,,,Nativity Clinic and Lying-in,POINT (121.0519902 14.6244723)
,hospital,hospital,hospital,Arnaiz Hospital,"POLYGON ((121.1031837 14.6127995, 121.1032032 14.6127061, 121.1031712 14.6126973, 121.1030197 14.6126473, 121.1029903 14.6127394, 121.1031837 14.6127995))"
,clinic,yes,clinic,Halang Health Center (One Cainta),"POLYGON ((121.1286147 14.6133725, 121.1285631 14.6132638, 121.1284856 14.6133008, 121.1285395 14.6134073, 121.1286147 14.6133725))"
9875080346,doctors,,birthing_centre,Paiso-Ramos Maternity Clinic,POINT (121.0921569 14.6141968)
4186767992,clinic,,clinic,The Medical City,POINT (121.09895530000001 14.618217600000001)
,,hospital,,,"POLYGON ((121.0961289 14.6199952, 121.0961537 14.6201763, 121.0965042 14.6201265, 121.0965188 14.6201249, 121.0964933 14.6198643, 121.0964734 14.6198659, 121.0963832 14.6198733, 121.0963796 14.6198364, 121.0963227 14.6198452, 121.0962257 14.6198601, 121.0962167 14.6197918, 121.0962003 14.6197928, 121.0961272 14.6197973, 121.0961673 14.6199834, 121.0961289 14.6199952))"
,hospital,,hospital,Salve Regina General Hospital,"POLYGON ((121.0965635 14.6202849, 121.0964921 14.6198015, 121.0961138 14.6197349, 121.0961533 14.6200007, 121.0958677 14.6200318, 121.0959228 14.6203491, 121.0965635 14.6202849))"
696288900,clinic,,clinic,Eastern Marikina Dialysis Center,POINT (121.10324120000001 14.6207083)
12217091258,hospital,,,Antipolo City Hosital System,POINT (121.1282039 14.620777)
8582887308,clinic,,clinic,Dr. Goodhealth Family Clinic,POINT (121.10314450000001 14.6212251)
671917097,clinic,,clinic,Barangay Calumpang Health Center,POINT (121.0932123 14.621826700000002)
11971149269,clinic,,clinic,St. Rita Family Clinic,POINT (121.0618936 14.6146252)
11971144695,clinic,,clinic,FMN Skin Care Center,POINT (121.06165850000001 14.614960000000002)
,clinic,civic,clinic,Murphy Super Health Center,"POLYGON ((121.0632719 14.6158188, 121.0633252 14.6157006, 121.0631551 14.6156289, 121.0631019 14.6157471, 121.0632719 14.6158188))"
4880979925,clinic,,clinic,health Clinic,POINT (121.0604545 14.618513)
7128758685,doctors,,clinic,"St. Magdalene Diagnostic Clinic, Inc.",POINT (121.06271260000001 14.6209325)
8634771579,clinic,,clinic,FriendlyCare,POINT (121.0632848 14.6210108)
,hospital,,hospital,Marikina Doctors Hospital and Medical Center,"POLYGON ((121.082394 14.6213308, 121.0829222 14.6211061, 121.0827867 14.6208078, 121.0822585 14.6210325, 121.082394 14.6213308))"
,,hospital,,,"POLYGON ((121.0824485 14.6213329, 121.0828406 14.6211646, 121.0828024 14.6210814, 121.0827675 14.6210052, 121.0827597 14.6209882, 121.0827989 14.6209714, 121.082749 14.6208624, 121.0823177 14.6210474, 121.0824485 14.6213329))"
,,hospital,,,"POLYGON ((121.0729038 14.6218148, 121.0729502 14.6219219, 121.0730639 14.6218725, 121.0728427 14.6213949, 121.0727057 14.6214539, 121.0728163 14.6216772, 121.0724455 14.6218366, 121.0725163 14.6219855, 121.0729038 14.6218148))"
,hospital,hospital,hospital,Villarosa Hospital,"POLYGON ((121.0661978 14.6219261, 121.0659961 14.6218461, 121.0659464 14.6219633, 121.0661482 14.6220433, 121.0661978 14.6219261))"
4376019790,clinic,,clinic,Racer HQ,POINT (121.0964979 14.622631900000002)
7298524785,clinic,,clinic,St. Camillus Polyclinic Antipolo,POINT (121.11109520000001 14.623008700000002)
,clinic,yes,yes,San Roque Barangay Health Center,"POLYGON ((121.0969978 14.6237816, 121.0970665 14.6238145, 121.0971145 14.6237204, 121.0970459 14.6236876, 121.0969978 14.6237816))"
7103907478,clinic,,clinic,St. Nicholas Medical Clinic,POINT (121.12018830000001 14.6242014)
,hospital,yes,hospital,Saint Anthony Medical Center,"POLYGON ((121.1028895 14.6246381, 121.1028831 14.6243607, 121.1027032 14.6243646, 121.1027095 14.624642, 121.1028895 14.6246381))"
10815266,hospital,,hospital,Metro Antipolo Hospital and Medical Center,"POLYGON ((121.1185427 14.624784, 121.1185879 14.6247887, 121.1186296 14.6244488, 121.1177015 14.6242609, 121.1176828 14.6244815, 121.1177485 14.6246022, 121.1177496 14.6246974, 121.1184947 14.6247792, 121.1185427 14.624784))"
,,hospital,,,"POLYGON ((121.1185582 14.6247402, 121.1185678 14.6246355, 121.1185743 14.6245663, 121.1178061 14.6244997, 121.1178004 14.6245614, 121.11779 14.6246736, 121.1185582 14.6247402))"
8346330040,doctors,,doctor,,POINT (121.10213200000001 14.624687900000001)
,hospital,,hospital,Blessed Trinity Hospital,"POLYGON ((121.1259434 14.6247741, 121.1258286 14.6246091, 121.1256097 14.6245925, 121.1256022 14.6248655, 121.1259294 14.6249164, 121.1259434 14.6247741))"
,hospital,hospital,hospital,Cornel Medical Center,"POLYGON ((121.1223004 14.6252677, 121.1222181 14.6252524, 121.1221774 14.6252448, 121.1221186 14.625541, 121.1223072 14.6255761, 121.1223662 14.6252799, 121.1223004 14.6252677))"
16999339,hospital,,hospital,Quirino Memorial Medical Center,"POLYGON ((121.0725164 14.6228692, 121.0735104 14.6224307, 121.0734994 14.6224063, 121.0732518 14.6218778, 121.0729714 14.6212792, 121.0729486 14.6212305, 121.072851 14.621022, 121.0721605 14.6213387, 121.0720852 14.6214191, 121.0720503 14.621506, 121.071991 14.6217045, 121.0719229 14.6220095, 121.0717002 14.6228655, 121.0716929 14.6228944, 121.0716331 14.6231332, 121.0723678 14.6233264, 121.0725164 14.6228692))"
7091558285,clinic,,clinic,,POINT (121.0722382 14.622212500000002)
,,hospital,,,"POLYGON ((121.073287 14.6224274, 121.0733058 14.6224007, 121.0733163 14.6223701, 121.0733177 14.6223378, 121.073311 14.6223093, 121.0732972 14.6222833, 121.0732772 14.6222615, 121.0732522 14.6222451, 121.0732238 14.6222353, 121.0732097 14.6222405, 121.0731031 14.6220017, 121.0726927 14.6221782, 121.0728657 14.6225467, 121.0728409 14.6225584, 121.0728711 14.6226291, 121.0732091 14.6224723, 121.0732613 14.6224481, 121.073287 14.6224274))"
4574882596,doctors,,doctor,Allpmed,POINT (121.0684286 14.622669900000002)
11499041173,doctors,,doctor,,POINT (121.07248480000001 14.622955500000002)
11942188000,clinic,,laboratory,Arugain ANM,POINT (121.0601929 14.625889500000001)
11942201645,clinic,,laboratory,JD Jack Medical Clinic,POINT (121.06077970000001 14.6259618)
,hospital,hospital,hospital,World Citi Medical Center,"POLYGON ((121.0631896 14.6268046, 121.0632189 14.6271137, 121.0631875 14.6271166, 121.0632059 14.627302, 121.0634636 14.627278, 121.0634131 14.6267848, 121.0631896 14.6268046))"
11964276881,clinic,,clinic,5CircleFrames,POINT (121.06432350000001 14.628928)
11936826873,clinic,,clinic,Molave Medical & Maternity Clinic,POINT (121.0674558 14.629600100000001)
12270509463,clinic,,clinic,Surgilight,POINT (121.12027320000001 14.625558400000001)
9791059429,clinic,,clinic,FriendlyCare,POINT (121.12404810000001 14.6266581)
696289145,clinic,,clinic,Kidney Clinic - Dr De Guzman,POINT (121.097097 14.627507000000001)
9204296338,doctors,,doctor,Lot 17 Medical Clinic Antipolo,POINT (121.1291439 14.627529200000001)
6991290903,clinic,,physiotherapist,Activelife Antipolo,POINT (121.1242917 14.627601100000001)
4290400589,clinic,,clinic,Dra. Juliana S. Nombrado OB-Gyne Clinic,POINT (121.09682600000001 14.628906700000002)
696289157,clinic,,clinic,Dr. Elmer Santos Pediatrician Clinic,POINT (121.096816 14.628938300000002)
,hospital,yes,hospital,Antipolo General Hospital,"POLYGON ((121.1239013 14.6293077, 121.1241663 14.6293712, 121.1241975 14.6292494, 121.1239325 14.6291859, 121.1239013 14.6293077))"
,clinic,yes,clinic,Hermoso-Espiritu Medical Clinic,"POLYGON ((121.12169 14.6306562, 121.1216981 14.6305385, 121.1215748 14.6305305, 121.1215666 14.6306482, 121.12169 14.6306562))"
,clinic,yes,,Tañong Health Center,"POLYGON ((121.0866543 14.6328201, 121.0866576 14.6327114, 121.0865637 14.6327087, 121.0865603 14.6328174, 121.0866543 14.6328201))"
589927805,doctors,,,Ermin Garcia Health Center,POINT (121.0524197 14.626099000000002)
,hospital,yes,hospital,New York Medical And Surgical Clinic,"POLYGON ((121.051404 14.626838, 121.0513725 14.6268249, 121.0513797 14.6268089, 121.0513194 14.6267837, 121.0513256 14.6267699, 121.0512062 14.6267202, 121.0511835 14.626771, 121.051101 14.6267366, 121.0511236 14.6266858, 121.0509255 14.6266032, 121.0508737 14.6267196, 121.0509648 14.6267575, 121.0509437 14.6268049, 121.0513167 14.6269604, 121.0513314 14.6269274, 121.0513591 14.6269389, 121.051404 14.626838))"
4314519990,clinic,,clinic,,POINT (121.05587580000001 14.627823300000001)
11993482304,clinic,,clinic,Family Health Clinic,POINT (121.0487255 14.6278597)
8345260775,clinic,,clinic,P. Bernardo Health Center,POINT (121.0466538 14.6279988)
8345260774,doctors,,doctor,P. Bernardo Social Hygiene Clinic,POINT (121.0466538 14.628017600000002)
5197661975,doctors,,doctor,Klinika Bernardo,POINT (121.04665250000001 14.628035200000001)
7328546988,,,clinic,East Ob-Gyne Center,POINT (121.05920060000001 14.633902800000001)
9351177017,doctors,,,PNS Drug Testing Center,POINT (121.04553190000001 14.634155600000001)
,hospital,,hospital,Armed Forces of the Philippines Medical Center,"POLYGON ((121.0495984 14.6329295, 121.0495586 14.6329429, 121.0500884 14.6351869, 121.0504033 14.6364733, 121.0505309 14.6369945, 121.0523438 14.6365864, 121.0544428 14.636114, 121.0540574 14.6344474, 121.0540587 14.6341339, 121.0540863 14.6338903, 121.0496566 14.6326702, 121.0495984 14.6329295))"
2657900160,clinic,,clinic,Children's Clinic,POINT (121.09507230000001 14.6328759)
,clinic,yes,clinic,Santa Elena Health Center,"POLYGON ((121.0975498 14.6329486, 121.0975969 14.6329548, 121.0976072 14.6328816, 121.0975601 14.6328754, 121.0975498 14.6329486))"
