latitude,longitude,value
8.6875,126.14583333333331,6591.161137231416
8.6875,126.15416666666664,6591.160506889046
8.6875,126.16249999999997,6591.161137231416
8.6875,126.17083333333336,6580.450990001852
8.6875,126.17916666666667,3043.082118773919
8.6875,126.1875,823.2580236022065
8.6875,126.19583333333333,77.76089147016371
8.6875,126.25416666666666,0.0
8.69583333333334,126.00416666666666,4854.363358394069
8.69583333333334,126.0125,4863.271356784288
8.69583333333334,126.02083333333331,4903.908583943911
8.69583333333334,126.02916666666664,5101.332129784245
8.69583333333334,126.03749999999997,5314.312525346529
8.69583333333334,126.04583333333336,5526.2449767166445
8.69583333333334,126.05416666666667,5612.638441432647
8.69583333333334,126.0625,5612.639071775018
8.69583333333334,126.07083333333333,5612.653569649556
8.69583333333334,126.07916666666664,5645.73393729169
8.69583333333334,126.08749999999998,5709.212565786382
8.69583333333334,126.0958333333333,5772.878405965324
8.69583333333334,126.10416666666669,5837.308851440573
8.69583333333334,126.1125,5901.882384634087
8.69583333333334,126.12083333333334,5966.454657142859
8.69583333333334,126.12916666666666,6021.658150988044
8.69583333333334,126.1375,6031.757496459888
8.69583333333334,126.14583333333331,5984.691722627278
8.69583333333334,126.15416666666664,5914.746411746142
8.69583333333334,126.16249999999997,5844.802361549751
8.69583333333334,126.17083333333336,5769.895625864667
8.69583333333334,126.17916666666667,5529.085299441405
8.69583333333334,126.1875,2297.340133102502
8.69583333333334,126.19583333333333,1794.494749517524
8.69583333333334,126.20416666666664,2977.476399947516
8.69583333333334,126.21249999999998,11868.881657585687
8.69583333333334,126.2208333333333,13598.06080335317
8.69583333333334,126.22916666666669,10975.05365381246
8.69583333333334,126.2375,10186.263381411463
8.69583333333334,126.24583333333334,3473.698303481204
8.69583333333334,126.25416666666666,0.0
8.704166666666666,126.00416666666666,3525.9098772613484
8.704166666666666,126.0125,3850.238046503063
8.704166666666666,126.02083333333331,4195.831761151769
8.704166666666666,126.02916666666664,4541.111880470789
8.704166666666666,126.03749999999997,4799.767199423563
8.704166666666666,126.04583333333336,4863.935107301192
8.704166666666666,126.05416666666667,4917.623888428313
8.704166666666666,126.0625,5001.213905448272
8.704166666666666,126.07083333333333,5084.802976954674
8.704166666666666,126.07916666666664,5168.392993974633
8.704166666666666,126.08749999999998,5244.194815826862
