value,latitude,longitude,region_id
2394.838654543645,8.429166666666674,117.2208333333333,608
2394.8900274469,8.420833333333334,117.2208333333333,608
2394.941715521341,8.412500000000009,117.2208333333333,608
2394.9929308390037,8.404166666666669,117.2208333333333,608
4326.29403689637,8.395833333333343,117.2208333333333,608
10302.918322685464,8.387500000000003,117.2208333333333,608
11187.622750977516,8.379166666666679,117.2208333333333,608
9738.306793242835,8.370833333333337,117.2208333333333,608
7923.619183448561,8.362500000000011,117.2208333333333,608
752.4077774543753,8.32083333333334,117.2208333333333,608
2043.1058779559396,8.3125,117.2208333333333,608
2280.3052881056115,8.304166666666674,117.2208333333333,608
2280.3541396393816,8.295833333333334,117.2208333333333,608
2280.401888074003,8.287500000000009,117.2208333333333,608
2280.450424436587,8.279166666666669,117.2208333333333,608
2280.498488042393,8.270833333333343,117.2208333333333,608
1356.5580836819631,8.504166666666679,117.22916666666669,608
1356.5877097734108,8.495833333333337,117.22916666666669,608
1356.6168631080802,8.487500000000011,117.22916666666669,608
1437.654781452523,8.479166666666671,117.22916666666669,608
2361.5261633233035,8.470833333333331,117.22916666666669,608
2394.631587074696,8.462500000000006,117.22916666666669,608
2394.682959977951,8.454166666666666,117.22916666666669,608
2394.7351208091704,8.44583333333334,117.22916666666669,608
2394.78617854124,8.4375,117.22916666666669,608
2394.838339372459,8.429166666666674,117.22916666666669,608
2394.8897122757144,8.420833333333334,117.22916666666669,608
2395.1613898377145,8.412500000000009,117.22916666666669,608
4766.442889283762,8.404166666666669,117.22916666666669,608
8811.062449343604,8.395833333333343,117.22916666666669,608
10858.851298361004,8.387500000000003,117.22916666666669,608
11187.622750977516,8.379166666666679,117.22916666666669,608
10873.02769828996,8.370833333333337,117.22916666666669,608
1441.728369026595,8.329166666666666,117.22916666666669,608
298.7486197406245,8.32083333333334,117.22916666666669,608
1070.1375227540573,8.3125,117.22916666666669,608
2280.3052881056115,8.304166666666674,117.22916666666669,608
2280.353982053789,8.295833333333334,117.22916666666669,608
2280.4017304884096,8.287500000000009,117.22916666666669,608
2280.450424436587,8.279166666666669,117.22916666666669,608
1356.4993042558456,8.520833333333343,117.2375,608
1356.5289303472935,8.512500000000003,117.2375,608
1356.5583988531484,8.504166666666679,117.2375,608
1356.5878673590032,8.495833333333337,117.2375,608
1356.6170206936729,8.487500000000011,117.2375,608
1356.6468043707134,8.479166666666671,117.2375,608
2007.4329121409353,8.470833333333331,117.2375,608
2394.631902245881,8.462500000000006,117.2375,608
2394.6832751491365,8.454166666666666,117.2375,608
2394.735435980356,8.44583333333334,117.2375,608
2394.786336126833,8.4375,117.2375,608
2394.838496958052,8.429166666666674,117.2375,608
2582.812895482468,8.420833333333334,117.2375,608
6043.59406550684,8.412500000000009,117.2375,608
8324.864880539582,8.404166666666669,117.2375,608
8325.045788800126,8.395833333333343,117.2375,608
8627.119090283204,8.387500000000003,117.2375,608
10147.823212586762,8.379166666666679,117.2375,608
26.561746029210703,8.337500000000006,117.2375,608
5.583192918451458,8.329166666666666,117.2375,608
0.0,8.32083333333334,117.2375,608
455.0681501972409,8.3125,117.2375,608
