longitude_latitude,return_level_10years,return_level_25years,return_level_50years,return_level_100years,return_level_150years,return_level_250years,return_level_500years
21.2500972034893394_49.6502271130939121,33.63156137567633,35.33918685338611,36.38471029161022,37.25687849017248,37.698390321398904,38.191951483358814,38.76446620838966
21.2500972034893394_49.7502275705220995,30.657743284062832,30.69106270302199,30.699465760147476,30.70280216644239,30.703719306194103,30.704351261659014,30.7047419388078
21.2500972034893394_49.8502280279502870,38.33058708492095,39.32788759936129,39.81331487055297,40.14660479878011,40.29076855044771,40.43259332056123,40.57179572315726
21.2500972034893394_49.9502284853784744,50.59922256523032,61.46214550426076,70.74600838487011,81.0617647807511,87.61975299449998,96.47874050558747,109.65466833517752
21.2500972034893394_50.0502289428066547,32.00977158256411,33.13023543253021,33.74503503669627,34.21222035198683,34.431612770787666,34.66228669933203,34.90923854182535
21.2500972034893394_50.1502294002348421,32.952258025448344,37.62378962162755,41.404372865588606,45.411584366479744,47.8661046001109,51.07983606194784,55.667046260840046
21.2500972034893394_50.2502298576630295,34.58154797868463,39.22995569790503,42.85232400425004,46.56860411445328,48.786993407556636,51.62953283201045,55.57336669824991
21.2500972034893394_50.3502303150912098,43.91573083689453,53.1930687215801,61.061291577736334,69.74621531498217,75.23867610860529,82.6257073311327,93.54896082440483
21.2500972034893394_50.4502307725193972,54.577050267075506,68.91553186167481,81.5927343501781,96.09957712253275,105.53766435688358,118.53841265829399,138.37744929660954
21.2500972034893394_50.5502312299475847,74.05330406156365,108.37678425284481,144.6750161178736,193.2259647194266,228.90555436511002,283.422846886578,378.80907590998584
21.2500972034893394_50.6502316873757650,63.9931399333549,84.59880392885955,103.99889525459331,127.44504742992498,143.3659736485139,166.10615989747032,202.50533212450813
21.2500972034893394_50.7502321448039524,46.82645719904134,53.565567467669624,58.54172832472578,63.41538548813418,66.21961956213863,69.70427853590732,74.34799887451386
21.2500972034893394_50.8502326022321398,45.538230837424514,53.5034495888432,59.82296556401614,66.40754855648002,70.38658215343119,75.5376524615866,82.78137536286076
21.2500972034893394_50.9502330596603201,6366.253725773244,52843.77168220055,262308.56172271556,1302278.2150487811,3324926.1573486254,10830342.929552808,53771406.96802162
21.2500972034893394_51.0502335170885075,37.199785271107956,39.65060252510887,41.21281695110901,42.56159235515838,43.26345111352143,44.066010538789065,45.024965673190906
21.2500972034893394_51.1502339745166950,47.56906706119201,55.17651925094445,61.14040028317333,67.29059519045545,70.97691591227604,75.71656472729902,82.32212446602603
21.2500972034893394_51.2502344319448753,35.45328892607188,35.507200530746516,35.520894064646576,35.52636297335994,35.52787374544329,35.52891868783556,35.52956783866351
21.2500972034893394_51.3502348893730627,35.933940217087915,36.05627961800165,36.09329306222687,36.11037037460166,36.115694472940625,36.11973731812295,36.12257126073666
21.2500972034893394_51.4502353468012501,34.27393217394176,34.34398030230086,34.36230601455116,34.369805017552395,34.37191939829272,34.373404979997105,34.37434678782865
21.2500972034893394_51.5502358042294304,33.870491782876606,33.922763907187864,33.93609122874887,33.94143043020576,33.94290923062646,33.943934112247895,33.944572452015066
21.2500972034893394_51.6502362616576178,41.91296242133148,46.05253240368878,48.906781491081276,51.54245487113132,52.98963967032461,54.71944294754978,56.90998818689139
21.2500972034893394_51.7502367190858052,46.56376064150452,53.17255869644868,58.16070392340381,63.13920759461056,66.04698344395429,69.70566613176251,74.66185461532332
21.2500972034893394_51.8502371765139856,41.276647682276725,44.43181994392671,46.40889829701962,48.09109360081656,48.95626754211483,49.936101547009045,51.09221125171152
21.2500972034893394_51.9502376339421730,32.315251943299984,32.39644100578067,32.42034780677801,32.43113337106267,32.43443355761016,32.43690340132197,32.43860243516893
21.2500972034893394_52.0502380913703604,30.98253227121655,31.344075397081625,31.492730417089952,31.581287591792886,31.615398576900382,31.645982935742673,31.672583600950425
21.2500972034893394_52.1502385487985407,34.30587501929501,35.364917747858335,35.915081770307324,36.314203247730504,36.49473213141252,36.6788560864269,36.86829024911342
21.2500972034893394_52.2502390062267281,31.270417923331365,33.669648040165306,35.28812509589663,36.75489028541144,37.54830079379849,38.484997126132754,39.65209577416338
21.2500972034893394_52.3502394636549155,39.13489113187905,45.161996764924645,49.94669469843262,54.93465629524373,57.95008823868532,61.85505813781342,67.34891114308357
21.2500972034893394_52.4502399210830959,35.264002549991844,38.17500591455103,40.13176768673539,41.89973043281007,42.85375166641501,43.97781136810824,45.374686886427114
21.2500972034893394_52.5502403785112833,26.43497090096691,26.43499753322084,26.434999190759118,26.434999404498253,26.43499942659254,26.434999434029972,26.434999435867965
21.2500972034893394_52.6502408359394707,36.531986062292695,38.40977883260933,39.51585541200206,40.408604747710264,40.848720049526015,41.330164392769014,41.87299081963884
21.2500972034893394_52.7502412933676510,67.55551945323838,92.45979812880496,117.19773353110443,148.5239499376679,170.58556623208617,203.08960817275212,257.2908057335464
21.2500972034893394_52.8502417507958384,132.29298402613466,335.4341668067508,704.5161124726366,1501.9952610294747,2347.2538694804207,4128.048988624835,8899.257888450788
21.2500972034893394_52.9502422082240258,77.43025688177202,108.88053452618402,140.80676391143263,182.0094983639107,211.4584569917013,255.3970493349827,329.89520839146917
21.2500972034893394_53.0502426656522061,121.67477879247569,229.00012747408633,373.9838045137715,614.5298132628819,823.2351993473532,1191.4618901856531,1970.8279480826338
21.2500972034893394_53.1502431230803936,32.780278993658484,32.86652812935024,32.890987266727365,32.90168423841616,32.904873313207936,32.907212437255346,32.90878016281887
21.2500972034893394_53.2502435805085810,66.00404070773149,98.80212669255965,135.59466918211047,187.4170166360421,227.05738751676589,289.74855278038575,404.54297686212675
21.2500972034893394_53.3502440379367613,40.868313255014826,45.89744070572025,49.544512231673565,53.061428229404655,55.06021808455288,57.518658017141796,60.750995237230924
21.2500972034893394_53.4502444953649487,69.55282261274597,98.9564367396197,129.48925630429463,169.68180466304716,198.85474694768925,242.95884931369875,319.04999827576194
21.2500972034893394_53.5502449527931361,55.946690029723776,70.13343584372693,82.54732571777818,96.625884495427,105.7209767935883,118.17488779393757,137.03100584598818
21.2500972034893394_53.6502454102213235,61.1923620603568,77.90759468623686,92.7538446553908,109.81026396653543,120.94167943271829,136.31531656994287,159.85675599846195
21.2500972034893394_53.7502458676495039,73.65584252830875,101.01066145226262,127.77968704473282,161.23897168256474,184.56449682317532,218.63420425557547,274.8003391477099
21.2500972034893394_53.8502463250776913,85.9371834627735,130.64780989748448,179.8575056089912,248.02133553600035,299.4918517775718,379.99113532948337,525.2405806806674
21.2500972034893394_53.9502467825058787,56.76125628940829,65.5676736563491,72.15842442511408,78.68860145168024,82.4806524423187,87.22900812262121,93.62067564037625
21.2500972034893394_54.0502472399340590,46.08947539974521,46.29870176835644,46.35999766210381,46.38753526209695,46.39593170395763,46.402198464045114,46.406494261341486
21.2500972034893394_54.1502476973622464,53.97232295891254,65.6050656913049,75.55758119403234,86.62665446266016,93.66872285672446,103.18753581590292,117.35637219427619
21.2500972034893394_54.2502481547904338,43.60314334967765,45.10231744723164,45.84547187135155,46.36364525098372,46.59060657457485,46.81615187781714,47.04046358532563
21.2500972034893394_54.3502486122186141,54.63447660698046,66.70648749398431,77.30417808135087,89.35679559317418,97.16027831282744,107.86550779634113,124.11380370460151
21.3500976609175268_49.4502261982375444,33.20906706844135,33.22150954005887,33.223892721066996,33.22464825556761,33.22481986027671,33.2249221528152,33.22497461399323
21.3500976609175268_49.5502266556657318,35.108809965611954,36.23191240169743,36.83653621410843,37.288624881255174,37.49817431701092,37.71617528734345,37.946347663629965
21.3500976609175268_49.6502271130939121,38.37281931445547,41.99977323302996,44.54694469180575,46.93643184980872,48.265018870495176,49.869667645212814,51.9296481874661
21.3500976609175268_49.7502275705220995,30.44136674791992,30.48179270896949,30.49248281348943,30.49689607427021,30.498149683210528,30.4990355201194,30.499601267949476
21.3500976609175268_49.8502280279502870,32.02039459762432,32.09196580705321,32.112920936546885,32.12233045970711,32.125198300852574,32.12733804596385,32.128804202806776
21.3500976609175268_49.9502284853784744,73.46769216402043,112.59575945616513,156.818809351797,219.51730443433152,267.7213311573253,344.29032423507954,485.3104119148227
21.3500976609175268_50.0502289428066547,30.81970044386855,30.864195272965304,30.876242176684144,30.88131318277717,30.882777327734246,30.883825017511455,30.88450509274302
21.3500976609175268_50.1502294002348421,33.76156924701022,38.20151538231028,41.68335751078344,45.27498414436194,47.428222244370296,50.19724123919806,54.057315572919244
21.3500976609175268_50.2502298576630295,38.727043712686935,47.73888892746454,55.99705424137112,65.74550384087667,72.24434429728696,81.38292793562645,95.71256078887964
21.3500976609175268_50.3502303150912098,39.750215965191906,45.083535547476565,49.028476237509196,52.897908445398045,55.126956034122806,57.89958820435591,61.599222118131834
21.3500976609175268_50.4502307725193972,53.933824394495616,68.46221733030808,81.43809104085987,96.41780318480916,106.23100284025224,119.82750028943128,140.7356127402638
