,value,region_id,impf_,geometry
1998,1688882561.6072977,203,1,POINT (14.51666667 50.18333333)
1999,429008760.9872416,203,1,POINT (14.55 50.18333333)
2000,123607016.92284577,203,1,POINT (14.58333333 50.18333333)
2001,238986898.83942625,203,1,POINT (14.61666667 50.18333333)
2002,1132471076.386957,203,1,POINT (14.65 50.18333333)
2003,966957633.4638499,203,1,POINT (14.68333333 50.18333333)
2004,141531407.71073744,203,1,POINT (14.71666667 50.18333333)
2005,174616738.05646566,203,1,POINT (14.75 50.18333333)
2006,119387926.5616584,203,1,POINT (14.78333333 50.18333333)
2007,92531701.99359427,203,1,POINT (14.81666667 50.18333333)
2008,180956524.92089853,203,1,POINT (14.85 50.18333333)
2009,16839985.189767707,203,1,POINT (14.88333333 50.18333333)
2010,3792262.1366639934,203,1,POINT (14.91666667 50.18333333)
2011,3240933.3238031575,203,1,POINT (14.95 50.18333333)
2012,12136265.790586058,203,1,POINT (14.98333333 50.18333333)
2013,437243948.51515436,203,1,POINT (15.01666667 50.18333333)
2014,921184947.7049861,203,1,POINT (15.05 50.18333333)
2015,123362496.8211679,203,1,POINT (15.08333333 50.18333333)
2016,34110680.798366554,203,1,POINT (15.11666667 50.18333333)
2017,9377417.211455155,203,1,POINT (15.15 50.18333333)
2018,1982329.5238595628,203,1,POINT (15.18333333 50.18333333)
2019,679687.7808209915,203,1,POINT (15.21666667 50.18333333)
2020,712329.2813856519,203,1,POINT (15.25 50.18333333)
2021,5454139.571690839,203,1,POINT (15.28333333 50.18333333)
2022,2675892.67049213,203,1,POINT (15.31666667 50.18333333)
2023,547177.2970126994,203,1,POINT (15.35 50.18333333)
2024,3174313.040915485,203,1,POINT (15.38333333 50.18333333)
2025,5252163.592663237,203,1,POINT (15.41666667 50.18333333)
2026,40323931.2025585,203,1,POINT (15.45 50.18333333)
2027,9848793.9945105,203,1,POINT (15.48333333 50.18333333)
2028,2082615.1062292592,203,1,POINT (15.51666667 50.18333333)
2029,869588.8296809355,203,1,POINT (15.55 50.18333333)
2030,891213.2267867266,203,1,POINT (15.58333333 50.18333333)
2031,914709.7057072135,203,1,POINT (15.61666667 50.18333333)
2032,1210196.921185581,203,1,POINT (15.65 50.18333333)
2033,9787572.365566034,203,1,POINT (15.68333333 50.18333333)
2034,12255106.88147501,203,1,POINT (15.71666667 50.18333333)
2035,77122309.1405406,203,1,POINT (15.75 50.18333333)
2036,1005305479.6357661,203,1,POINT (15.78333333 50.18333333)
2037,1963123112.336841,203,1,POINT (15.81666667 50.18333333)
2038,2101161195.5754614,203,1,POINT (15.85 50.18333333)
2039,627233488.3586066,203,1,POINT (15.88333333 50.18333333)
2040,113485487.2184592,203,1,POINT (15.91666667 50.18333333)
2041,4721154.2727473015,203,1,POINT (15.95 50.18333333)
2042,34697153.76599852,203,1,POINT (15.98333333 50.18333333)
2043,15948990.054694507,203,1,POINT (16.01666667 50.18333333)
2044,10336227.273086274,203,1,POINT (16.05 50.18333333)
2045,12640785.361860659,203,1,POINT (16.08333333 50.18333333)
2046,3609919.290839339,203,1,POINT (16.11666667 50.18333333)
2047,1997351.429624161,203,1,POINT (16.15 50.18333333)
2048,3078794.0826204903,203,1,POINT (16.18333333 50.18333333)
2049,14588458.330957497,203,1,POINT (16.21666667 50.18333333)
2050,234521515.52080792,203,1,POINT (16.25 50.18333333)
2051,200677258.7291752,203,1,POINT (16.28333333 50.18333333)
2052,19210471.54126332,203,1,POINT (16.31666667 50.18333333)
2053,1387773.672124972,203,1,POINT (16.35 50.18333333)
2054,460725.5293630024,203,1,POINT (16.38333333 50.18333333)
2055,599709.0306264333,203,1,POINT (16.41666667 50.18333333)
2056,1380073.0925395312,203,1,POINT (16.45 50.18333333)
2057,1414162.9583871912,203,1,POINT (16.48333333 50.18333333)
2058,498191.02398717304,203,1,POINT (16.51666667 50.18333333)
2059,62878.39347501818,203,1,POINT (16.81666667 50.18333333)
2060,92492.32729340515,203,1,POINT (16.85 50.18333333)
