,value,region_id,impf_,geometry
3644,5055226.345233413,40,1,POINT (13.18333333 47.68333333)
3645,1765929.468780688,40,1,POINT (13.21666667 47.68333333)
3646,791015.1944383095,40,1,POINT (13.25 47.68333333)
3647,535685.6960949858,40,1,POINT (13.28333333 47.68333333)
3648,523170.61290092964,40,1,POINT (13.31666667 47.68333333)
3649,973850.0437380553,40,1,POINT (13.35 47.68333333)
3650,1074350.85342572,40,1,POINT (13.38333333 47.68333333)
3651,1093882.3898923257,40,1,POINT (13.41666667 47.68333333)
3652,1108575.1442644047,40,1,POINT (13.45 47.68333333)
3653,1133924.0688517347,40,1,POINT (13.48333333 47.68333333)
3654,1413370.2863827245,40,1,POINT (13.51666667 47.68333333)
3655,2007038.9730471408,40,1,POINT (13.55 47.68333333)
3656,3889999.337430027,40,1,POINT (13.58333333 47.68333333)
3657,16021234.174418487,40,1,POINT (13.61666667 47.68333333)
3658,6843474.745390555,40,1,POINT (13.65 47.68333333)
3659,2548555.407735301,40,1,POINT (13.68333333 47.68333333)
3660,1951204.1843276545,40,1,POINT (13.71666667 47.68333333)
3661,1077865.8610665528,40,1,POINT (13.75 47.68333333)
3662,539024.091707333,40,1,POINT (13.78333333 47.68333333)
3663,492683.87921356835,40,1,POINT (13.81666667 47.68333333)
3664,390991.0657961184,40,1,POINT (13.85 47.68333333)
3665,247420.96058393543,40,1,POINT (13.88333333 47.68333333)
3666,224258.42560905952,40,1,POINT (13.91666667 47.68333333)
3667,224368.6806643712,40,1,POINT (13.95 47.68333333)
3668,225837.40546361502,40,1,POINT (13.98333333 47.68333333)
3669,211100.17942818554,40,1,POINT (14.01666667 47.68333333)
3670,171049.65457185317,40,1,POINT (14.05 47.68333333)
3671,153524.2247694558,40,1,POINT (14.08333333 47.68333333)
3672,153202.30550044394,40,1,POINT (14.11666667 47.68333333)
3673,153202.30550044394,40,1,POINT (14.15 47.68333333)
3674,175257.73951124933,40,1,POINT (14.18333333 47.68333333)
3675,448154.09296676965,40,1,POINT (14.21666667 47.68333333)
3676,621495.2299754755,40,1,POINT (14.25 47.68333333)
3677,655736.7027580396,40,1,POINT (14.28333333 47.68333333)
3678,919696.5167389833,40,1,POINT (14.31666667 47.68333333)
3679,3652671.4727050704,40,1,POINT (14.35 47.68333333)
3680,727411.2567772319,40,1,POINT (14.38333333 47.68333333)
3681,438463.5785885605,40,1,POINT (14.41666667 47.68333333)
3682,209042.22102235793,40,1,POINT (14.45 47.68333333)
3683,239553.89911934294,40,1,POINT (14.48333333 47.68333333)
3684,290139.0714513496,40,1,POINT (14.51666667 47.68333333)
3685,340444.6165690871,40,1,POINT (14.55 47.68333333)
3686,532876.4227781416,40,1,POINT (14.58333333 47.68333333)
3687,525097.7947902835,40,1,POINT (14.61666667 47.68333333)
3688,441667.04821824643,40,1,POINT (14.65 47.68333333)
3689,292700.1827937449,40,1,POINT (14.68333333 47.68333333)
3690,333958.2543069774,40,1,POINT (14.71666667 47.68333333)
3691,294751.6586081235,40,1,POINT (14.75 47.68333333)
3692,240541.83539993264,40,1,POINT (14.78333333 47.68333333)
3693,245406.67082776077,40,1,POINT (14.81666667 47.68333333)
3694,245514.42761823532,40,1,POINT (14.85 47.68333333)
3695,199742.54488241742,40,1,POINT (14.88333333 47.68333333)
3696,90915.2861638607,40,1,POINT (14.91666667 47.68333333)
3697,63277.23082264955,40,1,POINT (14.95 47.68333333)
3698,62713.87210187876,40,1,POINT (14.98333333 47.68333333)
3699,62713.87210187876,40,1,POINT (15.01666667 47.68333333)
3700,63367.416908644715,40,1,POINT (15.05 47.68333333)
3701,87715.74181683589,40,1,POINT (15.08333333 47.68333333)
3702,105495.35732016116,40,1,POINT (15.11666667 47.68333333)
3703,105589.58396714287,40,1,POINT (15.15 47.68333333)
3704,105589.58396714287,40,1,POINT (15.18333333 47.68333333)
3705,105653.40443673199,40,1,POINT (15.21666667 47.68333333)
3706,111487.85978509393,40,1,POINT (15.25 47.68333333)
3707,111494.78233060168,40,1,POINT (15.28333333 47.68333333)
3708,108502.73836921873,40,1,POINT (15.31666667 47.68333333)
3709,106618.12188829553,40,1,POINT (15.35 47.68333333)
3710,129320.00258124458,40,1,POINT (15.38333333 47.68333333)
3711,182284.9888568449,40,1,POINT (15.41666667 47.68333333)
3712,183073.00021921904,40,1,POINT (15.45 47.68333333)
3713,174246.2354159462,40,1,POINT (15.48333333 47.68333333)
3714,291400.97561157745,40,1,POINT (15.51666667 47.68333333)
3715,457147.23456044524,40,1,POINT (15.55 47.68333333)
3716,417026.4013936968,40,1,POINT (15.58333333 47.68333333)
3717,204080.40364255026,40,1,POINT (15.61666667 47.68333333)
3718,204980.6161593619,40,1,POINT (15.65 47.68333333)
3719,331038.513254618,40,1,POINT (15.68333333 47.68333333)
3720,513766.36588175164,40,1,POINT (15.71666667 47.68333333)
3721,746082.6134599041,40,1,POINT (15.75 47.68333333)
3722,1279957.2926527339,40,1,POINT (15.78333333 47.68333333)
3723,3885956.9037307785,40,1,POINT (15.81666667 47.68333333)
3724,24568380.514501892,40,1,POINT (15.85 47.68333333)
3725,36532088.178788535,40,1,POINT (15.88333333 47.68333333)
3726,132540652.05854754,40,1,POINT (15.91666667 47.68333333)
3727,228647875.38307482,40,1,POINT (15.95 47.68333333)
3728,93020151.5491216,40,1,POINT (15.98333333 47.68333333)
3729,260059002.49961278,40,1,POINT (16.01666667 47.68333333)
3730,119944451.29039966,40,1,POINT (16.05 47.68333333)
3731,30154956.88282028,40,1,POINT (16.08333333 47.68333333)
3732,21274042.17295569,40,1,POINT (16.11666667 47.68333333)
3733,22124768.52911586,40,1,POINT (16.15 47.68333333)
3734,17923236.873990443,40,1,POINT (16.18333333 47.68333333)
3735,8808385.888934283,40,1,POINT (16.21666667 47.68333333)
3736,2951307.2628476424,40,1,POINT (16.25 47.68333333)
3737,1793657.1818364053,40,1,POINT (16.28333333 47.68333333)
3738,5257295.137038343,40,1,POINT (16.31666667 47.68333333)
3739,12904411.325178118,40,1,POINT (16.35 47.68333333)
3740,14551962.688012188,40,1,POINT (16.38333333 47.68333333)
3741,24389214.260494735,40,1,POINT (16.41666667 47.68333333)
3742,11508850.981429996,40,1,POINT (16.45 47.68333333)
3743,1823797.704152368,40,1,POINT (16.75 47.68333333)
3744,321479.68870706647,40,1,POINT (16.78333333 47.68333333)
3745,10297826.141028544,40,1,POINT (12.21666667 47.65)
3746,3725214.859632249,40,1,POINT (12.25 47.65)
3747,1425745.1362099012,40,1,POINT (12.28333333 47.65)
3748,1187815.618218176,40,1,POINT (12.31666667 47.65)
3749,1482906.6839491713,40,1,POINT (12.35 47.65)
3750,1390030.88445438,40,1,POINT (12.38333333 47.65)
3751,1263975.170792814,40,1,POINT (12.41666667 47.65)
3752,913573.2353579127,40,1,POINT (12.45 47.65)
3753,375687.76608884515,40,1,POINT (12.58333333 47.65)
3754,403567.22901619226,40,1,POINT (12.61666667 47.65)
3755,441365.2877043783,40,1,POINT (12.65 47.65)
3756,452177.6759494448,40,1,POINT (12.68333333 47.65)
3757,445010.30708673457,40,1,POINT (12.71666667 47.65)
3758,316581.8536498638,40,1,POINT (12.75 47.65)
3759,86755146.47477439,40,1,POINT (13.08333333 47.65)
3760,214617175.47536162,40,1,POINT (13.11666667 47.65)
3761,31519191.330932982,40,1,POINT (13.15 47.65)
3762,4007298.3165010456,40,1,POINT (13.18333333 47.65)
3763,1333098.7134128038,40,1,POINT (13.21666667 47.65)
3764,824573.5702354095,40,1,POINT (13.25 47.65)
3765,787577.7349774211,40,1,POINT (13.28333333 47.65)
3766,810088.120859815,40,1,POINT (13.31666667 47.65)
3767,840980.4401957334,40,1,POINT (13.35 47.65)
3768,866112.219682221,40,1,POINT (13.38333333 47.65)
3769,901720.1413606969,40,1,POINT (13.41666667 47.65)
3770,1016982.0253159864,40,1,POINT (13.45 47.65)
3771,1223076.3320692892,40,1,POINT (13.48333333 47.65)
3772,1660507.5154601585,40,1,POINT (13.51666667 47.65)
3773,1765240.9571821715,40,1,POINT (13.55 47.65)
3774,2884644.5457829745,40,1,POINT (13.58333333 47.65)
3775,17714848.889873773,40,1,POINT (13.61666667 47.65)
3776,3378395.7730047423,40,1,POINT (13.65 47.65)
3777,1886861.4821389457,40,1,POINT (13.68333333 47.65)
3778,921053.1422502465,40,1,POINT (13.71666667 47.65)
3779,556459.6859455873,40,1,POINT (13.75 47.65)
3780,559765.4001750652,40,1,POINT (13.78333333 47.65)
3781,388979.24881228246,40,1,POINT (13.81666667 47.65)
3782,240267.71456530443,40,1,POINT (13.85 47.65)
3783,223540.68431835395,40,1,POINT (13.88333333 47.65)
3784,223445.18941957993,40,1,POINT (13.91666667 47.65)
3785,223778.8607303256,40,1,POINT (13.95 47.65)
3786,250193.1168231996,40,1,POINT (13.98333333 47.65)
3787,289030.6576236147,40,1,POINT (14.01666667 47.65)
3788,220550.7456657885,40,1,POINT (14.05 47.65)
3789,159277.80516684055,40,1,POINT (14.08333333 47.65)
3790,189485.94408611537,40,1,POINT (14.11666667 47.65)
3791,253608.27034804237,40,1,POINT (14.15 47.65)
3792,370277.650865908,40,1,POINT (14.18333333 47.65)
3793,1023981.2924725616,40,1,POINT (14.21666667 47.65)
3794,775426.9921273629,40,1,POINT (14.25 47.65)
3795,571954.3809012555,40,1,POINT (14.28333333 47.65)
3796,685444.4888704907,40,1,POINT (14.31666667 47.65)
3797,1452760.9855680743,40,1,POINT (14.35 47.65)
3798,633362.4749415857,40,1,POINT (14.38333333 47.65)
3799,698464.7302073073,40,1,POINT (14.41666667 47.65)
3800,606255.8144690372,40,1,POINT (14.45 47.65)
3801,402595.76088952896,40,1,POINT (14.48333333 47.65)
3802,198466.90026558543,40,1,POINT (14.51666667 47.65)
3803,322081.426793809,40,1,POINT (14.55 47.65)
3804,557018.8384041323,40,1,POINT (14.58333333 47.65)
3805,569644.3041159919,40,1,POINT (14.61666667 47.65)
3806,488800.50497175206,40,1,POINT (14.65 47.65)
3807,332605.90276264644,40,1,POINT (14.68333333 47.65)
3808,309889.486508685,40,1,POINT (14.71666667 47.65)
3809,313088.4126626251,40,1,POINT (14.75 47.65)
3810,308657.7909589876,40,1,POINT (14.78333333 47.65)
3811,307046.84351151634,40,1,POINT (14.81666667 47.65)
3812,304481.53340376646,40,1,POINT (14.85 47.65)
3813,224257.8392815977,40,1,POINT (14.88333333 47.65)
3814,93487.96360363027,40,1,POINT (14.91666667 47.65)
3815,62713.87210187876,40,1,POINT (14.95 47.65)
3816,62713.87210187876,40,1,POINT (14.98333333 47.65)
3817,62713.87210187876,40,1,POINT (15.01666667 47.65)
3818,65002.26357330787,40,1,POINT (15.05 47.65)
3819,93453.53598462485,40,1,POINT (15.08333333 47.65)
3820,105047.20557250423,40,1,POINT (15.11666667 47.65)
3821,116734.44537553313,40,1,POINT (15.15 47.65)
3822,160079.44226957636,40,1,POINT (15.18333333 47.65)
3823,193140.65061784006,40,1,POINT (15.21666667 47.65)
3824,231087.20310884478,40,1,POINT (15.25 47.65)
3825,189885.87040004143,40,1,POINT (15.28333333 47.65)
3826,151078.5891951535,40,1,POINT (15.31666667 47.65)
3827,144484.38091882505,40,1,POINT (15.35 47.65)
3828,162758.94602363117,40,1,POINT (15.38333333 47.65)
3829,483810.1444821078,40,1,POINT (15.41666667 47.65)
3830,538303.5207493119,40,1,POINT (15.45 47.65)
3831,443688.9799128809,40,1,POINT (15.48333333 47.65)
3832,356041.53887221706,40,1,POINT (15.51666667 47.65)
3833,440805.77835085656,40,1,POINT (15.55 47.65)
3834,479731.6866568712,40,1,POINT (15.58333333 47.65)
3835,490920.29236308474,40,1,POINT (15.61666667 47.65)
3836,3098903.19509149,40,1,POINT (15.65 47.65)
3837,7114288.620051187,40,1,POINT (15.68333333 47.65)
3838,1806786.8939569828,40,1,POINT (15.71666667 47.65)
3839,814054.3899304204,40,1,POINT (15.75 47.65)
3840,948814.2701520575,40,1,POINT (15.78333333 47.65)
3841,7332602.6231356375,40,1,POINT (15.81666667 47.65)
3842,16058785.181103924,40,1,POINT (15.85 47.65)
3843,14298931.158392878,40,1,POINT (15.88333333 47.65)
3844,74399308.362751,40,1,POINT (15.91666667 47.65)
3845,62163772.031404115,40,1,POINT (15.95 47.65)
3846,16491345.09837353,40,1,POINT (15.98333333 47.65)
3847,11963135.193683919,40,1,POINT (16.01666667 47.65)
3848,10281376.715155723,40,1,POINT (16.05 47.65)
3849,6750216.608397207,40,1,POINT (16.08333333 47.65)
3850,6092887.817567054,40,1,POINT (16.11666667 47.65)
3851,4191148.558490527,40,1,POINT (16.15 47.65)
3852,2350881.397153854,40,1,POINT (16.18333333 47.65)
3853,1414385.786359956,40,1,POINT (16.21666667 47.65)
3854,1104915.2892778895,40,1,POINT (16.25 47.65)
3855,1163350.8414607067,40,1,POINT (16.28333333 47.65)
3856,1140671.0542332607,40,1,POINT (16.31666667 47.65)
3857,1696635.8468632358,40,1,POINT (16.35 47.65)
3858,10889001.335355677,40,1,POINT (16.38333333 47.65)
3859,3080875.044882281,40,1,POINT (16.41666667 47.65)
3860,36125103.80104956,40,1,POINT (12.21666667 47.61666667)
3861,7067884.261900849,40,1,POINT (12.25 47.61666667)
3862,2486138.107071062,40,1,POINT (12.28333333 47.61666667)
3863,1205419.0040804911,40,1,POINT (12.31666667 47.61666667)
3864,1213345.9474236795,40,1,POINT (12.35 47.61666667)
3865,841120.9038615756,40,1,POINT (12.38333333 47.61666667)
3866,805910.1043222084,40,1,POINT (12.41666667 47.61666667)
3867,1119014.4243037966,40,1,POINT (12.45 47.61666667)
3868,1011218.4773517516,40,1,POINT (12.48333333 47.61666667)
3869,757007.6408204946,40,1,POINT (12.51666667 47.61666667)
3870,835524.9861953427,40,1,POINT (12.55 47.61666667)
3871,713104.7618127615,40,1,POINT (12.58333333 47.61666667)
3872,506684.3083157846,40,1,POINT (12.61666667 47.61666667)
3873,615216.0707398568,40,1,POINT (12.65 47.61666667)
3874,757034.2040037628,40,1,POINT (12.68333333 47.61666667)
3875,771997.8926481775,40,1,POINT (12.71666667 47.61666667)
3876,661708.9323136691,40,1,POINT (12.75 47.61666667)
3877,361802.5120941198,40,1,POINT (12.78333333 47.61666667)
3878,7491072.100026664,40,1,POINT (13.08333333 47.61666667)
3879,21681262.482153263,40,1,POINT (13.11666667 47.61666667)
3880,47435180.568715654,40,1,POINT (13.15 47.61666667)
3881,10025842.866788141,40,1,POINT (13.18333333 47.61666667)
3882,933811.8519558945,40,1,POINT (13.21666667 47.61666667)
3883,601782.4418456869,40,1,POINT (13.25 47.61666667)
3884,629193.9644735423,40,1,POINT (13.28333333 47.61666667)
3885,806233.9100360974,40,1,POINT (13.31666667 47.61666667)
3886,828186.9789198268,40,1,POINT (13.35 47.61666667)
3887,828186.9789198268,40,1,POINT (13.38333333 47.61666667)
3888,823901.842904204,40,1,POINT (13.41666667 47.61666667)
3889,730027.7571744977,40,1,POINT (13.45 47.61666667)
3890,753503.6969239407,40,1,POINT (13.48333333 47.61666667)
3891,772195.4085253001,40,1,POINT (13.51666667 47.61666667)
3892,870769.393218588,40,1,POINT (13.55 47.61666667)
3893,1491406.0201923295,40,1,POINT (13.58333333 47.61666667)
3894,5573620.062627919,40,1,POINT (13.61666667 47.61666667)
3895,1949786.402798583,40,1,POINT (13.65 47.61666667)
3896,1609836.0452147692,40,1,POINT (13.68333333 47.61666667)
3897,1017386.8461895934,40,1,POINT (13.71666667 47.61666667)
3898,2478162.532483289,40,1,POINT (13.75 47.61666667)
3899,9581002.397622362,40,1,POINT (13.78333333 47.61666667)
3900,1075879.5427655363,40,1,POINT (13.81666667 47.61666667)
3901,692838.7907491009,40,1,POINT (13.85 47.61666667)
3902,567171.1748822321,40,1,POINT (13.88333333 47.61666667)
3903,385057.8652554443,40,1,POINT (13.91666667 47.61666667)
3904,437775.8419683988,40,1,POINT (13.95 47.61666667)
3905,465410.52592670475,40,1,POINT (13.98333333 47.61666667)
3906,488220.8565445433,40,1,POINT (14.01666667 47.61666667)
3907,389178.4726867937,40,1,POINT (14.05 47.61666667)
3908,302598.70846152067,40,1,POINT (14.08333333 47.61666667)
3909,510953.8429224245,40,1,POINT (14.11666667 47.61666667)
3910,668915.0612130443,40,1,POINT (14.15 47.61666667)
3911,1037372.0346042112,40,1,POINT (14.18333333 47.61666667)
3912,4058726.982185048,40,1,POINT (14.21666667 47.61666667)
3913,5273730.864593378,40,1,POINT (14.25 47.61666667)
3914,3035462.2879811516,40,1,POINT (14.28333333 47.61666667)
3915,1448860.3049825681,40,1,POINT (14.31666667 47.61666667)
3916,816511.0635493142,40,1,POINT (14.35 47.61666667)
3917,847922.3342821867,40,1,POINT (14.38333333 47.61666667)
3918,884994.4112311618,40,1,POINT (14.41666667 47.61666667)
3919,887143.9386910193,40,1,POINT (14.45 47.61666667)
3920,660691.1698100241,40,1,POINT (14.48333333 47.61666667)
3921,240853.4811921143,40,1,POINT (14.51666667 47.61666667)
3922,228196.88913978412,40,1,POINT (14.55 47.61666667)
3923,362603.1294969221,40,1,POINT (14.58333333 47.61666667)
3924,313007.9328453721,40,1,POINT (14.61666667 47.61666667)
3925,245743.86010327705,40,1,POINT (14.65 47.61666667)
3926,253909.08182843044,40,1,POINT (14.68333333 47.61666667)
3927,313691.00433833804,40,1,POINT (14.71666667 47.61666667)
3928,347221.771759738,40,1,POINT (14.75 47.61666667)
3929,330976.01438891,40,1,POINT (14.78333333 47.61666667)
3930,325816.61314278666,40,1,POINT (14.81666667 47.61666667)
3931,339091.45358285797,40,1,POINT (14.85 47.61666667)
3932,349783.3074884283,40,1,POINT (14.88333333 47.61666667)
3933,373661.1980524992,40,1,POINT (14.91666667 47.61666667)
3934,238509.46194470575,40,1,POINT (14.95 47.61666667)
3935,96475.25740949315,40,1,POINT (14.98333333 47.61666667)
3936,95321.67724782795,40,1,POINT (15.01666667 47.61666667)
3937,98929.7898657154,40,1,POINT (15.05 47.61666667)
3938,96423.2909516312,40,1,POINT (15.08333333 47.61666667)
3939,97992.67925368705,40,1,POINT (15.11666667 47.61666667)
3940,192810.20410813412,40,1,POINT (15.15 47.61666667)
3941,482646.4119329795,40,1,POINT (15.18333333 47.61666667)
3942,613292.3558302769,40,1,POINT (15.21666667 47.61666667)
3943,478606.20784138807,40,1,POINT (15.25 47.61666667)
3944,342526.359475864,40,1,POINT (15.28333333 47.61666667)
3945,292614.52050245815,40,1,POINT (15.31666667 47.61666667)
3946,285241.9625206257,40,1,POINT (15.35 47.61666667)
3947,296362.1981756214,40,1,POINT (15.38333333 47.61666667)
3948,519860.5649467343,40,1,POINT (15.41666667 47.61666667)
3949,734639.5540638231,40,1,POINT (15.45 47.61666667)
3950,748932.5635756745,40,1,POINT (15.48333333 47.61666667)
3951,812552.8502180437,40,1,POINT (15.51666667 47.61666667)
3952,1110450.3724421456,40,1,POINT (15.55 47.61666667)
3953,1053443.0051803917,40,1,POINT (15.58333333 47.61666667)
3954,1937334.5975911666,40,1,POINT (15.61666667 47.61666667)
3955,38714626.24059152,40,1,POINT (15.65 47.61666667)
3956,293904997.1151933,40,1,POINT (15.68333333 47.61666667)
3957,19760453.787815716,40,1,POINT (15.71666667 47.61666667)
3958,3559002.9292755034,40,1,POINT (15.75 47.61666667)
3959,1050509.803814305,40,1,POINT (15.78333333 47.61666667)
3960,4947217.71414528,40,1,POINT (15.81666667 47.61666667)
3961,8246092.790069876,40,1,POINT (15.85 47.61666667)
3962,1879343.503328852,40,1,POINT (15.88333333 47.61666667)
3963,2820822.2979334253,40,1,POINT (15.91666667 47.61666667)
3964,4874426.5594696915,40,1,POINT (15.95 47.61666667)
3965,12405337.416347502,40,1,POINT (15.98333333 47.61666667)
3966,7430130.349824226,40,1,POINT (16.01666667 47.61666667)
3967,4699017.866054482,40,1,POINT (16.05 47.61666667)
3968,11357356.825522548,40,1,POINT (16.08333333 47.61666667)
3969,37471244.60039832,40,1,POINT (16.11666667 47.61666667)
3970,8384829.780170587,40,1,POINT (16.15 47.61666667)
3971,1356875.644051814,40,1,POINT (16.18333333 47.61666667)
3972,974309.6986625498,40,1,POINT (16.21666667 47.61666667)
3973,2978689.2725340994,40,1,POINT (16.25 47.61666667)
3974,4898756.761957397,40,1,POINT (16.28333333 47.61666667)
3975,2142718.2138515194,40,1,POINT (16.31666667 47.61666667)
3976,1433301.464538126,40,1,POINT (16.35 47.61666667)
3977,2981856.3761899024,40,1,POINT (16.38333333 47.61666667)
3978,4822939.11225535,40,1,POINT (16.41666667 47.61666667)
3979,4638483.367726,40,1,POINT (16.45 47.61666667)
3980,16330821.363067219,40,1,POINT (16.48333333 47.61666667)
3981,15400312.78996558,40,1,POINT (16.51666667 47.61666667)
3982,12965093.09334019,40,1,POINT (16.55 47.61666667)
3983,12337404.846352533,40,1,POINT (16.58333333 47.61666667)
3984,25547117.846842334,40,1,POINT (16.61666667 47.61666667)
3985,7172961.445859799,40,1,POINT (9.78333333 47.58333333)
3986,425516.0406526991,40,1,POINT (11.61666667 47.58333333)
3987,330005.1070972101,40,1,POINT (11.65 47.58333333)
3988,260568.81857173663,40,1,POINT (11.68333333 47.58333333)
3989,412202.8128281795,40,1,POINT (11.85 47.58333333)
3990,418574.61180275836,40,1,POINT (11.88333333 47.58333333)
3991,545720.7670807309,40,1,POINT (11.91666667 47.58333333)
3992,719820.3568999879,40,1,POINT (11.95 47.58333333)
3993,786171.7004920568,40,1,POINT (11.98333333 47.58333333)
3994,888470.9421137933,40,1,POINT (12.01666667 47.58333333)
3995,1467835.2989702178,40,1,POINT (12.05 47.58333333)
3996,3724206.585838584,40,1,POINT (12.08333333 47.58333333)
3997,20910296.426443417,40,1,POINT (12.11666667 47.58333333)
3998,653481573.3584135,40,1,POINT (12.15 47.58333333)
3999,811393729.9111092,40,1,POINT (12.18333333 47.58333333)
4000,63512618.341872536,40,1,POINT (12.21666667 47.58333333)
4001,14532056.670873217,40,1,POINT (12.25 47.58333333)
4002,6371526.533753562,40,1,POINT (12.28333333 47.58333333)
4003,2474480.1322317165,40,1,POINT (12.31666667 47.58333333)
4004,993855.740673747,40,1,POINT (12.35 47.58333333)
4005,940744.5548669123,40,1,POINT (12.38333333 47.58333333)
4006,1074825.9594960182,40,1,POINT (12.41666667 47.58333333)
4007,2500587.77418948,40,1,POINT (12.45 47.58333333)
4008,2886330.174682873,40,1,POINT (12.48333333 47.58333333)
4009,946079.1278686313,40,1,POINT (12.51666667 47.58333333)
4010,4107674.593931439,40,1,POINT (12.55 47.58333333)
4011,5557692.738602916,40,1,POINT (12.58333333 47.58333333)
4012,797465.714247756,40,1,POINT (12.61666667 47.58333333)
4013,846495.0794061965,40,1,POINT (12.65 47.58333333)
4014,1474069.4927176028,40,1,POINT (12.68333333 47.58333333)
4015,2422782.938892818,40,1,POINT (12.71666667 47.58333333)
4016,739091.5639735662,40,1,POINT (12.75 47.58333333)
4017,811250.3545282756,40,1,POINT (13.05 47.58333333)
4018,2509436.857468879,40,1,POINT (13.08333333 47.58333333)
4019,4034469.2577020074,40,1,POINT (13.11666667 47.58333333)
4020,20789722.004846904,40,1,POINT (13.15 47.58333333)
4021,12968407.8487233,40,1,POINT (13.18333333 47.58333333)
4022,949238.3756218664,40,1,POINT (13.21666667 47.58333333)
4023,520733.12217984634,40,1,POINT (13.25 47.58333333)
4024,557269.990497758,40,1,POINT (13.28333333 47.58333333)
4025,990063.8299247894,40,1,POINT (13.31666667 47.58333333)
4026,1502973.8908130256,40,1,POINT (13.35 47.58333333)
4027,828186.9789198268,40,1,POINT (13.38333333 47.58333333)
4028,821707.2956922816,40,1,POINT (13.41666667 47.58333333)
4029,701519.9551481163,40,1,POINT (13.45 47.58333333)
4030,570888.7459148583,40,1,POINT (13.48333333 47.58333333)
4031,439248.1867024066,40,1,POINT (13.51666667 47.58333333)
4032,412504.69499349775,40,1,POINT (13.55 47.58333333)
4033,437727.61016154336,40,1,POINT (13.58333333 47.58333333)
4034,504402.8826695264,40,1,POINT (13.61666667 47.58333333)
4035,715446.9658551192,40,1,POINT (13.65 47.58333333)
4036,1178629.039547112,40,1,POINT (13.68333333 47.58333333)
4037,1055733.0700695408,40,1,POINT (13.71666667 47.58333333)
4038,1899657.2864774521,40,1,POINT (13.75 47.58333333)
4039,6151376.37884854,40,1,POINT (13.78333333 47.58333333)
4040,1530167.7176020714,40,1,POINT (13.81666667 47.58333333)
4041,962271.2490229561,40,1,POINT (13.85 47.58333333)
4042,791345.2713067896,40,1,POINT (13.88333333 47.58333333)
4043,703030.1307496576,40,1,POINT (13.91666667 47.58333333)
4044,707037.0416384197,40,1,POINT (13.95 47.58333333)
4045,601731.8137439877,40,1,POINT (13.98333333 47.58333333)
4046,493926.9954025211,40,1,POINT (14.01666667 47.58333333)
4047,425376.1029768733,40,1,POINT (14.05 47.58333333)
4048,519703.2123748237,40,1,POINT (14.08333333 47.58333333)
4049,801546.4166742665,40,1,POINT (14.11666667 47.58333333)
4050,895261.884797333,40,1,POINT (14.15 47.58333333)
4051,2391254.2814699924,40,1,POINT (14.18333333 47.58333333)
4052,24915908.41078395,40,1,POINT (14.21666667 47.58333333)
4053,78217548.95732729,40,1,POINT (14.25 47.58333333)
4054,16562830.07958241,40,1,POINT (14.28333333 47.58333333)
4055,7818464.321562161,40,1,POINT (14.31666667 47.58333333)
4056,2059532.1794423985,40,1,POINT (14.35 47.58333333)
4057,995446.3679047832,40,1,POINT (14.38333333 47.58333333)
4058,874263.692032373,40,1,POINT (14.41666667 47.58333333)
4059,866689.8796945593,40,1,POINT (14.45 47.58333333)
4060,794441.8960648994,40,1,POINT (14.48333333 47.58333333)
4061,638392.0657538552,40,1,POINT (14.51666667 47.58333333)
4062,515769.3758584669,40,1,POINT (14.55 47.58333333)
4063,310383.8115439566,40,1,POINT (14.58333333 47.58333333)
4064,110687.99441099261,40,1,POINT (14.61666667 47.58333333)
4065,90028.70168353821,40,1,POINT (14.65 47.58333333)
4066,96275.22414815969,40,1,POINT (14.68333333 47.58333333)
4067,255686.444305052,40,1,POINT (14.71666667 47.58333333)
4068,315304.6030056365,40,1,POINT (14.75 47.58333333)
4069,313073.1936411173,40,1,POINT (14.78333333 47.58333333)
4070,483146.01630033687,40,1,POINT (14.81666667 47.58333333)
4071,1605701.1797815065,40,1,POINT (14.85 47.58333333)
4072,2064121.030417046,40,1,POINT (14.88333333 47.58333333)
4073,1163028.2705440728,40,1,POINT (14.91666667 47.58333333)
4074,471266.3991570429,40,1,POINT (14.95 47.58333333)
4075,236383.24414605962,40,1,POINT (14.98333333 47.58333333)
4076,208593.27263412796,40,1,POINT (15.01666667 47.58333333)
4077,203225.3809903475,40,1,POINT (15.05 47.58333333)
4078,128906.09363198015,40,1,POINT (15.08333333 47.58333333)
4079,102205.8244540033,40,1,POINT (15.11666667 47.58333333)
4080,161535.57377464118,40,1,POINT (15.15 47.58333333)
4081,589638.3764724416,40,1,POINT (15.18333333 47.58333333)
4082,1221318.2674139093,40,1,POINT (15.21666667 47.58333333)
4083,1072451.4583595546,40,1,POINT (15.25 47.58333333)
4084,775452.0751879758,40,1,POINT (15.28333333 47.58333333)
4085,525478.3868393479,40,1,POINT (15.31666667 47.58333333)
4086,445541.58189836453,40,1,POINT (15.35 47.58333333)
4087,308159.3901546638,40,1,POINT (15.38333333 47.58333333)
4088,620520.4356460664,40,1,POINT (15.41666667 47.58333333)
4089,1292113.2437351027,40,1,POINT (15.45 47.58333333)
4090,1392200.3788800095,40,1,POINT (15.48333333 47.58333333)
4091,1577015.4328664897,40,1,POINT (15.51666667 47.58333333)
4092,1839646.546244353,40,1,POINT (15.55 47.58333333)
4093,2127004.693075533,40,1,POINT (15.58333333 47.58333333)
4094,12340893.855703657,40,1,POINT (15.61666667 47.58333333)
4095,79627647.16061091,40,1,POINT (15.65 47.58333333)
